MJD	CSP_B_old	CSP_B_old_err	CSP_V9844	CSP_V9844_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err
54190.35453125493	8.353154251605223e-16	7.647291198973616e-16	8.864399518977126e-16	5.862802039625435e-16	9.648350705050363e-16	8.310482657708154e-16	5.33145832961902e-16	1.9956389964783513e-16	8.53456461333947e-16	3.904829540496675e-16	nan	nan
54190.404531254935	8.342188489918566e-16	7.669445815311539e-16	8.857404697675141e-16	5.880197706152126e-16	9.643669630715472e-16	8.339097555542602e-16	5.326455075321386e-16	2.0016304939973459e-16	8.527261471877608e-16	3.9165204068672496e-16	nan	nan
54190.45453125494	8.331264054527108e-16	7.690417103876437e-16	8.850434095664791e-16	5.896671347059637e-16	9.638995425538368e-16	8.366482876838637e-16	5.321452421039544e-16	2.0073060572155108e-16	8.519971020619442e-16	3.9275938884558776e-16	nan	nan
54190.50453125494	8.320381758733518e-16	7.710203407459533e-16	8.843487656095899e-16	5.912221374735492e-16	9.634327760093793e-16	8.392635410417631e-16	5.31645045825043e-16	2.0126650812434118e-16	8.512693216258863e-16	3.938048838246672e-16	nan	nan
54190.554531254944	8.309542409254808e-16	7.728803152222625e-16	8.836565319968299e-16	5.926846279998535e-16	9.62966629672751e-16	8.417552010946802e-16	5.311449277889683e-16	2.0177069907095737e-16	8.505428014469462e-16	3.9478841653663334e-16	nan	nan
54190.60453125495	8.298746806288912e-16	7.746214847065509e-16	8.829667026131952e-16	5.940544631700193e-16	9.625010689540246e-16	8.441229597980147e-16	5.306448970353691e-16	2.0224312396350016e-16	8.498175369904761e-16	3.957098834836388e-16	nan	nan
54190.65453125495	8.287995743580687e-16	7.7624370830295715e-16	8.822792711287139e-16	5.953315076348008e-16	9.620360584371175e-16	8.463665155026592e-16	5.301449625502261e-16	2.0268373113140632e-16	8.490935236198158e-16	3.96569186733861e-16	nan	nan
54190.70453125495	8.27729000848762e-16	7.777468532736975e-16	8.815942309984512e-16	5.965156337749854e-16	9.615715618780903e-16	8.484855728644151e-16	5.296451332660729e-16	2.0309247182022003e-16	8.483707565962739e-16	3.9736623389930783e-16	nan	nan
54190.754531254956	8.266630382044779e-16	7.79130794986564e-16	8.809115754624911e-16	5.976067216679635e-16	9.611075422033948e-16	8.504798427560367e-16	5.291454180622582e-16	2.034693001809789e-16	8.476492310791455e-16	3.9810093811493564e-16	nan	nan
54190.80453125496	8.256017639029564e-16	7.803954168658948e-16	8.802312975459381e-16	5.986046590563401e-16	9.60643961508074e-16	8.523490421817596e-16	5.286458257651467e-16	2.0381417326027531e-16	8.469289421256861e-16	3.987732180190291e-16	nan	nan
54190.85453125496	8.245452548025816e-16	7.815406103470349e-16	8.795533900588778e-16	5.995093413186453e-16	9.601807810539071e-16	8.540928941944136e-16	5.281463651483839e-16	2.0412705099092241e-16	8.462098846911163e-16	3.993829977347738e-16	nan	nan
54190.904531254964	8.2349358714875e-16	7.825662748342591e-16	8.788778455963509e-16	6.003206714420873e-16	9.597179612675073e-16	8.557111278149201e-16	5.276470449330977e-16	2.0440789618324887e-16	8.454920536285967e-16	3.9993020685315865e-16	nan	nan
54190.95453125497	8.224468365801926e-16	7.834723176620754e-16	8.782046565383153e-16	6.010385599973344e-16	9.592554617383727e-16	8.572034779542699e-16	5.271478737881539e-16	2.0465667451704236e-16	8.447754436892166e-16	4.004147804170417e-16	nan	nan
54191.00453125497	8.214050781352505e-16	7.842586540599681e-16	8.77533815049589e-16	6.016629251153075e-16	9.587932412168777e-16	8.585696853378571e-16	5.266488603303697e-16	2.048733545340466e-16	8.440600495219709e-16	4.0083665890645876e-16	nan	nan
54191.05453125497	8.203683862581053e-16	7.849252071204961e-16	8.768653130797944e-16	6.021936924660042e-16	9.583312576122254e-16	8.598094964321775e-16	5.261500131247588e-16	2.0505790763114253e-16	8.433458656737497e-16	4.0119578822513205e-16	nan	nan
54191.104531254976	8.193368348049673e-16	7.854719077707422e-16	8.7619914236329255e-16	6.026307952392978e-16	9.578694679903388e-16	8.609226633738531e-16	5.256513406847264e-16	2.0521030805407473e-16	8.426328865893099e-16	4.0149211968818173e-16	nan	nan
54191.15453125498	8.183104970502027e-16	7.858986947471301e-16	8.755352944191023e-16	6.029741741277299e-16	9.57407828571708e-16	8.619089439009034e-16	5.251528514723346e-16	2.0533053289179053e-16	8.419211066112231e-16	4.0172561001106005e-16	nan	nan
54191.20453125498	8.172894456924416e-16	7.862055145735289e-16	8.748737605508195e-16	6.032237773112681e-16	9.56946294729186e-16	8.627681012863322e-16	5.246545538984967e-16	2.0541856207138848e-16	8.412105199798952e-16	4.0189622129961356e-16	nan	nan
54191.254531254985	8.162737528606161e-16	7.863923215427224e-16	8.742145318465163e-16	6.033795604440397e-16	9.564848209857299e-16	8.634999042738727e-16	5.241564563232225e-16	2.0547437835364866e-16	8.405011208334855e-16	4.020039210413909e-16	nan	nan
54191.30453125499	8.152634901199741e-16	7.864590777011619e-16	8.735575991786486e-16	6.034414866430296e-16	9.560233610120952e-16	8.641041270159827e-16	5.236585670558223e-16	2.0549796732915726e-16	8.39792903207898e-16	4.0204868209805874e-16	nan	nan
54191.35453125499	8.142587284780349e-16	7.86405752837015e-16	8.729029532039294e-16	6.034095264787165e-16	9.555618676244773e-16	8.645805490139644e-16	5.231608943551404e-16	2.054893174150005e-16	8.390858610367429e-16	4.0203048269905984e-16	nan	nan
54191.40453125499	8.132595383905067e-16	7.862323244715467e-16	8.722505843632228e-16	6.032836579676799e-16	9.55100292782102e-16	8.64928955060251e-16	5.22663446429782e-16	2.0544841985207537e-16	8.383799881512832e-16	4.0194930643638286e-16	nan	nan
54191.454531254996	8.122659897671637e-16	7.859387778537669e-16	8.716004828814072e-16	6.030638665671315e-16	9.546385875847642e-16	8.651491351828004e-16	5.221662314383144e-16	2.0537526870293363e-16	8.3767527828039475e-16	4.0180514226050306e-16	nan	nan
54191.504531255	8.112781519776751e-16	7.855251059584018e-16	8.709526387672382e-16	6.027501451714123e-16	9.541767022703185e-16	8.652408845915745e-16	5.216692574895004e-16	2.0526986085027174e-16	8.369717250505321e-16	4.0159798447753153e-16	nan	nan
54191.554531255	8.102960938573949e-16	7.849913094871753e-16	8.703070418132043e-16	6.023424941104323e-16	9.537145862121124e-16	8.652040036271092e-16	5.211725326425142e-16	2.0513219599592675e-16	8.362693219856679e-16	4.0132783274745817e-16	nan	nan
54191.604531255005	8.093198837131048e-16	7.843373968733832e-16	8.696636815953643e-16	6.018409211500161e-16	9.532521879163743e-16	8.650382977111054e-16	5.206760649071464e-16	2.0496227666051906e-16	8.355680625072371e-16	4.009946920835974e-16	nan	nan
54191.65453125501	8.083495893287236e-16	7.835633842898081e-16	8.69022547473188e-16	6.012454414942844e-16	9.527894550195446e-16	8.647435772990529e-16	5.201798622440308e-16	2.0476010818362995e-16	8.348679399340955e-16	4.005985728531722e-16	nan	nan
54191.70453125501	8.073852779709648e-16	7.826692956599713e-16	8.683836285893858e-16	6.005560777898677e-16	9.523263342855593e-16	8.643196578348966e-16	5.196839325648663e-16	2.0452569872458096e-16	8.341689474824506e-16	4.001394907790872e-16	nan	nan
54191.754531255014	8.064270163949576e-16	7.816551626727397e-16	8.677469138697217e-16	5.997728601321847e-16	9.51862771603079e-16	8.637663597076324e-16	5.191882837326099e-16	2.042590592637795e-16	8.334710782658098e-16	3.9961746694281017e-16	nan	nan
54191.80453125502	8.054748708498273e-16	7.805210248002742e-16	8.6711239202282e-16	5.988958260735945e-16	9.513987119826663e-16	8.630835082099398e-16	5.186929235616994e-16	2.0396020360464693e-16	8.327743252949178e-16	3.990325277884623e-16	nan	nan
54191.85453125502	8.04528907084237e-16	7.792669293194197e-16	8.664800515399701e-16	5.979250206335668e-16	9.50934099553912e-16	8.622709334987101e-16	5.181978598182709e-16	2.036291483761693e-16	8.320786814776759e-16	3.983847051280604e-16	nan	nan
54191.90453125502	8.035891903518797e-16	7.778929313364656e-16	8.658498806949229e-16	5.968604963108266e-16	9.50468877562509e-16	8.613284705575719e-16	5.177031002203638e-16	2.032659130359558e-16	8.313841396190977e-16	3.976740361479223e-16	nan	nan
54191.954531255025	8.026557854169406e-16	7.763990938153685e-16	8.652218675436558e-16	5.957023130974325e-16	9.500029883672708e-16	8.602559591613099e-16	5.17208652438122e-16	2.028705198739478e-16	8.306906924212163e-16	3.969005634162503e-16	nan	nan
54192.00453125503	8.017287565595138e-16	7.747854876094608e-16	8.645959999241653e-16	5.944505384949222e-16	9.495363734371047e-16	8.590532438422092e-16	5.167145240940196e-16	2.02442994016707e-16	8.299983324830274e-16	3.9606433489188575e-16	nan	nan
54192.05453125503	8.008081675809789e-16	7.730521914966344e-16	8.639722654562247e-16	5.931052475324114e-16	9.490689733479224e-16	8.577201738583106e-16	5.162207227630543e-16	2.0198336343227929e-16	8.293070523003969e-16	3.951654039342564e-16	nan	nan
54192.104531255034	7.998940818093421e-16	7.711992922181163e-16	8.633506515411343e-16	5.916665227867341e-16	9.486007277795078e-16	8.56256603163552e-16	5.157272559729559e-16	2.014916589356741e-16	8.286168442659973e-16	3.9420382931452575e-16	nan	nan
54192.15453125504	7.989865621045348e-16	7.692268845207764e-16	8.627311453614818e-16	5.901344544046128e-16	9.481315755123235e-16	8.546623903798065e-16	5.15234131204394e-16	2.0096791419491878e-16	8.279277006692098e-16	3.9317967522790016e-16	nan	nan
54192.20453125504	7.980856708636738e-16	7.671350712031219e-16	8.62113733880865e-16	5.8850914012692055e-16	9.47661454424272e-16	8.529373987707696e-16	5.147413558911884e-16	2.0041216573777362e-16	8.272396136960583e-16	3.9209301130721034e-16	nan	nan
54192.25453125504	7.971914700262839e-16	7.649239631649412e-16	8.614984038436359e-16	5.867906853149513e-16	9.471903014873941e-16	8.510814962177659e-16	5.142489374205072e-16	1.9982445295898977e-16	8.26552575429103e-16	3.9094391263764443e-16	nan	nan
54192.304531255046	7.963040210794823e-16	7.625936794606862e-16	8.608851417746075e-16	5.849792029788411e-16	9.46718052764526e-16	8.490945551973641e-16	5.137568831330651e-16	1.9920481812824346e-16	8.258665778473539e-16	3.897324597727358e-16	nan	nan
54192.35453125505	7.954233850631233e-16	7.601443473566531e-16	8.602739339787809e-16	5.830748138080664e-16	9.462446434058917e-16	8.469764527609016e-16	5.132652003233209e-16	1.9855330639866576e-16	8.251816128261938e-16	3.8845873875158712e-16	nan	nan
54192.40453125505	7.945496225749103e-16	7.575761023920503e-16	8.596647665410339e-16	5.810776462041186e-16	9.45770007645651e-16	8.447270705158355e-16	5.127738962396958e-16	1.978699658159934e-16	8.244976721372613e-16	3.8712284111735654e-16	nan	nan
54192.454531255054	7.936827937754607e-16	7.548890884439279e-16	8.59057625325823e-16	5.789878363153168e-16	9.452940787983843e-16	8.423462946089673e-16	5.12282978084766e-16	1.971548473284095e-16	8.238147474483669e-16	3.8572486393699647e-16	nan	nan
54192.50453125506	7.928229583933444e-16	7.520834577961807e-16	8.584524959768659e-16	5.768055280738351e-16	9.448167892555329e-16	8.398340157115121e-16	5.117924530154467e-16	1.9640800479697117e-16	8.231328303233795e-16	3.8426490982227123e-16	nan	nan
54192.55453125506	7.91970175730079e-16	7.491593712125765e-16	8.578493639168252e-16	5.74530873234927e-16	9.443380704817799e-16	8.371901290060364e-16	5.113023281432018e-16	1.956294950067325e-16	8.224519122221319e-16	3.827430869520497e-16	nan	nan
54192.60453125506	7.91124504665088e-16	7.461169980139949e-16	8.57248214346959e-16	5.721640314184693e-16	9.438578530113754e-16	8.344145341752524e-16	5.108126105342488e-16	1.948193776785186e-16	8.217719845003167e-16	3.8115950909596176e-16	nan	nan
54192.654531255066	7.902860036606292e-16	7.429565161598894e-16	8.566490322467973e-16	5.697051701527154e-16	9.433760664444148e-16	8.315071353926667e-16	5.103233072097335e-16	1.9397771548138986e-16	8.210930384093591e-16	3.7951429563933e-16	nan	nan
54192.70453125507	7.894547307666784e-16	7.396781123341583e-16	8.560518023737792e-16	5.671544649204573e-16	9.428926394430531e-16	8.284678413151256e-16	5.098344251459434e-16	1.9310457404577148e-16	8.204150650963207e-16	3.778075716094695e-16	nan	nan
54192.75453125507	7.8863074362578125e-16	7.362819820354229e-16	8.554565092629012e-16	5.645120992075235e-16	9.424074997276711e-16	8.252965650772209e-16	5.093459712744908e-16	1.922000219773267e-16	8.197380556037813e-16	3.7603946770336375e-16	nan	nan
54192.804531255075	7.878140994778736e-16	7.327683296719699e-16	8.548631372263481e-16	5.617782645536954e-16	9.419205740729845e-16	8.2199322428758e-16	5.088579524825107e-16	1.9126413087148696e-16	8.190620008697149e-16	3.742101203167398e-16	nan	nan
54192.85453125508	7.870048551650555e-16	7.291373686613538e-16	8.542716703531068e-16	5.589531606061056e-16	9.414317883040982e-16	8.18557741027073e-16	5.083703756128479e-16	1.9029697532876247e-16	8.18386891727378e-16	3.72319671574527e-16	nan	nan
54192.90453125508	7.862030671363468e-16	7.253893215348737e-16	8.536820925085925e-16	5.560369951751239e-16	9.40941067292506e-16	8.149900418489394e-16	5.078832474642524e-16	1.8929863297075907e-16	8.177127189051768e-16	3.703682693627813e-16	nan	nan
54192.95453125508	7.854087914523873e-16	7.215244200470553e-16	8.530943873342458e-16	5.530299842928511e-16	9.404483349520324e-16	8.112900577808201e-16	5.073965747915633e-16	1.8826918445699832e-16	8.17039473026543e-16	3.683560673620799e-16	nan	nan
54193.00453125509	7.846220837901223e-16	7.175429052902746e-16	8.525085382471348e-16	5.49932352274201e-16	9.399535142347233e-16	8.07457724328776e-16	5.06910364305909e-16	1.872087135024608e-16	8.163671446098144e-16	3.662832250824295e-16	nan	nan
54193.05453125509	7.838429994474403e-16	7.134450278147438e-16	8.519245284395321e-16	5.467443317807016e-16	9.394565271266754e-16	8.034929814832551e-16	5.064246226748806e-16	1.861173068959825e-16	8.156957240680885e-16	3.641499078996051e-16	nan	nan
54193.10453125509	7.830715933477811e-16	7.092310477539904e-16	8.513423408785021e-16	5.434661638870493e-16	9.389572946438164e-16	7.993957737270723e-16	5.059393565227286e-16	1.8499505451942653e-16	8.150252017090924e-16	3.619562870932426e-16	nan	nan
54193.154531255095	7.82307920044714e-16	7.049012349560735e-16	8.507619583054689e-16	5.400980981504649e-16	9.384557368276223e-16	7.951660500453973e-16	5.05454572430547e-16	1.8384204936771753e-16	8.143555677350596e-16	3.597025398863359e-16	nan	nan
54193.2045312551	7.815520337264733e-16	7.004558691207555e-16	8.501833632357706e-16	5.366403926830041e-16	9.37951772740783e-16	7.908037639378376e-16	5.049702769364577e-16	1.826583875697404e-16	8.13686812242561e-16	3.5738884948649837e-16	nan	nan
54193.2545312551	7.808039882204702e-16	6.958952399428299e-16	8.496065379582181e-16	5.330933142268346e-16	9.374453204628098e-16	7.863088734325767e-16	5.0448647653579e-16	1.8144416841011774e-16	8.130189252223872e-16	3.550154051288496e-16	nan	nan
54193.304531255104	7.80063836997766e-16	6.912196472619187e-16	8.490314645346273e-16	5.294571382326084e-16	9.369362970855864e-16	7.81681341102663e-16	5.040031776812778e-16	1.801994943519281e-16	8.123518965593986e-16	3.52582402120634e-16	nan	nan
54193.35453125511	7.793316331775108e-16	6.864294012189683e-16	8.4845812479936e-16	5.257321489409765e-16	9.364246187088638e-16	7.769211340844869e-16	5.035203867832306e-16	1.7892447106034385e-16	8.116857160323628e-16	3.5009004188767485e-16	nan	nan
54193.40453125511	7.786074295313595e-16	6.815248224198269e-16	8.478865003588473e-16	5.219186394674574e-16	9.359102004356954e-16	7.720282240984704e-16	5.030381102097088e-16	1.7761920742727002e-16	8.11020373313821e-16	3.4753853202254913e-16	nan	nan
54193.45453125511	7.7789127848784e-16	6.76506242106128e-16	8.473165725911e-16	5.180169118906467e-16	9.353929563678198e-16	7.670025874720529e-16	5.025563542867245e-16	1.7628381559700977e-16	8.103558579699127e-16	3.4492808633471046e-16	nan	nan
54193.504531255116	7.77183232136706e-16	6.713740023339735e-16	8.467483226452185e-16	5.14027277343987e-16	9.348727996009814e-16	7.618442051649992e-16	5.02075125298404e-16	1.7491841099294352e-16	8.096921594602505e-16	3.4225892490257135e-16	nan	nan
54193.55453125512	7.764833422332416e-16	6.661284561607174e-16	8.461817314408874e-16	5.099500561112012e-16	9.343496422201953e-16	7.565530627971698e-16	5.015944294871691e-16	1.7352311234537867e-16	8.090292671377169e-16	3.3953127412754433e-16	nan	nan
54193.60453125512	7.757916602025498e-16	6.60769967840354e-16	8.456167796678651e-16	5.057855777254952e-16	9.33823395294955e-16	7.511291506787242e-16	5.011142730539209e-16	1.7209804172047397e-16	8.083671702483505e-16	3.3674536679022023e-16	nan	nan
54193.654531255124	7.75108237143796e-16	6.552989130279772e-16	8.450534477854556e-16	5.015341810727759e-16	9.332939688743808e-16	7.455724638429356e-16	5.006346621582143e-16	1.706433245503832e-16	8.077058579311365e-16	3.3390144210861973e-16	nan	nan
54193.70453125513	7.744331238344325e-16	6.497156789938235e-16	8.444917160219863e-16	4.971962144989806e-16	9.327612719823114e-16	7.398830020816724e-16	5.001556029184328e-16	1.691590896646838e-16	8.070453192178676e-16	3.30999745798816e-16	nan	nan
54193.75453125513	7.737663707343804e-16	6.440206648475099e-16	8.439315643742678e-16	4.927720359217557e-16	9.32225212612335e-16	7.340607699836494e-16	4.996771014119629e-16	1.6764546932304584e-16	8.063855430329628e-16	3.2804053013773995e-16	nan	nan
54193.80453125513	7.731080279901895e-16	6.382142817731471e-16	8.43372972607039e-16	4.882620129466613e-16	9.316856977227632e-16	7.281057769755654e-16	4.991991636753744e-16	1.661025992493291e-16	8.057265181932933e-16	3.2502405402855977e-16	nan	nan
54193.854531255136	7.724581454391623e-16	6.322969532759514e-16	8.428159202524115e-16	4.83666522988167e-16	9.311426332315463e-16	7.220180373662944e-16	4.987217957045785e-16	1.6453061866713844e-16	8.050682334080056e-16	3.2195058306847736e-16	nan	nan
54193.90453125514	7.718167726134521e-16	6.262691154412604e-16	8.422603866093048e-16	4.789859533956679e-16	9.305959240111275e-16	7.157975703942181e-16	4.982450034550186e-16	1.629296703368395e-16	8.044106772783425e-16	3.1882038961931954e-16	nan	nan
54193.95453125514	7.711839587441278e-16	6.201312172067603e-16	8.417063507428682e-16	4.742207015847728e-16	9.300454738832404e-16	7.094444002779124e-16	4.977687928418306e-16	1.6129990059427364e-16	8.037538382974645e-16	3.156337528807818e-16	nan	nan
