MJD	LT_IOO_z	LT_IOO_z_err	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err
58801.17476563452	nan	nan	2.11313831402056e-20	2.770063479737625e-16	nan	nan	nan	nan
58801.22476563452	nan	nan	2.1042962896563255e-20	2.770063482647407e-16	nan	nan	nan	nan
58801.274765634524	nan	nan	2.0954914275121513e-20	2.7700634855329295e-16	nan	nan	nan	nan
58801.32476563453	nan	nan	2.0867235754501884e-20	2.7700634883943933e-16	nan	nan	nan	nan
58801.37476563453	nan	nan	2.0779925819561213e-20	2.770063491231998e-16	nan	nan	nan	nan
58801.42476563453	nan	nan	2.069298296136323e-20	2.770063494045941e-16	nan	nan	nan	nan
58801.474765634535	nan	nan	2.0606405677152104e-20	2.770063496836419e-16	nan	nan	nan	nan
58801.52476563454	nan	nan	2.0520192470335995e-20	2.770063499603626e-16	nan	nan	nan	nan
58801.57476563454	nan	nan	2.0434341850454274e-20	2.770063502347755e-16	nan	nan	nan	nan
58801.624765634544	nan	nan	2.0348852333159446e-20	2.7700635050689984e-16	nan	nan	nan	nan
58801.67476563455	nan	nan	2.0263722440187196e-20	2.770063507767545e-16	nan	nan	nan	nan
58801.72476563455	nan	nan	2.0178950699338704e-20	2.7700635104435836e-16	nan	nan	nan	nan
58801.77476563455	nan	nan	2.0094535644450013e-20	2.7700635130973004e-16	nan	nan	nan	nan
58801.824765634556	nan	nan	2.00104758153755e-20	2.77006351572888e-16	nan	nan	nan	nan
58801.87476563456	nan	nan	1.9926769757955462e-20	2.7700635183385075e-16	nan	nan	nan	nan
58801.92476563456	nan	nan	1.9843416024001655e-20	2.770063520926364e-16	nan	nan	nan	nan
58801.974765634564	nan	nan	1.976041317126593e-20	2.7700635234926303e-16	nan	nan	nan	nan
58802.02476563457	nan	nan	1.9677759763420208e-20	2.7700635260374858e-16	nan	nan	nan	nan
58802.07476563457	nan	nan	1.9595454370034923e-20	2.770063528561108e-16	nan	nan	nan	nan
58802.12476563457	nan	nan	1.9513495566551226e-20	2.7700635310636726e-16	nan	nan	nan	nan
58802.174765634576	nan	nan	1.9431881934262216e-20	2.7700635335453545e-16	nan	nan	nan	nan
58802.22476563458	nan	nan	1.9350612060285433e-20	2.770063536006328e-16	nan	nan	nan	nan
58802.27476563458	nan	nan	1.9269684537542162e-20	2.7700635384467633e-16	nan	nan	nan	nan
58802.324765634585	nan	nan	1.9189097964736664e-20	2.770063540866832e-16	nan	nan	nan	nan
58802.37476563459	nan	nan	1.9108850946329005e-20	2.7700635432667024e-16	nan	nan	nan	nan
58802.42476563459	nan	nan	1.9028942092515315e-20	2.7700635456465425e-16	nan	nan	nan	nan
58802.47476563459	nan	nan	1.8949370019202533e-20	2.770063548006519e-16	nan	nan	nan	nan
58802.5247656346	nan	nan	1.8870133347989073e-20	2.7700635503467956e-16	nan	nan	nan	nan
58802.5747656346	nan	nan	1.879123070613959e-20	2.770063552667537e-16	nan	nan	nan	nan
58802.6247656346	nan	nan	1.8712660726563906e-20	2.770063554968905e-16	nan	nan	nan	nan
58802.674765634605	nan	nan	1.863442204779319e-20	2.7700635572510606e-16	nan	nan	nan	nan
58802.72476563461	nan	nan	1.85565133139623e-20	2.770063559514163e-16	nan	nan	nan	nan
58802.77476563461	nan	nan	1.847893317477965e-20	2.7700635617583697e-16	nan	nan	nan	nan
58802.824765634614	nan	nan	1.8401680285511685e-20	2.770063563983839e-16	nan	nan	nan	nan
58802.87476563462	nan	nan	1.8324753306960044e-20	2.7700635661907257e-16	nan	nan	nan	nan
58802.92476563462	nan	nan	1.8248150905436445e-20	2.770063568379184e-16	nan	nan	nan	nan
58802.97476563462	nan	nan	1.817187175274355e-20	2.7700635705493676e-16	nan	nan	nan	nan
58803.024765634626	nan	nan	1.809591452615438e-20	2.7700635727014275e-16	nan	nan	nan	nan
58803.07476563463	nan	nan	1.8020277908385465e-20	2.7700635748355147e-16	nan	nan	nan	nan
58803.12476563463	nan	nan	1.7944960587582442e-20	2.7700635769517775e-16	nan	nan	nan	nan
58803.174765634634	nan	nan	1.786996125729175e-20	2.770063579050366e-16	nan	nan	nan	nan
58803.22476563464	nan	nan	1.7795278616444547e-20	2.770063581131425e-16	nan	nan	nan	nan
58803.27476563464	nan	nan	1.7720911369332864e-20	2.7700635831951013e-16	nan	nan	nan	nan
58803.32476563464	nan	nan	1.7646858225587586e-20	2.770063585241538e-16	nan	nan	nan	nan
58803.374765634646	nan	nan	1.7573117900159062e-20	2.7700635872708803e-16	nan	nan	nan	nan
58803.42476563465	nan	nan	1.7499689113296772e-20	2.7700635892832684e-16	nan	nan	nan	nan
58803.47476563465	nan	nan	1.7426570590526303e-20	2.7700635912788444e-16	nan	nan	nan	nan
58803.524765634655	nan	nan	1.7353761062628764e-20	2.770063593257747e-16	nan	nan	nan	nan
58803.57476563466	nan	nan	1.7281259265620322e-20	2.7700635952201153e-16	nan	nan	nan	nan
58803.62476563466	nan	nan	1.7209063940732684e-20	2.7700635971660867e-16	nan	nan	nan	nan
58803.67476563466	nan	nan	1.713717383439117e-20	2.7700635990957973e-16	nan	nan	nan	nan
58803.724765634666	nan	nan	1.7065587698194076e-20	2.7700636010093826e-16	nan	nan	nan	nan
58803.77476563467	nan	nan	1.6994304288892703e-20	2.7700636029069756e-16	nan	nan	nan	nan
58803.82476563467	nan	nan	1.69233223683719e-20	2.7700636047887106e-16	nan	nan	nan	nan
58803.874765634675	nan	nan	1.6852640703625968e-20	2.7700636066547187e-16	nan	nan	nan	nan
58803.92476563468	nan	nan	1.678225806674541e-20	2.7700636085051305e-16	nan	nan	nan	nan
58803.97476563468	nan	nan	1.6712173234887977e-20	2.7700636103400757e-16	nan	nan	nan	nan
58804.024765634684	nan	nan	1.6642384990266396e-20	2.7700636121596835e-16	nan	nan	nan	nan
58804.07476563469	nan	nan	1.6572892120124086e-20	2.77006361396408e-16	nan	nan	nan	nan
58804.12476563469	nan	nan	1.6503693416716136e-20	2.7700636157533936e-16	nan	nan	nan	nan
58804.17476563469	nan	nan	1.6434787677290262e-20	2.770063617527748e-16	nan	nan	nan	nan
58804.224765634695	nan	nan	1.6366173704064996e-20	2.770063619287268e-16	nan	nan	nan	nan
58804.2747656347	nan	nan	1.629785030421426e-20	2.770063621032078e-16	nan	nan	nan	nan
58804.3247656347	nan	nan	1.6229816289842366e-20	2.770063622762299e-16	nan	nan	nan	nan
58804.374765634704	nan	nan	1.616207047796818e-20	2.770063624478053e-16	nan	nan	nan	nan
58804.42476563471	nan	nan	1.6094611690504075e-20	2.7700636261794605e-16	nan	nan	nan	nan
58804.47476563471	nan	nan	1.602743875423944e-20	2.7700636278666397e-16	nan	nan	nan	nan
58804.52476563471	nan	nan	1.596055050081523e-20	2.77006362953971e-16	nan	nan	nan	nan
58804.574765634716	nan	nan	1.5893945766712584e-20	2.7700636311987887e-16	nan	nan	nan	nan
58804.62476563472	nan	nan	1.5827623393226447e-20	2.770063632843992e-16	nan	nan	nan	nan
58804.67476563472	nan	nan	1.5761582226452397e-20	2.770063634475435e-16	nan	nan	nan	nan
58804.724765634724	nan	nan	1.5695821117263165e-20	2.7700636360932323e-16	nan	nan	nan	nan
58804.77476563473	nan	nan	1.5630338921293386e-20	2.770063637697498e-16	nan	nan	nan	nan
58804.82476563473	nan	nan	1.556513449891669e-20	2.770063639288344e-16	nan	nan	nan	nan
58804.87476563473	nan	nan	1.5500206715232504e-20	2.770063640865882e-16	nan	nan	nan	nan
58804.924765634736	nan	nan	1.543555444004151e-20	2.7700636424302234e-16	nan	nan	nan	nan
58804.97476563474	nan	nan	1.5371176547829894e-20	2.7700636439814775e-16	nan	nan	nan	nan
58805.02476563474	nan	nan	1.5307071917753045e-20	2.770063645519753e-16	nan	nan	nan	nan
58805.074765634745	nan	nan	1.5243239433611658e-20	2.770063647045158e-16	nan	nan	nan	nan
58805.12476563475	nan	nan	1.5179677983838526e-20	2.7700636485578e-16	nan	nan	nan	nan
58805.17476563475	nan	nan	1.5116386461477252e-20	2.770063650057785e-16	nan	nan	nan	nan
58805.22476563475	nan	nan	1.50533637641645e-20	2.770063651545218e-16	nan	nan	nan	nan
58805.27476563476	nan	nan	1.4990608794113363e-20	2.770063653020204e-16	nan	nan	nan	nan
58805.32476563476	nan	nan	1.4928120458092474e-20	2.770063654482846e-16	nan	nan	nan	nan
58805.37476563476	nan	nan	1.4865897667411127e-20	2.7700636559332477e-16	nan	nan	nan	nan
58805.424765634765	nan	nan	1.4803939337900027e-20	2.7700636573715103e-16	nan	nan	nan	nan
58805.47476563477	nan	nan	1.4742244389890938e-20	2.7700636587977343e-16	nan	nan	nan	nan
58805.52476563477	nan	nan	1.4680811748203057e-20	2.770063660212021e-16	nan	nan	nan	nan
58805.574765634774	nan	nan	1.4619640342123938e-20	2.77006366161447e-16	nan	nan	nan	nan
58805.62476563478	nan	nan	1.4558729105389712e-20	2.7700636630051787e-16	nan	nan	nan	nan
58805.67476563478	nan	nan	1.4498076976169715e-20	2.7700636643842456e-16	nan	nan	nan	nan
58805.72476563478	nan	nan	1.4437682897048684e-20	2.7700636657517675e-16	nan	nan	nan	nan
58805.774765634786	nan	nan	1.437754581500833e-20	2.77006366710784e-16	nan	nan	nan	nan
58805.82476563479	nan	nan	1.4317664681411064e-20	2.7700636684525595e-16	nan	nan	nan	nan
58805.87476563479	nan	nan	1.4258038451982164e-20	2.77006366978602e-16	nan	nan	nan	nan
58805.924765634794	nan	nan	1.4198666086791503e-20	2.770063671108315e-16	nan	nan	nan	nan
58805.9747656348	nan	nan	1.4139546550239485e-20	2.770063672419538e-16	nan	nan	nan	nan
58806.0247656348	nan	nan	1.4080678811037262e-20	2.770063673719781e-16	nan	nan	nan	nan
58806.0747656348	nan	nan	1.402206184218899e-20	2.770063675009135e-16	nan	nan	nan	nan
58806.124765634806	nan	nan	1.396369462097786e-20	2.7700636762876917e-16	nan	nan	nan	nan
58806.17476563481	nan	nan	1.390557612894655e-20	2.77006367755554e-16	nan	nan	nan	nan
58806.22476563481	nan	nan	1.3847705351882463e-20	2.77006367881277e-16	nan	nan	nan	nan
58806.274765634815	nan	nan	1.379008127979859e-20	2.7700636800594694e-16	nan	nan	nan	nan
58806.32476563482	nan	nan	1.373270290691942e-20	2.770063681295727e-16	nan	nan	nan	nan
58806.37476563482	nan	nan	1.3675569231662098e-20	2.7700636825216285e-16	nan	nan	nan	nan
58806.42476563482	nan	nan	1.3618679256621358e-20	2.7700636837372607e-16	nan	nan	nan	nan
58806.474765634826	nan	nan	1.356203198855339e-20	2.7700636849427097e-16	nan	nan	nan	nan
58806.52476563483	nan	nan	1.3505626438356035e-20	2.77006368613806e-16	nan	nan	nan	nan
58806.57476563483	nan	nan	1.3449461621057682e-20	2.7700636873233953e-16	nan	nan	nan	nan
58806.624765634835	nan	nan	1.339353655579587e-20	2.7700636884987995e-16	nan	nan	nan	nan
58806.67476563484	nan	nan	1.3337850265805543e-20	2.7700636896643553e-16	nan	nan	nan	nan
58806.72476563484	nan	nan	1.3282401778398847e-20	2.770063690820145e-16	nan	nan	nan	nan
58806.774765634844	nan	nan	1.3227190124952027e-20	2.77006369196625e-16	nan	nan	nan	nan
58806.82476563485	nan	nan	1.317221434088807e-20	2.7700636931027505e-16	nan	nan	nan	nan
58806.87476563485	nan	nan	1.3117473465660841e-20	2.770063694229727e-16	nan	nan	nan	nan
58806.92476563485	nan	nan	1.3062966542739624e-20	2.770063695347259e-16	nan	nan	nan	nan
58806.974765634855	nan	nan	1.3008692619592296e-20	2.7700636964554246e-16	nan	nan	nan	nan
58807.02476563486	nan	nan	1.295465074767105e-20	2.770063697554303e-16	nan	nan	nan	nan
58807.07476563486	nan	nan	1.2900839982394697e-20	2.770063698643971e-16	nan	nan	nan	nan
58807.124765634864	nan	nan	1.2847259383135935e-20	2.770063699724504e-16	nan	nan	nan	nan
58807.17476563487	nan	nan	1.2793908013201599e-20	2.770063700795981e-16	nan	nan	nan	nan
58807.22476563487	nan	nan	1.2740784939822074e-20	2.7700637018584754e-16	nan	nan	nan	nan
58807.27476563487	nan	nan	1.268788923413151e-20	2.770063702912063e-16	nan	nan	nan	nan
58807.324765634876	nan	nan	1.2635219971154608e-20	2.7700637039568174e-16	nan	nan	nan	nan
58807.37476563488	nan	nan	1.258277622979149e-20	2.7700637049928136e-16	nan	nan	nan	nan
58807.42476563488	nan	nan	1.2530557092801183e-20	2.770063706020123e-16	nan	nan	nan	nan
58807.474765634885	nan	nan	1.2478561646787104e-20	2.770063707038819e-16	nan	nan	nan	nan
58807.52476563489	nan	nan	1.2426788982181768e-20	2.770063708048973e-16	nan	nan	nan	nan
58807.57476563489	nan	nan	1.2375238193232552e-20	2.7700637090506564e-16	nan	nan	nan	nan
58807.62476563489	nan	nan	1.2323908377985017e-20	2.7700637100439403e-16	nan	nan	nan	nan
58807.674765634896	nan	nan	1.227279863826899e-20	2.7700637110288947e-16	nan	nan	nan	nan
58807.7247656349	nan	nan	1.222190807968321e-20	2.7700637120055883e-16	nan	nan	nan	nan
58807.7747656349	nan	nan	1.2171235811582427e-20	2.7700637129740906e-16	nan	nan	nan	nan
58807.824765634905	nan	nan	1.2120780947058465e-20	2.77006371393447e-16	nan	nan	nan	nan
58807.87476563491	nan	nan	1.2070542602929969e-20	2.7700637148867943e-16	nan	nan	nan	nan
58807.92476563491	nan	nan	1.2020519899724734e-20	2.7700637158311304e-16	nan	nan	nan	nan
58807.97476563491	nan	nan	1.1970711961666117e-20	2.770063716767545e-16	nan	nan	nan	nan
58808.02476563492	nan	nan	1.192111791665862e-20	2.7700637176961045e-16	nan	nan	nan	nan
58808.07476563492	nan	nan	1.1871736896273844e-20	2.7700637186168743e-16	nan	nan	nan	nan
58808.12476563492	nan	nan	1.1822568035735029e-20	2.7700637195299197e-16	nan	nan	nan	nan
58808.174765634925	nan	nan	1.1773610473902476e-20	2.7700637204353037e-16	nan	nan	nan	nan
58808.22476563493	nan	nan	1.1724863353261095e-20	2.7700637213330925e-16	nan	nan	nan	nan
58808.27476563493	nan	nan	1.1676325819904355e-20	2.770063722223348e-16	nan	nan	nan	nan
58808.324765634934	nan	nan	1.1627997023520032e-20	2.7700637231061333e-16	nan	nan	nan	nan
58808.37476563494	nan	nan	1.1579876117378397e-20	2.7700637239815116e-16	nan	nan	nan	nan
58808.42476563494	nan	nan	1.1531962258315113e-20	2.7700637248495435e-16	nan	nan	nan	nan
58808.47476563494	nan	nan	1.1484254606718585e-20	2.770063725710291e-16	nan	nan	nan	nan
58808.524765634946	nan	nan	1.1436752326516275e-20	2.7700637265638147e-16	nan	nan	nan	nan
58808.57476563495	nan	nan	1.138945458516085e-20	2.770063727410175e-16	nan	nan	nan	nan
58808.62476563495	nan	nan	1.1342360553615574e-20	2.770063728249432e-16	nan	nan	nan	nan
58808.674765634954	nan	nan	1.1295469406340989e-20	2.7700637290816447e-16	nan	nan	nan	nan
58808.72476563496	nan	nan	1.124878032128122e-20	2.7700637299068716e-16	nan	nan	nan	nan
58808.77476563496	nan	nan	1.120229247984897e-20	2.7700637307251713e-16	nan	nan	nan	nan
58808.82476563496	nan	nan	1.1156005066915405e-20	2.770063731536602e-16	nan	nan	nan	nan
58808.874765634966	nan	nan	1.1109917270791997e-20	2.770063732341221e-16	nan	nan	nan	nan
58808.92476563497	nan	nan	1.106402828322091e-20	2.7700637331390847e-16	nan	nan	nan	nan
58808.97476563497	nan	nan	1.1018337299358878e-20	2.77006373393025e-16	nan	nan	nan	nan
58809.024765634975	nan	nan	1.0972843517764984e-20	2.7700637347147723e-16	nan	nan	nan	nan
58809.07476563498	nan	nan	1.0927546140387521e-20	2.770063735492708e-16	nan	nan	nan	nan
58809.12476563498	nan	nan	1.0882444372550103e-20	2.7700637362641114e-16	nan	nan	nan	nan
58809.17476563498	nan	nan	1.0837537422938281e-20	2.7700637370290367e-16	nan	nan	nan	nan
58809.22476563499	nan	nan	1.0792824503587518e-20	2.770063737787539e-16	nan	nan	nan	nan
58809.27476563499	nan	nan	1.0748304829868493e-20	2.7700637385396714e-16	nan	nan	nan	nan
58809.32476563499	nan	nan	1.0703977620475126e-20	2.770063739285487e-16	nan	nan	nan	nan
58809.374765634995	nan	nan	1.0659842097411471e-20	2.770063740025039e-16	nan	nan	nan	nan
58809.424765635	nan	nan	1.0615897485977348e-20	2.7700637407583796e-16	nan	nan	nan	nan
58809.474765635	nan	nan	1.0572143014757593e-20	2.7700637414855605e-16	nan	nan	nan	nan
58809.524765635004	nan	nan	1.052857791560798e-20	2.770063742206633e-16	nan	nan	nan	nan
58809.57476563501	nan	nan	1.0485201423642078e-20	2.7700637429216487e-16	nan	nan	nan	nan
58809.62476563501	nan	nan	1.0442012777219833e-20	2.770063743630658e-16	nan	nan	nan	nan
58809.67476563501	nan	nan	1.0399011217933027e-20	2.770063744333711e-16	nan	nan	nan	nan
58809.724765635016	nan	nan	1.0356195990594089e-20	2.770063745030857e-16	nan	nan	nan	nan
58809.77476563502	nan	nan	1.0313566343223015e-20	2.770063745722147e-16	nan	nan	nan	nan
58809.82476563502	nan	nan	1.0271121527035077e-20	2.770063746407628e-16	nan	nan	nan	nan
58809.874765635024	nan	nan	1.0228860796427065e-20	2.7700637470873495e-16	nan	nan	nan	nan
58809.92476563503	nan	nan	1.0186783408966645e-20	2.7700637477613597e-16	nan	nan	nan	nan
58809.97476563503	nan	nan	1.0144888625379286e-20	2.770063748429706e-16	nan	nan	nan	nan
58810.02476563503	nan	nan	1.0103175709534405e-20	2.7700637490924357e-16	nan	nan	nan	nan
58810.074765635036	nan	nan	1.0061643928436051e-20	2.7700637497495963e-16	nan	nan	nan	nan
58810.12476563504	nan	nan	1.002029255220816e-20	2.770063750401234e-16	nan	nan	nan	nan
58810.17476563504	nan	nan	9.979120854083179e-21	2.770063751047395e-16	nan	nan	nan	nan
58810.224765635045	nan	nan	9.93812811039065e-21	2.770063751688125e-16	nan	nan	nan	nan
58810.27476563505	nan	nan	9.897313600543322e-21	2.7700637523234695e-16	nan	nan	nan	nan
58810.32476563505	nan	nan	9.856676607027236e-21	2.770063752953473e-16	nan	nan	nan	nan
58810.37476563505	nan	nan	9.816216415387742e-21	2.7700637535781814e-16	nan	nan	nan	nan
58810.424765635056	nan	nan	9.775932314219674e-21	2.770063754197638e-16	nan	nan	nan	nan
58810.47476563506	nan	nan	9.735823595153164e-21	2.770063754811887e-16	nan	nan	nan	nan
58810.52476563506	nan	nan	9.695889552843485e-21	2.770063755420972e-16	nan	nan	nan	nan
58810.574765635065	nan	nan	9.656129484958711e-21	2.770063756024936e-16	nan	nan	nan	nan
58810.62476563507	nan	nan	9.616542692167755e-21	2.7700637566238215e-16	nan	nan	nan	nan
58810.67476563507	nan	nan	9.577128478128914e-21	2.770063757217672e-16	nan	nan	nan	nan
58810.724765635074	nan	nan	9.537886149477792e-21	2.770063757806529e-16	nan	nan	nan	nan
58810.77476563508	nan	nan	9.498815015817061e-21	2.770063758390434e-16	nan	nan	nan	nan
58810.82476563508	nan	nan	9.459914389702663e-21	2.7700637589694284e-16	nan	nan	nan	nan
58810.87476563508	nan	nan	9.421183586634849e-21	2.7700637595435544e-16	nan	nan	nan	nan
58810.924765635085	nan	nan	9.382621925043961e-21	2.770063760112851e-16	nan	nan	nan	nan
58810.97476563509	nan	nan	9.344228726281558e-21	2.7700637606773605e-16	nan	nan	nan	nan
58811.02476563509	nan	nan	9.306003314607129e-21	2.7700637612371215e-16	nan	nan	nan	nan
58811.074765635094	nan	nan	9.267945017178955e-21	2.7700637617921743e-16	nan	nan	nan	nan
58811.1247656351	nan	nan	9.230053164039986e-21	2.770063762342558e-16	nan	nan	nan	nan
58811.1747656351	nan	nan	9.19232708810861e-21	2.770063762888312e-16	nan	nan	nan	nan
58811.2247656351	nan	nan	9.154766125167602e-21	2.770063763429475e-16	nan	nan	nan	nan
58811.274765635106	nan	nan	9.117369613851476e-21	2.770063763966085e-16	nan	nan	nan	nan
58811.32476563511	nan	nan	9.080136895636808e-21	2.7700637644981807e-16	nan	nan	nan	nan
58811.37476563511	nan	nan	9.043067314830655e-21	2.7700637650257995e-16	nan	nan	nan	nan
58811.424765635114	nan	nan	9.006160218559819e-21	2.7700637655489785e-16	nan	nan	nan	nan
58811.47476563512	nan	nan	8.969414956758478e-21	2.770063766067756e-16	nan	nan	nan	nan
58811.52476563512	nan	nan	8.932830882160624e-21	2.770063766582168e-16	nan	nan	nan	nan
58811.57476563512	nan	nan	8.896407350284583e-21	2.7700637670922507e-16	nan	nan	nan	nan
58811.624765635126	nan	nan	8.860143719426803e-21	2.770063767598041e-16	nan	nan	nan	nan
58811.67476563513	nan	nan	8.824039350647949e-21	2.770063768099575e-16	nan	nan	nan	nan
58811.72476563513	nan	nan	8.788093607762757e-21	2.770063768596888e-16	nan	nan	nan	nan
58811.774765635135	nan	nan	8.752305857331243e-21	2.770063769090015e-16	nan	nan	nan	nan
58811.82476563514	nan	nan	8.716675468645268e-21	2.7700637695789912e-16	nan	nan	nan	nan
58811.87476563514	nan	nan	8.681201813720066e-21	2.770063770063852e-16	nan	nan	nan	nan
58811.92476563514	nan	nan	8.645884267282514e-21	2.770063770544631e-16	nan	nan	nan	nan
58811.97476563515	nan	nan	8.610722206761998e-21	2.770063771021363e-16	nan	nan	nan	nan
58812.02476563515	nan	nan	8.575715012277582e-21	2.7700637714940813e-16	nan	nan	nan	nan
58812.07476563515	nan	nan	8.54086206663022e-21	2.7700637719628194e-16	nan	nan	nan	nan
58812.124765635155	nan	nan	8.506162755290919e-21	2.7700637724276114e-16	nan	nan	nan	nan
58812.17476563516	nan	nan	8.47161646639055e-21	2.7700637728884905e-16	nan	nan	nan	nan
58812.22476563516	nan	nan	8.437222590710014e-21	2.7700637733454885e-16	nan	nan	nan	nan
58812.274765635164	nan	nan	8.402980521669265e-21	2.770063773798639e-16	nan	nan	nan	nan
58812.32476563517	nan	nan	8.368889655318513e-21	2.7700637742479725e-16	nan	nan	nan	nan
58812.37476563517	nan	nan	8.3349493903258e-21	2.770063774693522e-16	nan	nan	nan	nan
58812.42476563517	nan	nan	8.30115912796955e-21	2.7700637751353197e-16	nan	nan	nan	nan
58812.474765635176	nan	nan	8.26751827212638e-21	2.770063775573397e-16	nan	nan	nan	nan
58812.52476563518	nan	nan	8.234026229262585e-21	2.770063776007784e-16	nan	nan	nan	nan
58812.57476563518	nan	nan	8.200682408422937e-21	2.7700637764385125e-16	nan	nan	nan	nan
58812.624765635184	nan	nan	8.167486221221352e-21	2.7700637768656127e-16	nan	nan	nan	nan
58812.67476563519	nan	nan	8.134437081830997e-21	2.770063777289115e-16	nan	nan	nan	nan
58812.72476563519	nan	nan	8.101534406974371e-21	2.77006377770905e-16	nan	nan	nan	nan
58812.77476563519	nan	nan	8.068777615913425e-21	2.7700637781254467e-16	nan	nan	nan	nan
