MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err
58058.92500000469	4.603582317037145e-16	9.277418558778897e-18	5.269481518416838e-16	9.995825987318018e-18	4.887577870534667e-16	9.513564793480679e-18	2.241455382238809e-16	8.217010250405996e-18	3.7002551553585683e-16	1.0419144976914264e-17
58058.97500000469	4.610410388344489e-16	1.0694439207358927e-17	5.266450284792766e-16	1.0461036535283089e-17	4.888158784188171e-16	1.0397232651534745e-17	2.2392128725395735e-16	8.34134750435859e-18	3.699451148913447e-16	1.0739276363524271e-17
58059.025000004694	4.617045143194097e-16	1.2560934234879622e-17	5.263390327637435e-16	1.1098691748545604e-17	4.888657176326202e-16	1.1603677174832597e-17	2.236959091935473e-16	8.487083834389053e-18	3.698596962065588e-16	1.1166374757171398e-17
58059.0750000047	4.623488085390008e-16	1.4712096690364644e-17	5.260301867605361e-16	1.1882902098044846e-17	4.889073690107119e-16	1.3047086951290789e-17	2.234694146253702e-16	8.65331850878376e-18	3.697692958526669e-16	1.1689751275492292e-17
58059.1250000047	4.629740712596914e-16	1.7044439853172392e-17	5.257185124793502e-16	1.2788220628536838e-17	4.889408966147215e-16	1.4660266916447287e-17	2.232418141087131e-16	8.839042842898307e-18	3.6967395009256063e-16	1.2297958052734884e-17
58059.1750000047	4.635804516380264e-16	1.9495982329123966e-17	5.254040318744731e-16	1.3791995381168844e-17	4.889663642535287e-16	1.6395169221159138e-17	2.2301311817957535e-16	9.04317301687559e-18	3.695736950814994e-16	1.2979739750212813e-17
58059.225000004706	4.641680982245927e-16	2.202910434940687e-17	5.250867668450702e-16	1.4875216242210654e-17	4.88983835484747e-16	1.8218521137306815e-17	2.2278333735080726e-16	9.264580360855381e-18	3.6946856686766806e-16	1.3724644155714613e-17
58059.27500000471	4.647371589679983e-16	2.462015159935126e-17	5.247667392354262e-16	1.6022455114247367e-17	4.889933736161807e-16	2.0107319899294806e-17	2.22552482112265e-16	9.502117947834259e-18	3.693586013928127e-16	1.4523331199734724e-17
58059.32500000471	4.652877812188162e-16	2.7253621067853617e-17	5.244439708352648e-16	1.7221401700301233e-17	4.889950417073005e-16	2.2045448950231996e-17	2.2232056293094444e-16	9.754642882481203e-18	3.692438344928343e-16	1.5367664613020476e-17
58059.375000004715	4.658201117335098e-16	2.9918921166862946e-17	5.241184833799619e-16	1.8462294398675742e-17	4.889889025706509e-16	2.4021384848672215e-17	2.220875902511278e-16	1.0021034136399013e-17	3.691243018983992e-16	1.6250670416527558e-17
58059.42500000472	4.663342966783972e-16	3.260852476139946e-17	5.237902985509981e-16	1.973738722157464e-17	4.889750187733748e-16	2.6026695645942123e-17	2.2185357449452238e-16	1.0300206125993867e-17	3.690000392355331e-16	1.716642695860737e-17
58059.47500000472	4.668304816335324e-16	3.531688289331623e-17	5.234594379760332e-16	2.1040502199563207e-17	4.889534526385893e-16	2.805506281087294e-17	2.216185260604112e-16	1.0591118453914196e-17	3.688710820262257e-16	1.8109928956504656e-17
58059.52500000472	4.673088115966184e-16	3.803976467710049e-17	5.231259232293072e-16	2.2366673223575657e-17	4.889242662468649e-16	3.010163910999061e-17	2.2138245532579478e-16	1.0892782354940073e-17	3.6873746568901677e-16	1.9076950086199682e-17
58059.57500000473	4.677694309869015e-16	4.0773843362789695e-17	5.227897758318876e-16	2.3711870320235404e-17	4.888875214376499e-16	3.2162621107195984e-17	2.211453726455271e-16	1.1204264425374792e-17	3.6859922553963263e-16	2.0063916493485376e-17
58059.62500000473	4.682124836490236e-16	4.351642907242869e-17	5.224510172519961e-16	2.507278900208507e-17	4.888432798107077e-16	3.4234959798375766e-17	2.2090728835246027e-16	1.1524688196363976e-17	3.6845639679152405e-16	2.106779621126592e-17
58059.67500000473	4.686381128569354e-16	4.626529156306664e-17	5.221096689052011e-16	2.6446690128377795e-17	4.887916027275445e-16	3.631616132521938e-17	2.2066821275758722e-16	1.1853234058802254e-17	3.683090145565018e-16	2.2086005395543215e-17
58059.725000004735	4.690464613176955e-16	4.901853979520018e-17	5.217657521547764e-16	2.783127815835949e-17	4.88732551312814e-16	3.8404147351578284e-17	2.2042815615018306e-16	1.2189137977555076e-17	3.6815711384531577e-16	2.3116330283518802e-17
58059.77500000474	4.6943767117534e-16	5.1774538268187496e-17	5.214192883119212e-16	2.922460830317295e-17	4.886661864557613e-16	4.049715560864255e-17	2.2018712879795107e-16	1.2531689357707891e-17	3.680007295682616e-16	2.4156862952461013e-17
58059.82500000474	4.698118840146951e-16	5.453184771382785e-17	5.210702986361024e-16	3.062501536147108e-17	4.885925688116268e-16	4.2593667930957934e-17	2.1994514094715927e-16	1.288022835405393e-17	3.6783989653574967e-16	2.5205948765259226e-17
58059.875000004744	4.7016924086520395e-16	5.728918227363337e-17	5.207188043352602e-16	3.203105883896839e-17	4.88511758803042e-16	4.4692357407391205e-17	2.1970220282277407e-16	1.3234142850321626e-17	3.676746494588937e-16	2.6262143500671026e-17
58059.92500000475	4.705098822047327e-16	6.004537805088036e-17	5.203648265661352e-16	3.3441480338230836e-17	4.884238166214625e-16	4.679204902630151e-17	2.1945832462861435e-16	1.3592865279792665e-17	3.675050229501212e-16	2.732417840580119e-17
58059.97500000475	4.708339479633413e-16	6.279936965265033e-17	5.200083864345344e-16	3.485517023891652e-17	4.883288022285351e-16	4.88916899849282e-17	2.192135165474888e-16	1.395586941312352e-17	3.673310515237438e-16	2.8390931680267075e-17
58060.02500000475	4.711415775270674e-16	6.555017243737795e-17	5.196495049955832e-16	3.627114145452276e-17	4.882267753575326e-16	5.099032701423222e-17	2.1896778874132646e-16	1.4322667202961068e-17	3.6715276959654074e-16	2.946140516060314e-17
58060.075000004756	4.714329097417264e-16	6.829686889811377e-17	5.192882032540507e-16	3.7688508612678896e-17	4.881177955147042e-16	5.308708886179007e-17	2.1872115135133352e-16	1.4692805746267213e-17	3.6697021148836028e-16	3.053470520351023e-17
58060.12500000476	4.717080829166213e-16	7.103859808609572e-17	5.189245021645607e-16	3.910647142080761e-17	4.88001921980688e-16	5.518117261252669e-17	2.1847361449811162e-16	1.506586440339158e-17	3.6678341142266685e-16	3.1610026959484506e-17
58060.17500000476	4.719672348283115e-16	7.377454729811495e-17	5.18558422631909e-16	4.052430128289143e-17	4.878792138119075e-16	5.727183289734392e-17	2.1822518828181574e-16	1.544145209671335e-17	3.6659240352716476e-16	3.268664138769666e-17
58060.225000004764	4.722105027243441e-16	7.650394546995136e-17	5.181899855113516e-16	4.19413304590459e-17	4.8774972984190955e-16	5.935837329777559e-17	2.1797588278228694e-16	1.5819204799690832e-17	3.6639722183434956e-16	3.3763884492639446e-17
58060.27500000477	4.724380233269618e-16	7.92260578703211e-17	5.178192116088029e-16	4.335694322716067e-17	4.8761352868276825e-16	6.144013943721318e-17	2.1772570805919337e-16	1.6198783218559656e-17	3.6619790028208335e-16	3.484114836590081e-17
58060.32500000477	4.726499328368355e-16	8.19401817959941e-17	5.174461216812072e-16	4.477056863112252e-17	4.874706687264652e-16	6.351651337963168e-17	2.1747467415216172e-16	1.6579870663135017e-17	3.6599447271420506e-16	3.591787369958624e-17
58060.37500000477	4.728463669367454e-16	8.464564304617007e-17	5.170707364367394e-16	4.618167449424109e-17	4.873212081462191e-16	6.558690905076945e-17	2.1722279108092334e-16	1.6962171099253944e-17	3.657869728810647e-16	3.699354350381341e-17
58060.425000004776	4.73027460795262e-16	8.734179300820587e-17	5.166930765351027e-16	4.7589762448067573e-17	4.871652048978847e-16	6.76507684657736e-17	2.1697006884545492e-16	1.7345407372851155e-17	3.6557543444013684e-16	3.806767781248514e-17
58060.47500000478	4.731933490704344e-16	9.00280062277734e-17	5.163131625877849e-16	4.899436378080425e-17	4.870027167212856e-16	6.970755859774703e-17	2.1671651742610514e-16	1.7729319594429876e-17	3.6535989095654394e-16	3.913982920370751e-17
58060.52500000478	4.733441659134508e-16	9.270367836579965e-17	5.159310151583578e-16	5.039503595099383e-17	4.868338011415869e-16	7.175676875962611e-17	2.1646214678374701e-16	1.8113663672011205e-17	3.6514037590370637e-16	4.020957899403346e-17
58060.575000004785	4.734800449723041e-16	9.536822446680662e-17	5.155466547627261e-16	5.179135964458388e-17	4.866585154706278e-16	7.379790840000296e-17	2.1620696685990766e-16	1.8498209980556453e-17	3.6491692266381154e-16	4.1276533992354695e-17
58060.62500000479	4.736011193954073e-16	9.802107747977789e-17	5.151601018693999e-16	5.3182936277605784e-17	4.86476916808287e-16	7.583050523512312e-17	2.1595098757689797e-16	1.8882742156185258e-17	3.6468956452848866e-16	4.2340323720156454e-17
58060.67500000479	4.737075218352433e-16	1.0066168698532937e-16	5.147713768997612e-16	5.4569385866888214e-17	4.862890620438032e-16	7.785410365567374e-17	2.156942188379735e-16	1.926705600407615e-17	3.6445833469928397e-16	4.340059802211359e-17
58060.72500000479	4.737993844519933e-16	1.0328951809269258e-16	5.143805002283291e-16	5.595034520541279e-17	4.860950078571306e-16	7.986826335942381e-17	2.1543667052744376e-16	1.9650958509454434e-17	3.6422326628830653e-16	4.4457025004411395e-17
58060.775000004796	4.738768389171184e-16	1.0590405047714372e-16	5.139874921830601e-16	5.732546629201037e-17	4.858948107202574e-16	8.187255817080776e-17	2.1517835251083479e-16	2.0034266941966527e-17	3.6398439231873973e-16	4.550928924936575e-17
58060.8250000048	4.739400164169829e-16	1.085047775346961e-16	5.135923730455541e-16	5.869441497340048e-17	4.856885268985504e-16	8.386657501599496e-17	2.1491927463500368e-16	2.0416808044428313e-17	3.6374174572542826e-16	4.6557090263762046e-17
58060.8750000048	4.739890476564463e-16	1.110912056349153e-16	5.131951630513932e-16	6.005686976499784e-17	4.854762124520687e-16	8.584991302802367e-17	2.1465944672828678e-16	2.0798417297696604e-17	3.6349535935543816e-16	4.7600141125524786e-17
58060.925000004805	4.740240628624158e-16	1.1366285345673732e-16	5.127958823903639e-16	6.141252082267644e-17	4.852579232369025e-16	8.782218276133207e-17	2.143988786006374e-16	2.1178938254158208e-17	3.6324526596862046e-16	4.863816729945044e-17
58060.97500000481	4.740451917874398e-16	1.1621925139454235e-16	5.123945512067035e-16	6.276106904233418e-17	4.850337149064585e-16	8.978300549870946e-17	2.1413758004375812e-16	2.1558221933051842e-17	3.629914982381784e-16	4.9670905597291783e-17
58061.02500000481	4.740525637132518e-16	1.1875994102428172e-16	5.119911895994301e-16	6.410222526835849e-17	4.848036429128197e-16	9.173201263679375e-17	2.1387556083123634e-16	2.1936126271473786e-17	3.6273408875119353e-16	5.06981032617368e-17
58061.075000004814	4.740463074543266e-16	1.2128447462102546e-16	5.115858176225659e-16	6.543570959515764e-17	4.845677625080152e-16	9.366884513860459e-17	2.1361283071867981e-16	2.231251562549375e-17	3.6247307000924357e-16	5.1719517156888906e-17
58061.12500000482	4.740265513613893e-16	1.2379241472101857e-16	5.111784552853842e-16	6.676125074842591e-17	4.843261287453406e-16	9.559315304350612e-17	2.1334939944385665e-16	2.2687260316426696e-17	3.6220847442892145e-16	5.2734913050641397e-17
58061.17500000482	4.739934233249941e-16	1.2628333372217736e-16	5.107691225527258e-16	6.807858553504099e-17	4.84078796480669e-16	9.750459502664726e-17	2.130852767268228e-16	2.3060236217763433e-17	3.61940334342375e-16	5.374406497666473e-17
58061.22500000482	4.739470507789845e-16	1.2875681351809196e-16	5.103578393452233e-16	6.938745835252596e-17	4.838258203737441e-16	9.940283800126227e-17	2.1282047227006459e-16	2.3431324378757697e-17	3.616686819979153e-16	5.4746754665377013e-17
58061.275000004825	4.73887560704046e-16	1.3121244516148596e-16	5.099446255395717e-16	7.068762074963149e-17	4.835672548894726e-16	1.0128755675809089e-16	2.1255499575863043e-16	2.3800410680995236e-17	3.613935495605208e-16	5.574277103511332e-17
58061.32500000483	4.738150796311619e-16	1.336498285534165e-16	5.095295009688074e-16	7.197883103196089e-17	4.833031542992142e-16	1.0315843363725214e-16	2.122888568602693e-16	2.4167385524808175e-17	3.61114969112427e-16	5.673190973570566e-17
58061.37500000483	4.737297336451272e-16	1.360685721553282e-16	5.091124854225368e-16	7.3260853906382e-17	4.830335726820704e-16	1.0501515822852822e-16	2.120220652255531e-16	2.4532143542544753e-17	3.608329726536411e-16	5.771397273805377e-17
58061.425000004834	4.736316483880294e-16	1.3846829272137118e-16	5.086935986472428e-16	7.453346015981961e-17	4.827585639261842e-16	1.0685742709660286e-16	2.1175463048802754e-16	2.489458333613971e-17	3.605475921025352e-16	5.868876796403908e-17
58061.47500000484	4.735209490626889e-16	1.408486150487215e-16	5.082728603465027e-16	7.579642636792636e-17	4.8247818172998965e-16	1.0868494352833363e-16	2.1148656226433514e-16	2.5254607236655294e-17	3.6025885929635493e-16	5.965610895188346e-17
58061.52500000484	4.7339776043614095e-16	1.4320917174411828e-16	5.078502901813018e-16	7.704953463028508e-17	4.821924796035121e-16	1.1049741729951881e-16	2.112178701543545e-16	2.5612121083678245e-17	3.5996680599180493e-16	6.061581455289577e-17
58061.57500000484	4.732622068430625e-16	1.455496030048325e-16	5.07425907770202e-16	7.829257232885399e-17	4.819015108696365e-16	1.1229456445905534e-16	2.1094856374132913e-16	2.596703402271257e-17	3.596714638655684e-16	6.156770865586819e-17
58061.625000004846	4.731144121892363e-16	1.4786955641279822e-16	5.069997326897319e-16	7.952533190722158e-17	4.816053286653733e-16	1.140761071285485e-16	2.1067865259200376e-16	2.6319258318892017e-17	3.5937286451486646e-16	6.251161993606177e-17
58061.67500000485	4.7295449995496e-16	1.501686867405536e-16	5.065717844745136e-16	8.074761066810274e-17	4.813039859431141e-16	1.1584177331573954e-16	2.1040814625676225e-16	2.6668709185477753e-17	3.5907103945800034e-16	6.344738162605598e-17
58061.72500000485	4.727825931984717e-16	1.5244665576796477e-16	5.061420826176411e-16	8.195921058736925e-17	4.809975354719234e-16	1.1759129674043388e-16	2.1013705426975556e-16	2.7015304625804385e-17	3.5876602013489846e-16	6.437483130598967e-17
58061.775000004855	4.725988145593506e-16	1.5470313210872746e-16	5.057106465708331e-16	8.315993814252848e-17	4.806860298387625e-16	1.1932441667158707e-16	2.0986538614902915e-16	2.735896528744989e-17	3.584578379076574e-16	6.529381071124982e-17
58061.82500000486	4.724032862619497e-16	1.5693779104590933e-16	5.052774957447599e-16	8.434960415442455e-17	4.803695214497662e-16	1.210408777745568e-16	2.0959315139667204e-16	2.7699614327509782e-17	3.581465240610715e-16	6.620416555566473e-17
58061.87500000486	4.721961301187359e-16	1.5915031437569693e-16	5.048426495092794e-16	8.552802364070686e-17	4.800480625314987e-16	1.2274042996750916e-16	2.0932035949893e-16	2.80371772880208e-17	3.5783210980321456e-16	6.710574536866776e-17
58061.92500000486	4.719774675337178e-16	1.6134039025870844e-16	5.044061271937153e-16	8.669501567971996e-17	4.797217051321769e-16	1.244228282861952e-16	2.0904701992635654e-16	2.8371581980608443e-17	3.5751462626591277e-16	6.799840334499351e-17
58061.975000004866	4.717474195058088e-16	1.6350771307835866e-16	5.039679480870401e-16	8.7850403284188e-17	4.793905011229377e-16	1.2608783275633928e-16	2.0877314213393375e-16	2.87027583795742e-17	3.571941045053547e-16	6.888199620565625e-17
58062.02500000487	4.715061066321691e-16	1.6565198330562272e-16	5.035281314382559e-16	8.899401328333547e-17	4.790545021990674e-16	1.2773520827301188e-16	2.0849873556120158e-16	2.90306385226766e-17	3.568705755025794e-16	6.975638406917169e-17
58062.07500000487	4.71253649111589e-16	1.677729073699261e-16	5.030866964565357e-16	9.012567621296404e-17	4.787137598812393e-16	1.293647244863351e-16	2.0822380963240385e-16	2.9355156418983966e-17	3.565440701640338e-16	7.062143033195904e-17
58062.125000004875	4.709901667478317e-16	1.6987019753551587e-16	5.026436623115357e-16	9.124522621257762e-17	4.783683255167706e-16	1.309761556931194e-16	2.079483737566072e-16	2.967624796316386e-17	3.5621461932210375e-16	7.147700155711743e-17
58062.17500000488	4.707157789529474e-16	1.7194357178316206e-16	5.021990481336324e-16	9.235250092903406e-17	4.780182502808209e-16	1.3256928073389057e-16	2.0767243732783647e-16	2.999385085569638e-17	3.5588225373565704e-16	7.232296737080827e-17
58062.22500000488	4.704306047506324e-16	1.739927536966311e-16	5.017528730141979e-16	9.344734142613448e-17	4.776635851776304e-16	1.3414388289491438e-16	2.0739600972521214e-16	3.030790452852686e-17	3.5554700409055014e-16	7.315920036553846e-17
58062.27500000488	4.701347627795399e-16	1.760174723538344e-16	5.013051560058272e-16	9.452959209958328e-17	4.773043810417525e-16	1.3569974981486493e-16	2.0711910031306403e-16	3.061835007569013e-17	3.5520890100020686e-16	7.398557600974752e-17
58062.32500000489	4.698283712965807e-16	1.780174622222136e-16	5.008559161226179e-16	9.559910059690418e-17	4.769406885392774e-16	1.3723667339577596e-16	2.0684171844108906e-16	3.0925130188535574e-17	3.548679750061084e-16	7.480197256313651e-17
58062.37500000489	4.695115481802496e-16	1.7999246305817248e-16	5.004051723403971e-16	9.665571774204838e-17	4.765725581690298e-16	1.3875444971804467e-16	2.0656387344446028e-16	3.1228189095172853e-17	3.5452425657833437e-16	7.560827099729207e-17
58062.42500000489	4.691844109338951e-16	1.8194221981036223e-16	4.999529435969907e-16	9.769929746398805e-17	4.762000402638088e-16	1.4025287895909514e-16	2.0628557464396252e-16	3.1527472503806725e-17	3.541777761161067e-16	7.640435492110373e-17
58062.475000004895	4.688470766890274e-16	1.8386648252650201e-16	4.994992487924828e-16	9.872969672941795e-17	4.758231849915783e-16	1.4173176531558855e-16	2.0600683134613231e-16	3.1822927549668527e-17	3.538285639483088e-16	7.719011051062881e-17
58062.5250000049	4.684996622085872e-16	1.8576500626365952e-16	4.990441067894503e-16	9.974677547887283e-17	4.754420423566847e-16	1.431909169288877e-16	2.0572765284337554e-16	3.2114502745247515e-17	3.534766503340056e-16	7.796542644305497e-17
58062.5750000049	4.681422838902327e-16	1.8763755100173837e-16	4.985875364132181e-16	1.0075039656625223e-16	4.75056662201061e-16	1.4463014581357387e-16	2.054480484141097e-16	3.240214793361009e-17	3.531220654629916e-16	7.873019383436813e-17
58062.625000004904	4.677750577695638e-16	1.8948388156002169e-16	4.981295564521249e-16	1.0174042570139172e-16	4.746670942054256e-16	1.460492677888434e-16	2.0516802732288155e-16	3.268581424452964e-17	3.5276483945628606e-16	7.948430618056253e-17
58062.67500000491	4.673980995234131e-16	1.913037675166316e-16	4.976701856577691e-16	1.0271673139550873e-16	4.7427338789049275e-16	1.4744810241262723e-16	2.0488759882050644e-16	3.296545405326029e-17	3.524050023666896e-16	8.02276593019793e-17
58062.72500000491	4.670115244730904e-16	1.930969831307807e-16	4.972094427452459e-16	1.0367918490932102e-16	4.738755926181467e-16	1.4882647291827177e-16	2.046067721441959e-16	3.3241020941732387e-17	3.5204258417928073e-16	8.096015129069868e-17
58062.77500000491	4.66615447587593e-16	1.9486330726764868e-16	4.967473463933929e-16	1.046276602036618e-16	4.734737575926448e-16	1.5018420615362253e-16	2.0432555651768767e-16	3.351246966202951e-17	3.5167761481195717e-16	8.168168246060412e-17
58062.825000004916	4.662099834868672e-16	1.9660252332576813e-16	4.962839152450862e-16	1.0556203389239328e-16	4.730679318618162e-16	1.5152113252241017e-16	2.040439611513703e-16	3.377975610191927e-17	3.5131012411595924e-16	8.23921553000613e-17
58062.87500000492	4.657952464450168e-16	1.9831441916686936e-16	4.958191679074307e-16	1.0648218519755912e-16	4.726581643182339e-16	1.5283708592779538e-16	2.0376199524241717e-16	3.404283725240065e-17	3.5094014187637805e-16	8.309147442698129e-17
58062.92500000492	4.653713503935213e-16	1.9999878704796835e-16	4.953531229520598e-16	1.073879959064814e-16	4.722445037004042e-16	1.5413190371797625e-16	2.0347966797491972e-16	3.430167117701414e-17	3.5056769781267756e-16	8.377954654604559e-17
58062.975000004924	4.64938408924431e-16	2.0165542355573782e-16	4.948857989153271e-16	1.08279350330911e-16	4.71826998593938e-16	1.5540542663374014e-16	2.031969885200001e-16	3.4556216982864604e-17	3.5019282157920823e-16	8.445628040809267e-17
58063.02500000493	4.6449653529359745e-16	2.0328412954292208e-16	4.944172142986009e-16	1.0915613526787652e-16	4.714056974327479e-16	1.566574987579094e-16	2.0291396603596644e-16	3.480643479322847e-17	3.4981554276576413e-16	8.512158677135147e-17
58063.07500000493	4.64045842423835e-16	2.0488471006685545e-16	4.93947387568525e-16	1.1001823996229848e-16	4.709806485001934e-16	1.5788796746652314e-16	2.0263060966841175e-16	3.505228572163437e-17	3.4943589089803784e-16	8.577537836454711e-17
58063.12500000493	4.635864429081171e-16	2.064569743298986e-16	4.934763371572045e-16	1.1086555607119908e-16	4.705518999302824e-16	1.5909668338174217e-16	2.0234692855036934e-16	3.529373184729821e-17	3.4905389543819913e-16	8.641756985168908e-17
58063.175000004936	4.63118449012756e-16	2.0800073562175447e-16	4.930040814624949e-16	1.116979776294042e-16	4.701194997088157e-16	1.6028350032635457e-16	2.0206293180242252e-16	3.5530736191890686e-17	3.4866958578536155e-16	8.704807779843569e-17
58063.22500000494	4.62641972680573e-16	2.0951581126363106e-16	4.925306388482579e-16	1.1251540101676833e-16	4.69683495674568e-16	1.6144827527985105e-16	2.0177862853283973e-16	3.5763262697460573e-17	3.4828299127611205e-16	8.766682063999906e-17
58063.27500000494	4.6215712553407e-16	2.1100202255410785e-16	4.9205602764458e-16	1.1331772492665684e-16	4.692439355204386e-16	1.6259086833596365e-16	2.0149402783770264e-16	3.599127620552914e-17	3.478941411850573e-16	8.827371865039959e-17
58063.325000004945	4.616640188785424e-16	2.1245919471671542e-16	4.915802661480317e-16	1.1410485033583143e-16	4.688008667946112e-16	1.637111426616335e-16	2.0120913880103844e-16	3.621474243722411e-17	3.4750306472528133e-16	8.886869391312612e-17
58063.37500000495	4.611627637052965e-16	2.1388715684912645e-16	4.911033726219111e-16	1.1487668047551326e-16	4.68354336901722e-16	1.6480896445735991e-16	2.0092397049493845e-16	3.6433627974411446e-17	3.47109791048906e-16	8.945167029297775e-17
58063.42500000495	4.60653470694745e-16	2.1528574187392877e-16	4.906253652964989e-16	1.156331208036474e-16	4.679043931040016e-16	1.658842029188306e-16	2.0063853197969203e-16	3.6647900241761194e-17	3.4671434924754786e-16	9.002257340915922e-17
58063.47500000495	4.601362502195311e-16	2.166547864909113e-16	4.901462623692734e-16	1.1637407897826069e-16	4.674510825224318e-16	1.6693673019984741e-16	2.003528323039103e-16	3.685752748971481e-17	3.463167683529112e-16	9.058133060942821e-17
58063.52500000496	4.596112123476953e-16	2.179941311308236e-16	4.896660820051944e-16	1.1709946483195462e-16	4.66994452137886e-16	1.6796642137645716e-16	2.000668805046608e-16	3.7062478778242393e-17	3.459170773372094e-16	9.112787094537652e-17
58063.57500000496	4.590784668457811e-16	2.193036199105495e-16	4.891848423369166e-16	1.1780919034736238e-16	4.665345487922945e-16	1.6897315441223738e-16	1.997806856075848e-16	3.7262723961413764e-17	3.4551530511373353e-16	9.16621251486505e-17
58063.62500000496	4.585381231819421e-16	2.2058310058967546e-16	4.887025614650686e-16	1.1850316963363645e-16	4.660714191897559e-16	1.6995681012472195e-16	1.994942566270344e-16	3.7458233672692285e-17	3.451114805373284e-16	9.218402560819449e-17
58063.675000004965	4.579902905290347e-16	2.2183242452838577e-16	4.882192574584416e-16	1.1918131890384817e-16	4.656051098977025e-16	1.7091727215296478e-16	1.992076025661915e-16	3.764897931092805e-17	3.447056324049224e-16	9.26935063483595e-17
58063.72500000497	4.574350777677534e-16	2.2305144664666192e-16	4.877349483542844e-16	1.198435564533301e-16	4.651356673480262e-16	1.7185442692605576e-16	1.989207324171952e-16	3.7834933027000724e-17	3.4429778945599116e-16	9.319050300789735e-17
58063.77500000497	4.568725934897079e-16	2.242400253847401e-16	4.872496521585172e-16	1.2048980263888362e-16	4.646631378382129e-16	1.7276816363277017e-16	1.9863365516128039e-16	3.80160677111005e-17	3.4388798037314765e-16	9.367495281976367e-17
58063.825000004974	4.56302946000501e-16	2.253980226647902e-16	4.867633868459827e-16	1.2111997985878476e-16	4.641875675324789e-16	1.7365837419212345e-16	1.983463797688856e-16	3.8192356980580927e-17	3.4347623378254574e-16	9.414679459173321e-17
58063.87500000498	4.557262433228219e-16	2.2652530385379754e-16	4.862761703606931e-16	1.2173401253367618e-16	4.637090024628963e-16	1.7452495322492915e-16	1.9805891519979375e-16	3.8363775168382164e-17	3.430625782544471e-16	9.460596868775367e-17
58063.92500000498	4.551425931995205e-16	2.276217377275914e-16	4.857880206160611e-16	1.2233182708818498e-16	4.632274885305144e-16	1.7536779802626792e-16	1.9777127040325364e-16	3.853029731197378e-17	3.426470423037115e-16	9.505241701001345e-17
58063.97500000498	4.545521030966715e-16	2.286871964360152e-16	4.85298955495157e-16	1.229133519333468e-16	4.62743071506504e-16	1.7618680853884574e-16	1.9748345431810543e-16	3.869189914280782e-17	3.422296543903024e-16	9.548608298171123e-17
