MJD	nickel2_B	nickel2_B_err	nickel2_I	nickel2_I_err	nickel2_R	nickel2_R_err	nickel2_V	nickel2_V_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55800.655000000275	nan	nan	nan	nan	nan	nan	nan	nan	1.7995418852151298e-14	1.849582650792129e-15	4.611119351661358e-14	1.509454816341632e-15	3.677602458344463e-14	2.6563426665246275e-15	-9.224042097659166e-16	7.271611154158005e-16	1.0435791730233264e-14	4.3899014130491576e-15	-4.878381144954009e-15	2.857146467895997e-15	4.330267515636582e-14	3.478927174956557e-15
55800.70500000028	nan	nan	nan	nan	nan	nan	nan	nan	1.8488656961065613e-14	1.905024680937363e-15	4.695769939972276e-14	1.5407146632538241e-15	3.713623323749013e-14	2.5418224435324007e-15	-8.642859431277971e-16	6.999038702529361e-16	1.074676666555941e-14	4.398818866315606e-15	-4.646275939564415e-15	2.8089142046851524e-15	4.410509695837234e-14	3.5079490529939503e-15
55800.75500000028	nan	nan	nan	nan	nan	nan	nan	nan	1.89913697902307e-14	1.9554088377851375e-15	4.779768220851285e-14	1.5780660364547792e-15	3.7497614625793276e-14	2.429506879845107e-15	-8.057764521670007e-16	6.728152165202286e-16	1.1064416072019377e-14	4.4053721676784814e-15	-4.413097449982721e-15	2.760914380051511e-15	4.4910923117242937e-14	3.5362752584435396e-15
55800.805000000284	nan	nan	nan	nan	nan	nan	nan	nan	1.9503787114451372e-14	2.0006257928620784e-15	4.863115719110402e-14	1.62137989564211e-15	3.7860171794427546e-14	2.319716596140363e-15	-7.468737955647972e-16	6.459003323424144e-16	1.1388850678842318e-14	4.409584253377287e-15	-4.178842012147707e-15	2.7131524110639843e-15	4.5720186353673706e-14	3.563941127523438e-15
55800.85500000029	nan	nan	nan	nan	nan	nan	nan	nan	2.0026138857319452e-14	2.0405774093006983e-15	4.945816092467601e-14	1.6704532801038172e-15	3.822390779662255e-14	2.212827560238391e-15	-6.875760234750216e-16	6.191646349198108e-16	1.1720181371007472e-14	4.411478809195384e-15	-3.94350595093685e-15	2.665633871729401e-15	4.653291939801146e-14	3.590982792517619e-15
55800.90500000029	nan	nan	nan	nan	nan	nan	nan	nan	2.0558655094720998e-14	2.0751764369393757e-15	5.0278729807678156e-14	1.725040445214633e-15	3.8588825692770465e-14	2.1092806026573337e-15	-6.278811774902077e-16	5.926138106825251e-16	1.20585191917616e-14	4.4110802889585796e-15	-3.70708558010765e-15	2.618364500399679e-15	4.734915499053814e-14	3.617437166188151e-15
55800.95500000029	nan	nan	nan	nan	nan	nan	nan	nan	2.110156605834745e-14	2.104346248579932e-15	5.1092900060620037e-14	1.7848665756967432e-15	3.895492855044386e-14	2.0095917443147213e-15	-5.677872906058412e-16	5.662538520948316e-16	1.240397534515883e-14	4.408413933953118e-15	-3.4695772022835034e-15	2.571350207626412e-15	4.8168925881423454e-14	3.643341924004873e-15
55801.005000000296	nan	nan	nan	nan	nan	nan	nan	nan	2.165510213926283e-14	2.1280206137786233e-15	5.190070772691555e-14	1.849640137589676e-15	3.932221944442103e-14	1.914362722502396e-15	-5.072923871858872e-16	5.400911030431062e-16	1.2756661198585127e-14	4.403505793297387e-15	-3.2309771089202885e-15	2.524597084497963e-15	4.899226483092668e-14	3.668735484027523e-15
55801.0550000003	nan	nan	nan	nan	nan	nan	nan	nan	2.221949389137361e-14	2.146143507556411e-15	5.270218867366475e-14	1.9190633000264756e-15	3.969070145668381e-14	1.8242905474228362e-15	-4.463944829257681e-16	5.141323154251463e-16	1.3116688285291005e-14	4.396382745313922e-15	-2.991281580268257e-15	2.4781114114875228e-15	4.9819204609422685e-14	3.693656984173279e-15
55801.1050000003	nan	nan	nan	nan	nan	nan	nan	nan	2.2794972035011626e-14	2.158668951735806e-15	5.349737859246313e-14	1.992840211934767e-15	4.006037767644835e-14	1.7401741164563913e-15	-3.850915848184373e-16	4.883847205223927e-16	1.3484168306937194e-14	4.387072519957054e-15	-2.75048688534505e-15	2.4318996678472077e-15	5.0649777997455475e-14	3.718146256669305e-15
55801.155000000304	nan	nan	nan	nan	nan	nan	nan	nan	2.3381767460428542e-14	2.1655608873552127e-15	5.4286313000214604e-14	2.0706831857806017e-15	4.0431251200182877e-14	1.6629148653141551e-15	-3.233816911173578e-16	4.628561201254233e-16	1.3859213136125333e-14	4.3756037223474004e-15	-2.508589281905293e-15	2.3859685415807406e-15	5.148401778597975e-14	3.742243799535122e-15
55801.20500000031	nan	nan	nan	nan	nan	nan	nan	nan	2.3980111231329587e-14	2.166793076933324e-15	5.506902723990562e-14	2.152317009253397e-15	4.0803325131612034e-14	1.5935072960556914e-15	-2.61262791301422e-16	4.375550043905538e-16	1.4241934818946874e-14	4.362005857464349e-15	-2.2655850164050468e-15	2.340324940032181e-15	5.232195677626155e-14	3.76599074485129e-15
55801.25500000031	nan	nan	nan	nan	nan	nan	nan	nan	2.4590234588435868e-14	2.1623490360289577e-15	5.5845556481433513e-14	2.2374816892269572e-15	4.117660258173735e-14	1.5330144121175624e-15	-1.987328660379912e-16	4.1249070639060005e-16	1.4632445577528115e-14	4.346309356043892e-15	-2.0214703239709755e-15	2.294976001132524e-15	5.3163627780116793e-14	3.789428823691002e-15
55801.30500000031	nan	nan	nan	nan	nan	nan	nan	nan	2.5212368952984692e-14	2.1522219937924497e-15	5.6615935722357926e-14	2.3259339522286614e-15	4.1551086668856125e-14	1.4825233943135483e-15	-1.3578988714909032e-16	3.876736077979203e-16	1.503085781257717e-14	4.328545601762186e-15	-1.7762414283720778e-15	2.2499291053346703e-15	5.4009063619946436e-14	3.812600327536829e-15
55801.355000000316	nan	nan	nan	nan	nan	nan	nan	nan	2.5846745930307582e-14	2.1364148830115513e-15	5.738019978871411e-14	2.4174478056239368e-15	4.1926780518589444e-14	1.4430793173511935e-15	-7.243181757123026e-17	3.631154169829677e-16	1.543728410593638e-14	4.308746959728155e-15	-1.529894541978147e-15	2.2051918882879367e-15	5.485829712883131e-14	3.8355480660458995e-15
55801.40500000032	nan	nan	nan	nan	nan	nan	nan	nan	2.6493597313323736e-14	2.1149403604690046e-15	5.813838333578455e-14	2.5118144227122285e-15	4.2303687263854175e-14	1.4156000965165787e-15	-8.656611322088373e-18	3.388295515331381e-16	1.5851837223143176e-14	4.28694680637752e-15	-1.2824258657396417e-15	2.160772254283023e-15	5.571136115062232e-14	3.858315321021836e-15
55801.45500000032	nan	nan	nan	nan	nan	nan	nan	nan	2.715315508612394e-14	2.087820859457942e-15	5.889052084888143e-14	2.6088415665446245e-15	4.268181004495406e-14	1.400783602245185e-15	5.553778653681673e-17	3.1483167426214484e-16	1.6274630115981166e-14	4.263179560801185e-15	-1.0338315891461438e-15	2.116678390518362e-15	5.656828854004598e-14	3.8809457965660775e-15
55801.505000000325	nan	nan	nan	nan	nan	nan	nan	nan	2.7825651427491563e-14	2.055088676906658e-15	5.963664664412266e-14	2.7083527199581957e-15	4.3061151649677123e-14	1.3990214896813981e-15	1.2015343993757168e-16	2.911404596698781e-16	1.6705775925047425e-14	4.237480717571135e-15	-7.841078901993779e-16	2.0729187822208982e-15	5.742911216277932e-14	3.903483565282827e-15
55801.55500000033	nan	nan	nan	nan	nan	nan	nan	nan	2.851131871446875e-14	2.016786099014898e-15	6.037679486920452e-14	2.8101860473239475e-15	4.3441707642205186e-14	1.4102782202559071e-15	1.8519242184240455e-16	2.6777871454290724e-16	1.714538798231184e-14	4.2098868811335024e-15	-5.332509353776649e-16	2.0295022286667264e-15	5.829386489557988e-14	3.925973010472678e-15
55801.60500000033	nan	nan	nan	nan	nan	nan	nan	nan	2.921038952588335e-14	1.972965570717999e-15	6.111099950417689e-14	2.9141932787437752e-15	4.382346689992492e-14	1.434097513553551e-15	2.506568142802211e-16	2.4477505675403997e-16	1.7593579813692565e-14	4.180435801800952e-15	-2.8125687960251673e-16	1.98643786013409e-15	5.916257962631323e-14	3.948458764407657e-15
55801.65500000033	nan	nan	nan	nan	nan	nan	nan	nan	2.992309664590524e-14	1.923689916630498e-15	6.183929436220379e-14	3.0202385797852967e-15	4.420641805528083e-14	1.4697204797884144e-15	3.1654870838447605e-16	2.2216649871057974e-16	1.8050465141621183e-14	4.149166413398049e-15	-2.812186621251289e-17	1.943735155828595e-15	6.00352892541059e-14	3.970985642600898e-15
55801.70500000034	nan	nan	nan	nan	nan	nan	nan	nan	3.0649673067632267e-14	1.869032624225194e-15	6.256171309031226e-14	3.1281974488187387e-15	4.4590549747868674e-14	1.516172006456092e-15	3.8287020443055904e-16	2.0000254186013027e-16	1.8516157887623773e-14	4.116118872611016e-15	2.2615797308038373e-16	1.901403962806098e-15	6.091202668939432e-14	3.9935985741971994e-15
55801.75500000034	nan	nan	nan	nan	nan	nan	nan	nan	3.1390351996607253e-14	1.8090782047756998e-15	6.327828917018813e-14	3.2379556683864527e-15	4.497585062442524e-14	1.5723547679988353e-15	4.49623411872088e-16	1.78351877757223e-16	1.899077217489268e-14	4.0813346000609746e-15	4.815865182100984e-16	1.859454515910598e-15	6.179282485409297e-14	4.016342528597526e-15
55801.80500000034	nan	nan	nan	nan	nan	nan	nan	nan	3.214536685439014e-14	1.743922654566946e-15	6.398905591889476e-14	3.349408325820356e-15	4.536230933869783e-14	1.637135065331722e-15	5.168104493801156e-16	1.573137367765599e-16	1.9474422330876278e-14	4.044856323119402e-15	7.38167660801413e-16	1.817897458747433e-15	6.26777166815486e-14	4.039262438365208e-15
55801.855000000345	nan	nan	nan	nan	nan	nan	nan	nan	3.29149512821183e-14	1.67367404977717e-15	6.469404648964722e-14	3.4624589104311196e-15	4.574991455141842e-14	1.7094094683052146e-15	5.844334448805156e-16	1.370377842465867e-16	1.9967222889856874e-14	4.006728120485529e-15	9.959053041990878e-16	1.776743865682278e-15	6.356673511678484e-14	4.0624031187569526e-15
55801.90500000035	nan	nan	nan	nan	nan	nan	nan	nan	3.36993391440934e-14	1.5984533258212044e-15	6.539329387255595e-14	3.57701848928859e-15	4.613865493018284e-14	1.7881490807902716e-15	6.524945355902755e-16	1.1776007079275808e-16	2.0469288595544462e-14	3.966995468494712e-15	1.2548033634956994e-15	1.7360052648469017e-15	6.445991311648842e-14	4.0858091839389215e-15
55801.95500000035	nan	nan	nan	nan	nan	nan	nan	nan	3.4498764531302363e-14	1.5183953199844599e-15	6.608683089536802e-14	3.693004960076543e-15	4.6528519149397425e-14	1.8724237186060468e-15	7.209958680576144e-16	9.986886036345778e-17	2.0980734403670162e-14	3.925705289122766e-15	1.5148657655718976e-15	1.695693662113409e-15	6.535728364915605e-14	4.109524960257887e-15
55802.005000000354	nan	nan	nan	nan	nan	nan	nan	nan	3.531346176503083e-14	1.4336502041249828e-15	6.677469022422319e-14	3.8103423773849686e-15	4.6919495890200287e-14	1.961410789446785e-15	7.899395981996106e-16	8.402064022048859e-17	2.1501675484580408e-14	3.882905999613036e-15	1.7760964491255274e-15	1.6558215659641565e-15	6.625887969517998e-14	4.133594396898786e-15
55802.05500000036	nan	nan	nan	nan	nan	nan	nan	nan	3.6143665400414575e-14	1.3443855167624286e-15	6.745690436437426e-14	3.928960347535374e-15	4.7311573840377186e-14	2.054393960171707e-15	8.593278913399526e-16	7.130650650897729e-17	2.2032227225836127e-14	3.838647563616497e-15	2.0384993647093174e-15	1.6164020131527195e-15	6.716472676552169e-14	4.158058131889619e-15
55802.10500000036	nan	nan	nan	nan	nan	nan	nan	nan	3.698961022999888e-14	1.2507891546098897e-15	6.813350566094868e-14	4.048793486444069e-15	4.770474169430278e-14	2.1507558578188113e-15	9.291629222483273e-16	6.331250065781682e-17	2.257250523482106e-14	3.792981543684168e-15	2.302078474756575e-15	1.5774485950005466e-15	6.807477507692627e-14	4.182927647417305e-15
55802.15500000036	nan	nan	nan	nan	nan	nan	nan	nan	3.785153128736274e-14	1.153073967720483e-15	6.880452629965203e-14	4.169780934867526e-15	4.809898815283061e-14	2.2499678787194734e-15	9.994473652812255e-16	6.155074278726376e-17	2.31226253413434e-14	3.745961154882386e-15	2.566837753624013e-15	1.5389754841364508e-15	6.898893129360992e-14	4.208197337553362e-15
55802.205000000366	nan	nan	nan	nan	nan	nan	nan	nan	3.872966385065459e-14	1.0514851678733256e-15	6.946999830752785e-14	4.291865925449125e-15	4.849430192325591e-14	2.3515791048901306e-15	1.0701988818204434e-15	6.600007648436331e-17	2.3682703600255022e-14	3.697641319246691e-15	2.832781187618303e-15	1.500997461391251e-15	6.990710156091643e-14	4.2338609214784495e-15
55802.25500000037	nan	nan	nan	nan	nan	nan	nan	nan	3.9624243446186076e-14	9.463129504421826e-16	7.012995355365439e-14	4.414995396286891e-15	4.889067171920615e-14	2.4552055032155394e-15	1.1414525239045522e-15	7.493473505442507e-17	2.4252856294057688e-14	3.648078720687657e-15	3.0999127750303382e-15	1.4635299425051723e-15	7.08291920355683e-14	4.2599117098938855e-15
55802.30500000037	nan	nan	nan	nan	nan	nan	nan	nan	4.0535505852040534e-14	8.379154141892113e-16	7.078442374989943e-14	4.539119646059731e-15	4.928808626058928e-14	2.560520017952786e-15	1.2132443283119976e-15	8.644671498206222e-17	2.4833199935532035e-14	3.5973318598379404e-15	3.3682365261776273e-15	1.4265890041880777e-15	7.175510888533031e-14	4.2863426671739504e-15
55802.355000000374	nan	nan	nan	nan	nan	nan	nan	nan	4.146368710161463e-14	7.267634240480022e-16	7.14334404516097e-14	4.664192026211545e-15	4.9686534273502576e-14	2.667243810898628e-15	1.2856103432347754e-15	9.920139889974377e-17	2.542385127035328e-14	3.5454611082386657e-15	3.637756463424428e-15	1.3901914089598648e-15	7.268475828884894e-14	4.31314647066153e-15
55802.40500000038	nan	nan	nan	nan	nan	nan	nan	nan	4.240902348725734e-14	6.135367529536329e-16	7.207703505835791e-14	4.79016866605979e-15	5.0086004490163126e-14	2.775138695490792e-15	1.358586629043083e-15	1.1240502863151814e-16	2.6024927279723885e-14	3.4925287610441878e-15	3.9084766212279975e-15	1.3543546280587348e-15	7.361804643527926e-14	4.340315567260253e-15
55802.45500000038	nan	nan	nan	nan	nan	nan	nan	nan	4.3371751563867623e-14	4.993545935582475e-16	7.271523881463375e-14	4.917008227144648e-15	5.048648564882424e-14	2.8840007002287478e-15	1.4322092590489363e-15	1.256010052156648e-16	2.663654518299876e-14	3.438599087289254e-15	4.1804010461651464e-15	1.319096861527097e-15	7.455487952410299e-14	4.367842227175236e-15
55802.50500000038	nan	nan	nan	nan	nan	nan	nan	nan	4.4352108152427195e-14	3.8641209788016353e-16	7.334808281055752e-14	5.044671683503351e-15	5.0887966493710716e-14	2.9936546456297567e-15	1.5065143202742186e-15	1.3852227786872879e-16	2.7258822440331573e-14	3.383738376481455e-15	4.4535337969686384e-15	1.2844370543943435e-15	7.549516376478281e-14	4.395718594922439e-15
55802.555000000386	nan	nan	nan	nan	nan	nan	nan	nan	4.535033034368279e-14	2.80062884573537e-16	7.397559798260668e-14	5.173122124926661e-15	5.1290435774928863e-14	3.1039496022620763e-15	1.5815379142150284e-15	1.5100785835606954e-16	2.7891876755302038e-14	3.3280149800291615e-15	4.727878944562313e-15	1.2503949076494027e-15	7.643880537651017e-14	4.423936737570903e-15
55802.60500000039	nan	nan	nan	nan	nan	nan	nan	nan	4.636665550168288e-14	1.9645180628497031e-16	7.459781511429683e-14	5.302324580590048e-15	5.1693882248407124e-14	3.2147550994231126e-15	1.6573161576068133e-15	1.6295789385249583e-16	2.853580729465384e-14	3.2714927029979923e-15	5.003440329472598e-15	1.2169897861808464e-15	7.738571058797274e-14	4.452488690276236e-15
55802.65500000039	nan	nan	nan	nan	nan	nan	nan	nan	4.740131792503955e-14	1.7705144149349917e-16	7.521476483689846e-14	5.4322458607335545e-15	5.2098294675801756e-14	3.325957965057273e-15	1.7338851831922382e-15	1.7430924253917442e-16	2.919057311298738e-14	3.214187909453689e-15	5.28021786275254e-15	1.1842240170072872e-15	7.833578563704867e-14	4.481366499134068e-15
55802.705000000395	nan	nan	nan	nan	nan	nan	nan	nan	4.845429358982304e-14	2.370097224274128e-16	7.582647763012961e-14	5.562854414365441e-15	5.2503661824435346e-14	3.4374596921825116e-15	1.8112811404859556e-15	1.850217998534249e-16	2.9856069993450056e-14	3.156097141033522e-15	5.558208265772582e-15	1.1520863475120177e-15	7.928893677054345e-14	4.510562261407824e-15
55802.7550000004	nan	nan	nan	nan	nan	nan	nan	nan	4.952512040196852e-14	3.306747075883657e-16	7.643298382285129e-14	5.694120201169007e-15	5.2909972467204074e-14	3.549174242215748e-15	1.8895401965415016e-15	1.950705816215847e-16	3.053219365104262e-14	3.0972201330364675e-15	5.837408179453908e-15	1.1205662151500891e-15	8.024507024389489e-14	4.540068163195965e-15
55802.8050000004	nan	nan	nan	nan	nan	nan	nan	nan	5.061329407940185e-14	4.321503766147288e-16	7.703431359375441e-14	5.826014576033538e-15	5.3317215382525434e-14	3.661026209871519e-15	1.968698536719527e-15	2.0444099248429012e-16	3.1218840043012754e-14	3.037560650288154e-15	6.117814256886928e-15	1.0896544201441033e-15	8.120409232099266e-14	4.569876514585739e-15
55802.8550000004	nan	nan	nan	nan	nan	nan	nan	nan	5.1718310605054024e-14	5.33153963839194e-16	7.763049697207166e-14	5.9585101848023886e-15	5.3725379354236274e-14	3.7729492869561345e-15	2.048792365452994e-15	2.131259212128923e-16	3.1915905366348623e-14	2.9771272792444322e-15	6.399423163287604e-15	1.059343406247549e-15	8.216590927375765e-14	4.599979782361531e-15
55802.905000000406	nan	nan	nan	nan	nan	nan	nan	nan	5.283966621902079e-14	6.306459920658443e-16	7.822156383823283e-14	6.091580870003674e-15	5.4134453171538396e-14	3.884884973204119e-15	2.1298579070172876e-15	2.2112392243955986e-16	3.2623286055286173e-14	2.91593430074892e-15	6.6822315759559056e-15	1.0296275709204555e-15	8.313042738203662e-14	4.630370620372844e-15
55802.95500000041	nan	nan	nan	nan	nan	nan	nan	nan	5.3976857410705605e-14	7.23237544373542e-16	7.880754392456578e-14	6.22520158547596e-15	5.45444256289074e-14	3.996781491545804e-15	2.2119314062951074e-15	2.2843806803206437e-16	3.3340878778811883e-14	2.854002659705057e-15	6.966236184232122e-15	1.0005036078236563e-15	8.40975529331693e-14	4.661041897576975e-15
55803.00500000041	nan	nan	nan	nan	nan	nan	nan	nan	5.512938091099105e-14	8.101673344295481e-16	7.93884668159738e-14	6.359348318919692e-15	5.4955285526032845e-14	4.108592872745723e-15	2.2950491295467046e-15	2.350752263904969e-16	3.4068580438177343e-14	2.7913610507959755e-15	7.251433689463462e-15	9.719708846528242e-16	8.506719222188452e-14	4.691986723898775e-15
55803.055000000415	nan	nan	nan	nan	nan	nan	nan	nan	5.629673368436896e-14	8.909563018002234e-16	7.99643619506119e-14	6.493998021537827e-15	5.536702166771095e-14	4.2202781806797744e-15	2.3792473651778663e-15	2.410456256572583e-16	3.480628816440749e-14	2.7280471427596243e-15	7.537820804955659e-15	9.440318594067546e-16	8.603925154988266e-14	4.723198473930682e-15
55803.10500000042	nan	nan	nan	nan	nan	nan	nan	nan	5.747841292112172e-14	9.652715256715886e-16	8.053525862056934e-14	6.629128544001741e-15	5.5779622863813295e-14	4.3318008546418246e-15	2.4645624245082706e-15	2.463626130865556e-16	3.555389931582686e-14	2.664108967498389e-15	7.825394255935281e-15	9.166925380138287e-16	8.701363722564602e-14	4.7546708086051364e-15
55803.15500000042	nan	nan	nan	nan	nan	nan	nan	nan	5.867391602947889e-14	1.032865639493979e-15	8.110118597252003e-14	6.7647185780967266e-15	5.619307792916772e-14	4.443128149285272e-15	2.5510306425417188e-15	2.5104255608466986e-16	3.6311311475572656e-14	2.5996065045421864e-15	8.11415077950648e-15	8.899629758449426e-16	8.799025556414836e-14	4.786397694863391e-15
55803.205000000424	nan	nan	nan	nan	nan	nan	nan	nan	5.988274062778676e-14	1.0935471306964726e-15	8.166217300840417e-14	6.900747603439268e-15	5.6607375683519447e-14	4.55423065625077e-15	2.638688378734852e-15	2.551048506426123e-16	3.707842244913571e-14	2.5346134958980055e-15	8.404087124616723e-15	8.638578247693172e-16	8.896901288660253e-14	4.818373423464946e-15
55803.25500000043	nan	nan	nan	nan	nan	nan	nan	nan	6.110438453667773e-14	1.1471646181940077e-15	8.221824858610615e-14	7.0371958387683665e-15	5.702250495142163e-14	4.6650818943098265e-15	2.7275720177673843e-15	2.5857201533226857e-16	3.785513026187157e-14	2.469219530990115e-15	8.695200052008408e-15	8.383969259726247e-16	8.99498155201286e-14	4.850592624968152e-15
55803.30500000043	nan	nan	nan	nan	nan	nan	nan	nan	6.2338345771229e-14	1.1935980017570335e-15	8.276944142009123e-14	7.174044197332648e-15	5.743845456218851e-14	4.775657957174759e-15	2.8177179703131876e-15	2.614698567658523e-16	3.864133315655079e-14	2.4035324456472456e-15	8.987486334184594e-15	8.136059464062716e-16	9.093256979759032e-14	4.883050283969266e-15
55803.35500000043	nan	nan	nan	nan	nan	nan	nan	nan	6.358412253315664e-14	1.2327532354830605e-15	8.33157800820841e-14	7.311274245976218e-15	5.78552133497891e-14	4.8859372099379375e-15	2.9091626738098566e-15	2.638276970694881e-16	3.943692959089001e-14	2.337681082379795e-15	9.280942755364038e-15	7.895170532587593e-16	9.19171820571883e-14	4.915741751709401e-15
55803.405000000435	nan	nan	nan	nan	nan	nan	nan	nan	6.484121320294469e-14	1.2645591357840251e-15	8.385729300171325e-14	7.448868167550175e-15	5.827277015281326e-14	4.995900026690205e-15	3.0019425932310058e-15	2.656786564318189e-16	4.0241818235090964e-14	2.27181846006184e-15	9.57556611144136e-15	7.661696157341477e-16	9.290355864233309e-14	4.948662757087231e-15
55803.45500000044	nan	nan	nan	nan	nan	nan	nan	nan	6.610911633209728e-14	1.2889654014679896e-15	8.439400846717669e-14	7.586808726334314e-15	5.869111381434608e-14	5.105528563079851e-15	3.096094221857535e-15	2.6705998459990824e-16	4.105589796938685e-14	2.2061253978420484e-15	9.871353209951934e-15	7.436109163466484e-16	9.389160590124607e-14	4.981809416165231e-15
55803.50500000044	nan	nan	nan	nan	nan	nan	nan	nan	6.738733063525497e-14	1.305941402867467e-15	8.49259546258761e-14	7.725079236175003e-15	5.911023318193662e-14	5.214806558612949e-15	3.1916540820502907e-15	2.680134345292125e-16	4.1879067881600496e-14	2.1408146274785786e-15	1.0168300870025628e-14	7.218968443731283e-16	9.488123018680194e-14	5.0151782402511125e-15
55803.555000000444	nan	nan	nan	nan	nan	nan	nan	nan	6.867535498238976e-14	1.3154754957034117e-15	8.545315948509027e-14	7.863663531082524e-15	5.953011710749595e-14	5.323719164341064e-15	3.288658726021272e-15	2.6858566918576305e-16	4.271122726468014e-14	2.0761354059934377e-15	1.0466405922349545e-14	7.010925316940731e-16	9.587233785612656e-14	5.048766142593293e-15
55803.60500000045	nan	nan	nan	nan	nan	nan	nan	nan	6.997268839100113e-14	1.3175747269916945e-15	8.597565091258979e-14	8.002545938063089e-15	5.995075444722114e-14	5.4322527922789365e-15	3.3871447366088384e-15	2.688286886944966e-16	4.3552275614268785e-14	2.012378600129651e-15	1.0765665209129914e-14	6.812728758778714e-16	9.686483527048685e-14	5.082570443809142e-15
