MJD	CfA34SH_B	CfA34SH_B_err	CfA34SH_I	CfA34SH_I_err	CfA34SH_R	CfA34SH_R_err	CfA34SH_V	CfA34SH_V_err
53001.21925781644	1.9967266998764278e-16	7.995029494379632e-17	1.3951391071959336e-16	1.7020948426589822e-17	1.5948517409320832e-16	1.9754816112601525e-17	2.3219049416215615e-16	9.092127251455986e-17
53001.26925781644	1.9962350538592346e-16	8.023361341445456e-17	1.3939025589420387e-16	1.7077546592821372e-17	1.5924173888823474e-16	1.9817313013682704e-17	2.317953350451896e-16	9.126060658808063e-17
53001.319257816445	1.9957427348788995e-16	8.05094660221208e-17	1.3926558733526383e-16	1.71334562886183e-17	1.58997906892312e-16	1.987810359321804e-17	2.31398026776889e-16	9.159085574758485e-17
53001.36925781645	1.9952496450216746e-16	8.077783236373018e-17	1.3913991296373782e-16	1.7188646345273944e-17	1.587536876686727e-16	1.9937181630735466e-17	2.3099860950642113e-16	9.191198995409682e-17
53001.41925781645	1.9947556863699853e-16	8.10386927310833e-17	1.3901324069687403e-16	1.7243086150502983e-17	1.585090907783943e-16	1.99945411029994e-17	2.30597123364003e-16	9.222398012628367e-17
53001.469257816454	1.9942607610037065e-16	8.129202810712021e-17	1.3888557844830994e-16	1.729674564809994e-17	1.5826412578440155e-16	2.0050176182408613e-17	2.3019360846175125e-16	9.252679813479868e-17
53001.51925781646	1.993764771008027e-16	8.153782016276094e-17	1.3875693412804886e-16	1.7349595337103373e-17	1.580188022485416e-16	2.0104081234825054e-17	2.2978810489377853e-16	9.282041679683633e-17
53001.56925781646	1.993267618456019e-16	8.177605125365537e-17	1.3862731564251857e-16	1.740160627038423e-17	1.5777312973235375e-16	2.0156250818539616e-17	2.293806527360884e-16	9.310480987094175e-17
53001.61925781646	1.9927692054252187e-16	8.200670441683124e-17	1.384967308945596e-16	1.745275005288452e-17	1.5752711779799301e-16	2.020667968270096e-17	2.289712920475035e-16	9.337995205198814e-17
53001.669257816466	1.9922694339867847e-16	8.222976336837714e-17	1.3836518778351338e-16	1.7502998839380554e-17	1.5728077600669081e-16	2.0255362765799118e-17	2.2856006286964814e-16	9.364581896641639e-17
53001.71925781647	1.9917682062112378e-16	8.244521250032012e-17	1.382326942051986e-16	1.755232533187642e-17	1.5703411392075615e-16	2.0302295194322308e-17	2.281470052271935e-16	9.390238716760105e-17
53001.76925781647	1.9912654241665485e-16	8.265303687816667e-17	1.3809925805191726e-16	1.7600702776725286e-17	1.5678714109941918e-16	2.0347472281463117e-17	2.2773215912838276e-16	9.414963413151991e-17
53001.819257816474	1.9907609899160094e-16	8.285322223818321e-17	1.3796488721257193e-16	1.7648104961363285e-17	1.5653986710575855e-16	2.0390889526012146e-17	2.2731556456515416e-16	9.438753825255551e-17
53001.86925781648	1.9902548055222763e-16	8.304575498586737e-17	1.3782958957256017e-16	1.7694506210818228e-17	1.562923014997742e-16	2.043254261109703e-17	2.2689726151338577e-16	9.461607883948992e-17
53001.91925781648	1.9897467730439654e-16	8.32306221926295e-17	1.3769337301398586e-16	1.773988138399782e-17	1.5604445384223567e-16	2.0472427402907385e-17	2.264772899334299e-16	9.483523611173918e-17
53001.96925781648	1.989236794534591e-16	8.340781159506041e-17	1.3755624541544198e-16	1.7784205869717164e-17	1.5579633369452834e-16	2.0510539950040303e-17	2.2605568977019176e-16	9.504499119570931e-17
53002.019257816486	1.9887247720474552e-16	8.357731159194258e-17	1.374182146522513e-16	1.7827455582565092e-17	1.555479506164981e-16	2.054687648191205e-17	2.2563250095362005e-16	9.524532612143352e-17
53002.06925781649	1.9882106076296946e-16	8.373911124296485e-17	1.3727928859639593e-16	1.7869606958590192e-17	1.5529931416922243e-16	2.0581433408324085e-17	2.252077633988118e-16	9.543622381924694e-17
53002.11925781649	1.9876942033273833e-16	8.389320026720967e-17	1.3713947511657608e-16	1.7910636950874473e-17	1.5505043391239335e-16	2.0614207318075303e-17	2.2478151700647664e-16	9.561766811682391e-17
53002.169257816495	1.987175461181706e-16	8.403956904136831e-17	1.3699878207815713e-16	1.7950523024971382e-17	1.5480131940708828e-16	2.064519497860288e-17	2.243538016630506e-16	9.5789643736244e-17
53002.2192578165	1.9866542832274696e-16	8.417820859859659e-17	1.368572173432989e-16	1.7989243154214038e-17	1.5455198021207562e-16	2.0674393334828397e-17	2.2392465724123025e-16	9.595213629132863e-17
53002.2692578165	1.9861305714994813e-16	8.430911062708351e-17	1.3671478877094382e-16	1.802677581499166e-17	1.5430242588904855e-16	2.0701799508239518e-17	2.2349412360009523e-16	9.610513228506666e-17
53002.3192578165	1.9856042280270211e-16	8.443226746896029e-17	1.3657150421682288e-16	1.8063099981918637e-17	1.5405266599708333e-16	2.0727410796459427e-17	2.230622405855026e-16	9.624861910726926e-17
53002.36925781651	1.9850751548342673e-16	8.45476721192399e-17	1.364273715334966e-16	1.809819512297923e-17	1.53802710095718e-16	2.075122467271063e-17	2.226290480302615e-16	9.638258503244201e-17
53002.41925781651	1.9845432539422087e-16	8.465531822528024e-17	1.362823985703963e-16	1.8132041194622785e-17	1.535525677451064e-16	2.0773238784429266e-17	2.221945857546153e-16	9.650701921771765e-17
53002.46925781651	1.9840084273669454e-16	8.475520008542968e-17	1.361365931738357e-16	1.8164618636832248e-17	1.5330224850494052e-16	2.0793450953600354e-17	2.2175889356639e-16	9.662191170100555e-17
53002.519257816515	1.9834705771184125e-16	8.484731264878265e-17	1.3598996318699926e-16	1.819590836818412e-17	1.5305176193445053e-16	2.0811859175436776e-17	2.2132201126131852e-16	9.672725339934151e-17
53002.56925781652	1.9829296052039936e-16	8.493165151464418e-17	1.3584251645003604e-16	1.8225891780944255e-17	1.5280111759348237e-16	2.0828461618305423e-17	2.20883978623496e-16	9.682303610733625e-17
53002.61925781652	1.982385413624483e-16	8.500821293185802e-17	1.3569426080008917e-16	1.825455073609503e-17	1.5255032504111227e-16	2.084325662315405e-17	2.2044483542539722e-16	9.690925249585584e-17
53002.669257816524	1.9818379043791866e-16	8.507699379864183e-17	1.3554520407121943e-16	1.828186755847508e-17	1.522993938371862e-16	2.0856242702890415e-17	2.2000462142841968e-16	9.698589611081196e-17
53002.71925781653	1.9812869794563558e-16	8.513799166256447e-17	1.3539535409456378e-16	1.830782503186431e-17	1.520483335401646e-16	2.0867418542279066e-17	2.1956337638304102e-16	9.705296137215494e-17
53002.76925781653	1.980732540843392e-16	8.519120472028076e-17	1.3524471869822971e-16	1.8332406394185064e-17	1.5179715371081707e-16	2.087678299724192e-17	2.1912114002921329e-16	9.711044357299181e-17
53002.81925781653	1.9801744905225943e-16	8.523663181744453e-17	1.350933057074714e-16	1.8355595332680297e-17	1.5154586390591074e-16	2.088433509473396e-17	2.186779520965116e-16	9.71583388788582e-17
53002.869257816536	1.9796127304673337e-16	8.52742724493008e-17	1.3494112294455458e-16	1.8377375979184073e-17	1.5129447368667697e-16	2.0890074032685284e-17	2.1823385230470357e-16	9.719664432723521e-17
53002.91925781654	1.97904716264843e-16	8.530412676058071e-17	1.3478817822889167e-16	1.8397732905426162e-17	1.5104299261126842e-16	2.0893999179035263e-17	2.177888803638016e-16	9.722535782709186e-17
53002.96925781654	1.978477689030538e-16	8.532619554600631e-17	1.3463447937707698e-16	1.841665111843075e-17	1.5079143023876127e-16	2.0896110072450756e-17	2.1734307597437835e-16	9.724447815875319e-17
53003.019257816544	1.9779042115685338e-16	8.534048025097317e-17	1.3448003420282796e-16	1.8434116055934695e-17	1.5053979612792394e-16	2.0896406421434107e-17	2.1689647882804815e-16	9.725400497372735e-17
53003.06925781655	1.9773266322183566e-16	8.53469829718762e-17	1.3432485051705572e-16	1.8450113581929777e-17	1.5028809983844836e-16	2.0894888104432366e-17	2.1644912860748467e-16	9.725393879489265e-17
53003.11925781655	1.9767448529227654e-16	8.534570645718546e-17	1.3416893612793537e-16	1.8464629982241087e-17	1.500363509278714e-16	2.0891555169875578e-17	2.1600106498704265e-16	9.724428101668179e-17
53003.16925781655	1.9761587756245192e-16	8.533665410803813e-17	1.3401229884081227e-16	1.8477651960212075e-17	1.4978455895619291e-16	2.0886407835949268e-17	2.1555232763279282e-16	9.722503390554833e-17
53003.219257816556	1.975568302253409e-16	8.531982997940769e-17	1.338549464584014e-16	1.8489166632461345e-17	1.4953273348248917e-16	2.0879446490432063e-17	2.1510295620290727e-16	9.71962006005213e-17
53003.26925781656	1.9749733347388016e-16	8.529523878100059e-17	1.3369688678065842e-16	1.8499161524726365e-17	1.4928088406460487e-16	2.0870671690832256e-17	2.1465299034808857e-16	9.715778511395967e-17
53003.31925781656	1.9743737749996466e-16	8.526288587884861e-17	1.3353812760483243e-16	1.8507624567797658e-17	1.490290202614623e-16	2.0860084164882478e-17	2.14202469711631e-16	9.710979233240331e-17
53003.369257816565	1.9737695249493664e-16	8.522277729624682e-17	1.3337867672558915e-16	1.8514544093543623e-17	1.4877715163259953e-16	2.084768480983185e-17	2.137514339298496e-16	9.70522280177036e-17
53003.41925781657	1.9731604864937307e-16	8.51749197155064e-17	1.332185419349407e-16	1.851990883103824e-17	1.485252877363231e-16	2.08334746927778e-17	2.1329992263243937e-16	9.698509880817793e-17
53003.46925781657	1.9725465615327693e-16	8.511932047959208e-17	1.3305773102233344e-16	1.8523707902764686e-17	1.4827343813109347e-16	2.081745505151363e-17	2.1284797544261518e-16	9.690841222005497e-17
53003.51925781657	1.9719276519592845e-16	8.505598759350498e-17	1.3289625177456589e-16	1.8525930820947618e-17	1.4802161237598687e-16	2.0799627293839926e-17	2.123956319775322e-16	9.68221766490195e-17
53003.569257816576	1.971303659656937e-16	8.498492972649802e-17	1.3273411197598836e-16	1.8526567483930467e-17	1.4776982003007955e-16	2.077999299785832e-17	2.119429318485136e-16	9.672640137188251e-17
53003.61925781658	1.970674486504499e-16	8.490615621393585e-17	1.3257131940834437e-16	1.8525608172735016e-17	1.4751807065152412e-16	2.0758553913096045e-17	2.1148991466143577e-16	9.662109654853333e-17
53003.66925781658	1.9700400343696874e-16	8.481967705945482e-17	1.3240788185095269e-16	1.8523043547622167e-17	1.4726637379970466e-16	2.073531195977806e-17	2.1103662001692976e-16	9.650627322398458e-17
53003.719257816585	1.9694002051166058e-16	8.472550293706264e-17	1.3224380708058402e-16	1.8518864644843956e-17	1.4701473903369744e-16	2.0710269229495807e-17	2.1058308751067908e-16	9.63819433305359e-17
53003.76925781659	1.9687549005987287e-16	8.462364519381275e-17	1.3207910287167826e-16	1.8513062873457733e-17	1.467631759107314e-16	2.068342798616146e-17	2.1012935673392745e-16	9.624811969030537e-17
53003.81925781659	1.96810402266294e-16	8.451411585197787e-17	1.3191377699615076e-16	1.8505630012209177e-17	1.4651169399142216e-16	2.0654790665457376e-17	2.0967546727326007e-16	9.610481601769453e-17
53003.869257816594	1.967447473148259e-16	8.439692761223878e-17	1.3174783722359188e-16	1.8496558206616762e-17	1.4626030283423021e-16	2.0624359875885134e-17	2.0922145871169798e-16	9.595204692219338e-17
53003.9192578166	1.9667851538843503e-16	8.427209385591851e-17	1.3158129132123766e-16	1.8485839966052418e-17	1.4600901199730819e-16	2.0592138399354153e-17	2.0876737062819044e-16	9.578982791129019e-17
53003.9692578166	1.9661169666932263e-16	8.413962864839165e-17	1.3141414705390534e-16	1.847346816100093e-17	1.4575783104004013e-16	2.0558129191265953e-17	2.0831324259838529e-16	9.561817539364433e-17
53004.0192578166	1.9654428133877582e-16	8.399954674210968e-17	1.312464121841928e-16	1.8459436020395127e-17	1.455067695221181e-16	2.0522335381159535e-17	2.0785911419488304e-16	9.543710668230159e-17
53004.069257816605	1.9647625957755024e-16	8.385186357963089e-17	1.3107809447234366e-16	1.8443737129055714e-17	1.4525583700123283e-16	2.048476027380505e-17	2.074050249872806e-16	9.524663999825336e-17
53004.11925781661	1.964076215650623e-16	8.369659529741673e-17	1.3090920167639984e-16	1.8426365425252477e-17	1.4500504303753817e-16	2.0445407349298437e-17	2.0695101454289813e-16	9.504679447409155e-17
53004.16925781661	1.9633835747996303e-16	8.353375872929964e-17	1.3073974155211361e-16	1.8407315198359465e-17	1.4475439718964852e-16	2.040428026387984e-17	2.064971224265163e-16	9.483759015785485e-17
53004.219257816614	1.962684575003934e-16	8.336337141021649e-17	1.3056972185307661e-16	1.8386581086624827e-17	1.44503909016948e-16	2.0361382850865776e-17	2.060433882012432e-16	9.461904801713983e-17
53004.26925781662	1.9619791180306996e-16	8.318545158002214e-17	1.3039915033062602e-16	1.8364158075045363e-17	1.4425358807897465e-16	2.0316719121336468e-17	2.055898514284794e-16	9.439118994332916e-17
53004.31925781662	1.9612671056424158e-16	8.300001818799675e-17	1.3022803473400888e-16	1.8340041493327402e-17	1.4400344393480474e-16	2.0270293264815975e-17	2.0513655166818056e-16	9.415403875611552e-17
53004.36925781662	1.9605484395873296e-16	8.280709089664412e-17	1.3005638281034106e-16	1.8314227014002282e-17	1.437534861432066e-16	2.0222109650247077e-17	2.0468352847937408e-16	9.390761820808775e-17
53004.419257816626	1.9598230216102848e-16	8.260669008674465e-17	1.2988420230460136e-16	1.8286710650598852e-17	1.43503724264488e-16	2.0172172827043825e-17	2.0423082142033436e-16	9.36519529897201e-17
53004.46925781663	1.9590907534403958e-16	8.239883686133475e-17	1.2971150095969016e-16	1.8257488755965063e-17	1.43254167858187e-16	2.0120487525576244e-17	2.037784700488979e-16	9.338706873441996e-17
53004.51925781663	1.958351536801036e-16	8.218355305125662e-17	1.2953828651645892e-16	1.8226558020676094e-17	1.4300482648307194e-16	2.0067058658963792e-17	2.033265139226385e-16	9.311299202386178e-17
53004.569257816634	1.9576052734041e-16	8.196086121967803e-17	1.2936456671375697e-16	1.8193915471547874e-17	1.4275570969975846e-16	2.0011891323374402e-17	2.0287499259943645e-16	9.282975039356886e-17
53004.61925781664	1.9568518649523414e-16	8.1730784667852e-17	1.2919034928839051e-16	1.815955847027105e-17	1.4250682706809252e-16	1.9954990799249317e-17	2.024239456374961e-16	9.25373723386321e-17
53004.66925781664	1.9560912131397977e-16	8.149334744042314e-17	1.290156419752049e-16	1.8123484712153472e-17	1.4225818814668852e-16	1.9896362553103286e-17	2.0197341259586234e-16	9.22358873197949e-17
53004.71925781664	1.9553232196471138e-16	8.124857433071541e-17	1.2884045250710794e-16	1.8085692224971852e-17	1.420098024969318e-16	1.9836012237881116e-17	2.0152343303453463e-16	9.192532576964881e-17
53004.769257816646	1.9545477861451553e-16	8.099649088763505e-17	1.2866478861505825e-16	1.8046179367939408e-17	1.417616796786683e-16	1.977394569488736e-17	2.0107404651491354e-16	9.160571909919454e-17
53004.81925781665	1.9537648142986243e-16	8.073712342098964e-17	1.2848865802815918e-16	1.8004944830755778e-17	1.4151382925174397e-16	1.971016895465916e-17	2.006252926000196e-16	9.127709970456861e-17
53004.86925781665	1.9529742057541517e-16	8.047049900815534e-17	1.2831206847359426e-16	1.796198763282167e-17	1.412662607758508e-16	1.964468823856201e-17	2.0017721085476483e-16	9.093950097404939e-17
53004.919257816655	1.9521758621551809e-16	8.019664550109751e-17	1.2813502767669763e-16	1.7917307122535574e-17	1.41018983812682e-16	1.9577509960148162e-17	1.99729840846303e-16	9.059295729536457e-17
53004.96925781666	1.951369685129636e-16	7.991559153296096e-17	1.2795754336103032e-16	1.7870902976683632e-17	1.4077200792223746e-16	1.9508640726773253e-17	1.9928322214438862e-16	9.023750406325249e-17
53005.01925781666	1.9505555762948126e-16	7.962736652550827e-17	1.277796232483158e-16	1.7822775199991427e-17	1.405253426651328e-16	1.943808734118494e-17	1.9883739432154343e-16	8.98731776872486e-17
53005.06925781666	1.949733437260778e-16	7.933200069629134e-17	1.2760127505848672e-16	1.777292412475995e-17	1.4027899760213763e-16	1.936585680289412e-17	1.9839239695334522e-16	8.950001559992607e-17
53005.11925781667	1.9489031696197427e-16	7.902952506706131e-17	1.274225065098202e-16	1.772135041064741e-17	1.4003298229386757e-16	1.9291956309956603e-17	1.9794826961894462e-16	8.911805626520667e-17
53005.16925781667	1.9480646749598785e-16	7.871997147135899e-17	1.2724332531876742e-16	1.7668055044511136e-17	1.3978730630201585e-16	1.9216393261091686e-17	1.9750505190110001e-16	8.872733918715087e-17
53005.21925781667	1.9472178548519253e-16	7.840337256292711e-17	1.2706373920015323e-16	1.761303934047776e-17	1.3954197918765994e-16	1.913917525719066e-17	1.970627833866067e-16	8.832790491897682e-17
53005.269257816675	1.946362610857269e-16	7.807976182502281e-17	1.2688375586712342e-16	1.7556304939995577e-17	1.3929701051172333e-16	1.906031010294626e-17	1.9662150366658585e-16	8.791979507247104e-17
53005.31925781668	1.9454988445285796e-16	7.77491735789349e-17	1.2670338303118568e-16	1.7497853812154793e-17	1.3905240983574533e-16	1.8979805809657655e-17	1.96181252336756e-16	8.750305232770161e-17
53005.36925781668	1.9446264573991827e-16	7.74116429938694e-17	1.2652262840220383e-16	1.743768825401288e-17	1.3880818672188095e-16	1.8897670596855433e-17	1.9574206899777443e-16	8.707772044306558e-17
53005.419257816684	1.94374535099964e-16	7.706720609632807e-17	1.2634149968849172e-16	1.737581089114475e-17	1.3856435073151556e-16	1.8813912893858783e-17	1.9530399325536872e-16	8.664384426568409e-17
53005.46925781669	1.9428554268407432e-16	7.671589978076905e-17	1.261600045967604e-16	1.7312224678249747e-17	1.3832091142649632e-16	1.872854134343619e-17	1.948670647210021e-16	8.62014697422202e-17
53005.51925781669	1.9419565864258428e-16	7.635776182026813e-17	1.2597815083218267e-16	1.7246932899939423e-17	1.3807787836959402e-16	1.864156480272411e-17	1.9443132301168964e-16	8.57506439300739e-17
53005.56925781669	1.9410487312425598e-16	7.599283087718607e-17	1.2579594609847533e-16	1.717993917166182e-17	1.3783526112173218e-16	1.8552992346449902e-17	1.9399680775071632e-16	8.529141500891302e-17
53005.619257816696	1.9401317627687345e-16	7.562114651488502e-17	1.2561339809779933e-16	1.711124744072225e-17	1.3759306924706707e-16	1.8462833269404715e-17	1.9356355856775956e-16	8.482383229266404e-17
53005.6692578167	1.9392055824675408e-16	7.524274920983537e-17	1.2543051453090653e-16	1.7040861987500782e-17	1.3735131230667616e-16	1.837109708878483e-17	1.9313161509904686e-16	8.434794624197263e-17
