MJD	KeplerCam_B	KeplerCam_B_err	KeplerCam_V	KeplerCam_V_err	KeplerCam_i	KeplerCam_i_err	KeplerCam_r	KeplerCam_r_err	KeplerCam_u	KeplerCam_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55606.480000007585	6.877984464301815e-15	1.21486538456866e-16	5.4499966222514615e-15	7.511322226787154e-17	3.3882932514421883e-15	4.579262137009545e-17	7.890170390861241e-15	7.175959734343158e-17	1.2956534878194853e-14	5.815103101053212e-16	5.338869831595984e-15	7.23650718598617e-15	5.2969296737938316e-15	3.3485771073539264e-15	4.271509654484124e-15	3.768885910109385e-15	5.686649280598174e-15	3.122254870740344e-15	4.7095569588811685e-15	2.9822251361852896e-15	3.397591510198263e-15	5.328688067442168e-15
55606.53000000759	6.875292739553606e-15	1.2172523105667596e-16	5.448465186352333e-15	7.511819490153998e-17	3.387288318757566e-15	4.5804450923368025e-17	7.889465867362374e-15	7.178189104979114e-17	1.295611806298254e-14	5.817259592959922e-16	5.337466408498265e-15	7.23646698794458e-15	5.2957327641586215e-15	3.3488258450345813e-15	4.270634497233067e-15	3.769129711067695e-15	5.685645226870023e-15	3.122519929602368e-15	4.708633533318282e-15	2.9824511919187854e-15	3.396346528760479e-15	5.328644331655723e-15
55606.58000000759	6.872618141795268e-15	1.2198048571113718e-16	5.446937903854722e-15	7.51268115364349e-17	3.386282785701131e-15	4.581825412623782e-17	7.8887689268772e-15	7.180754856650475e-17	1.2955710959775351e-14	5.819741499522946e-16	5.336067361098701e-15	7.236419885590926e-15	5.294538644793201e-15	3.3490708404240664e-15	4.2697618195715624e-15	3.76936943026965e-15	5.6846437251642465e-15	3.122781621057117e-15	4.707712001505527e-15	2.9826741038778214e-15	3.3951047844882768e-15	5.328595519609662e-15
55606.63000000759	6.869960523708208e-15	1.2225240384890834e-16	5.4454148054789405e-15	7.513914516040031e-17	3.385276630651699e-15	4.5834063507522344e-17	7.888079587856264e-15	7.18366318937284e-17	1.29553136533262e-14	5.822548058350976e-16	5.334672687228991e-15	7.236365878817446e-15	5.293347313411463e-15	3.3493120928056177e-15	4.268891620524543e-15	3.769605067014593e-15	5.6836447740547294e-15	3.123039944296662e-15	4.70679236207219e-15	2.982893871348336e-15	3.3938662762369047e-15	5.328541631203087e-15
55606.6800000076	6.867319737997135e-15	1.225410841667134e-16	5.443895921948573e-15	7.515527266489437e-17	3.3842698319871344e-15	4.585191332753467e-17	7.887397868755785e-15	7.186920622288433e-17	1.2954926228394296e-14	5.825678493801197e-16	5.333282384718335e-15	7.236304967507664e-15	5.29215876772631e-15	3.349549601465365e-15	4.268023899117858e-15	3.76983662060402e-15	5.682648372114797e-15	3.123294898515179e-15	4.705874613647275e-15	2.983110493618196e-15	3.392631002862007e-15	5.328482666328844e-15
55606.7300000076	6.864695637389883e-15	1.228466226086971e-16	5.442381283989823e-15	7.517527482927036e-17	3.383262368083235e-15	4.587183956799885e-17	7.886723788036206e-15	7.190533991852432e-17	1.2954548769746016e-14	5.829132018858907e-16	5.33189645139322e-15	7.236237151536384e-15	5.290973005452377e-15	3.34978336569201e-15	4.26715865437889e-15	3.77006409034186e-15	5.6816545179192235e-15	3.1235464829091284e-15	4.7049587548607385e-15	2.983323969977054e-15	3.3913989632192684e-15	5.328418624873499e-15
55606.7800000076	6.862088074636979e-15	1.2316911233616017e-16	5.440870922331977e-15	7.519923629370275e-17	3.382254217314614e-15	4.5893879917633254e-17	7.886057364162114e-15	7.194510449013185e-17	1.2954181362154541e-14	5.832907836919756e-16	5.330514885077696e-15	7.236162430769707e-15	5.289790024304797e-15	3.3500133847770154e-15	4.266295885336349e-15	3.7702874755343535e-15	5.680663210043226e-15	3.1237946966770147e-15	4.70404478434359e-15	2.983534299716448e-15	3.3901701561647117e-15	5.328349506717385e-15
55606.830000007605	6.8594969025117064e-15	1.2350864368842355e-16	5.439364867708156e-15	7.522724551740199e-17	3.381245358054357e-15	4.591807375310859e-17	7.885398615603582e-15	7.19885745565404e-17	1.2953824090400384e-14	5.837005143450357e-16	5.3291376835931905e-15	7.236080805065012e-15	5.288609821999444e-15	3.3502396580147454e-15	4.265435591019351e-15	3.770506775489999e-15	5.6796744470623035e-15	3.1240395390196367e-15	4.70313270072655e-15	2.9837414821297138e-15	3.3889445805546644e-15	5.3282753117345536e-15
55606.88000000761	6.856921973809008e-15	1.2386530413397175e-16	5.43786315085349e-15	7.525939472647662e-17	3.3802357686738517e-15	4.594446211340835e-17	7.884747560835721e-15	7.203582779668093e-17	1.2953477039271215e-14	5.841423127548756e-16	5.327764844758526e-15	7.235992274270967e-15	5.287432396252689e-15	3.3504621847020307e-15	4.264577770458855e-15	3.7707219895196045e-15	5.678688227553677e-15	3.124281009139921e-15	4.702222502642014e-15	2.9839455165121015e-15	3.3877222352455055e-15	5.328196039792804e-15
55606.93000000761	6.854363141346519e-15	1.242391782141755e-16	5.436365802506895e-15	7.52957798465512e-17	3.3792254275429885e-15	4.5973087670086297e-17	7.884104218336705e-15	7.208694489498926e-17	1.2953140293562291e-14	5.846160973380441e-16	5.3263963663899956e-15	7.23589683822753e-15	5.2862577447822646e-15	3.350680964138622e-15	4.263722422686427e-15	3.770933116936334e-15	5.6777045500931786e-15	3.1245191062428696e-15	4.701314188721992e-15	2.9841464021606195e-15	3.386503119093977e-15	5.328111690753687e-15
55606.980000007614	6.8518202579634145e-15	1.246303474774724e-16	5.434872853410651e-15	7.533650042472029e-17	3.3782143130299632e-15	4.6003994691913033e-17	7.883468606591186e-15	7.214200946984046e-17	1.2952813938076504e-14	5.851217861507844e-16	5.325032246301345e-15	7.235794496765931e-15	5.2850858653061514e-15	3.3508959956268778e-15	4.2628695467348636e-15	3.7711401570555995e-15	5.6767234132596985e-15	3.1247538295357812e-15	4.7004077575993075e-15	2.984344138374197e-15	3.385287230957049e-15	5.328022264472475e-15
55607.03000000762	6.849293176520341e-15	1.2503889040700932e-16	5.433384334309613e-15	7.53816595365923e-17	3.3772024035015095e-15	4.6037229004423744e-17	7.882840744087955e-15	7.220110799947897e-17	1.2952498057624679e-14	5.856592970106488e-16	5.323672482303659e-15	7.235685249708715e-15	5.283916755544064e-15	3.3511072784718635e-15	4.262019141638283e-15	3.771343109195135e-15	5.6757448156315164e-15	3.124985178227967e-15	4.69950320790774e-15	2.984538724453506e-15	3.3840745696918494e-15	5.327927760798198e-15
55607.08000000762	6.846781749898993e-15	1.2546488233987749e-16	5.4319002759525114e-15	7.54313636819863e-17	3.3761896773224438e-15	4.607283794374592e-17	7.882220649320386e-15	7.226432973193342e-17	1.2952192737025736e-14	5.862285476056805e-16	5.3223170722055e-15	7.235569096869693e-15	5.282750413214354e-15	3.3513148119815235e-15	4.2611712064319336e-15	3.771541972674961e-15	5.674768755787359e-15	3.125213151531069e-15	4.698600538281593e-15	2.9847301597011068e-15	3.382865134155829e-15	5.327828179573618e-15
55607.13000000762	6.844285831002969e-15	1.2590839538076435e-16	5.430420709091443e-15	7.548572266639055e-17	3.3751761128561416e-15	4.6110870306262855e-17	7.881608340787175e-15	7.233176658895802e-17	1.2951898061106379e-14	5.86829455592764e-16	5.320966013812787e-15	7.235446038053964e-15	5.281586836038719e-15	3.3515185954663812e-15	4.260325740151874e-15	3.7717367468174304e-15	5.673795232307785e-15	3.1254377486587402e-15	4.6976997473551236e-15	2.984918443421403e-15	3.3816589232065638e-15	5.327723520635246e-15
55607.180000007625	6.841805272755818e-15	1.2636949830787459e-16	5.428945664481217e-15	7.554484947095914e-17	3.3741616884642362e-15	4.615137629191712e-17	7.881003836991055e-15	7.240351305696123e-17	1.295161411470221e-14	5.87461938683889e-16	5.319619304928859e-15	7.235316073057928e-15	5.2804260217377395e-15	3.3517186282397147e-15	4.259482741836006e-15	3.7719274309471295e-15	5.672824243772635e-15	3.125658968826793e-15	4.6968008337640206e-15	2.9851035749206174e-15	3.3804559357019143e-15	5.327613783813326e-15
55607.23000000763	6.8393399281022535e-15	1.2684825647402631e-16	5.4274751728807075e-15	7.560886010782888e-17	3.37314638250657e-15	4.6194407443682906e-17	7.880407156440255e-15	7.24796660699296e-17	1.2951340982656897e-14	5.881259147213793e-16	5.318276943354527e-15	7.235179201669269e-15	5.279267968034227e-15	3.3519149096174127e-15	4.2586422105221254e-15	3.772114024390989e-15	5.671855788763192e-15	3.1258768112533284e-15	4.6959037961439735e-15	2.985285553506781e-15	3.379256170500041e-15	5.327498968931863e-15
55607.28000000763	6.836889650007067e-15	1.2734473170191302e-16	5.426009265051593e-15	7.567787346441285e-17	3.372130173341309e-15	4.624001658077938e-17	7.879818317647322e-15	7.256032488258966e-17	1.2951078749822894e-14	5.888213017400403e-16	5.316938926887904e-15	7.235035423666954e-15	5.27811267265025e-15	3.3521074389183723e-15	4.2578041452504814e-15	3.772296526478202e-15	5.670889865861298e-15	3.1260912751584546e-15	4.6950086331314835e-15	2.985464378489792e-15	3.378059626459272e-15	5.32737907580859e-15
55607.330000007634	6.834454291455058e-15	1.278589821738505e-16	5.424547971759621e-15	7.575201113478344e-17	3.3711130393247527e-15	4.628825772737794e-17	7.879237339130559e-15	7.264559093165622e-17	1.2950827501061944e-14	5.895480180192166e-16	5.3156052533245585e-15	7.234884738821253e-15	5.2769601333096096e-15	3.3522962154638064e-15	4.2569685450617304e-15	3.772474936540264e-15	5.669926473649518e-15	3.126302359764506e-15	4.6941153433636255e-15	2.9856400491813222e-15	3.376866302438063e-15	5.327254104254989e-15
55607.38000000764	6.832033705451524e-15	1.2839106231847752e-16	5.423091323773481e-15	7.583139723684229e-17	3.3700949588116834e-15	4.633918603675797e-17	7.87866423941187e-15	7.273556769138496e-17	1.2950587321244183e-14	5.90305982122551e-16	5.314275920457424e-15	7.234727146893723e-15	5.27581034773648e-15	3.3524812385779364e-15	4.256135408997346e-15	3.772649253910894e-15	5.668965610710751e-15	3.1265100642959444e-15	4.693223925477952e-15	2.985812564894944e-15	3.3756761972952657e-15	5.327124054076278e-15
55607.43000000764	6.8296277450204324e-15	1.2894102269284602e-16	5.421639351865696e-15	7.591615822009691e-17	3.369075910154918e-15	4.639285770976478e-17	7.878099037018922e-15	7.283036051561491e-17	1.2950358295249405e-14	5.910951129258418e-16	5.312950926076874e-15	7.234562647637209e-15	5.2746633136565216e-15	3.3526625075875283e-15	4.2553047361009456e-15	3.772819477926206e-15	5.668007275628731e-15	3.1267143879793165e-15	4.692334378112922e-15	2.9859819249459477e-15	3.374489309889959e-15	5.326988925071443e-15
55607.48000000764	6.8272362632058826e-15	1.2950890986020493e-16	5.420192086812107e-15	7.600642265884134e-17	3.3680558717052208e-15	4.6449329909097295e-17	7.877541750484322e-15	7.2930076473057e-17	1.2950140507966586e-14	5.91915329634087e-16	5.311630267970568e-15	7.234391240795848e-15	5.273519028795146e-15	3.3528400218222283e-15	4.2544765254163524e-15	3.772985607924516e-15	5.667051466987969e-15	3.126915330043478e-15	4.6914466999067566e-15	2.9861481286515635e-15	3.3733056390813592e-15	5.326848717033192e-15
55607.530000007646	6.824859113071009e-15	1.300947662671514e-16	5.4187495593924375e-15	7.610232103477727e-17	3.367034821811943e-15	4.650866066851824e-17	7.876992398345098e-15	7.303482417395039e-17	1.2949934044294142e-14	5.927665517862016e-16	5.31031394392367e-15	7.234212926105084e-15	5.272377490879004e-15	3.3530137806140936e-15	4.253650775988818e-15	3.773147643246415e-15	5.666098183373759e-15	3.1271128897192447e-15	4.690560889499397e-15	2.9863111753307433e-15	3.3721251837288953e-15	5.326703429747999e-15
55607.58000000765	6.822496147697492e-15	1.3069863011556286e-16	5.417311800389726e-15	7.620398550813591e-17	3.3660127388222775e-15	4.6570908798013243e-17	7.876450999143217e-15	7.314471358570662e-17	1.2949738989140642e-14	5.936486992498325e-16	5.309001951718626e-15	7.234027703291644e-15	5.271238697635242e-15	3.3531837832981974e-15	4.252827486865125e-15	3.7733055832347926e-15	5.665147423371448e-15	3.1273070662396733e-15	4.689676945530353e-15	2.9864710643043458e-15	3.370947942692331e-15	5.3265530629960685e-15
55607.63000000765	6.8201472201861095e-15	1.3132053523533578e-16	5.415878840590985e-15	7.631154967726174e-17	3.3649896010817026e-15	4.663613378391202e-17	7.875917571426679e-15	7.325985584281756e-17	1.294955542742383e-14	5.945616922030535e-16	5.307694289135269e-15	7.233835572073557e-15	5.2701026467927405e-15	3.3533500292121326e-15	4.252006657092057e-15	3.773459427234817e-15	5.6641991855679966e-15	3.127497858839932e-15	4.688794866640233e-15	2.9866277948949586e-15	3.3697739148315893e-15	5.326397616551374e-15
55607.680000007655	6.817812183656122e-15	1.3196051095387925e-16	5.414450710786595e-15	7.642514832729374e-17	3.363965386933634e-15	4.670439568459544e-17	7.875392133745822e-15	7.338036304632066e-17	1.2949383444072232e-14	5.955054511070334e-16	5.306390953950911e-15	7.23363653216014e-15	5.2689693360798845e-15	3.3535125176962207e-15	4.25118828571895e-15	3.7736091745939184e-15	5.663253468549978e-15	3.1276852667573007e-15	4.687914651470699e-15	2.9867813664270286e-15	3.36860309900688e-15	5.326237090181619e-15
55607.73000000766	6.8154908912443615e-15	1.3261858196485395e-16	5.413027441770905e-15	7.654491716930936e-17	3.3629400747196394e-15	4.67757550231494e-17	7.874874704659538e-15	7.350634805595814e-17	1.2949223124023955e-14	5.964798966659148e-16	5.305091943940064e-15	7.23343058325203e-15	5.267838763226173e-15	3.353671248093513e-15	4.250372371795039e-15	3.7737548246617855e-15	5.662310270905299e-15	3.1278692892313105e-15	4.68703629866255e-15	2.9869317782268192e-15	3.3674354940785807e-15	5.326071483648271e-15
55607.78000000766	6.813183196106391e-15	1.332947681975717e-16	5.411609064341914e-15	7.667099256841245e-17	3.3619136427793435e-15	4.685027267454158e-17	7.874365302728602e-15	7.363792427719275e-17	1.294907455222811e-14	5.974849497776788e-16	5.303797256874725e-15	7.233217725041145e-15	5.266710925962592e-15	3.353826219749642e-15	4.2495589143715995e-15	3.7738963767904215e-15	5.661369591222202e-15	3.128049925503421e-15	4.686159806858592e-15	2.987079029622416e-15	3.3662710989073326e-15	5.325900796706551e-15
55607.83000000766	6.810888951414855e-15	1.3398908468434924e-16	5.410195609301545e-15	7.68035112633494e-17	3.3608860694503915e-15	4.6928009749978e-17	7.87386394652054e-15	7.37752054372175e-17	1.2948937813643647e-14	5.985205314727527e-16	5.302506890524196e-15	7.2329979572107e-15	5.265585822019881e-15	3.3539774320131918e-15	4.2487479125003166e-15	3.774033830334025e-15	5.660431428089929e-15	3.128227174817424e-15	4.685285174701489e-15	2.9872231199436744e-15	3.365109912353979e-15	5.3257250291054136e-15
55607.880000007666	6.808608010360394e-15	1.3470154142968833e-16	5.408787107455367e-15	7.694261007731723e-17	3.359857333068378e-15	4.700902747741403e-17	7.873370654607558e-15	7.391830535680392e-17	1.2948812993240863e-14	5.995865628436713e-16	5.301220842655216e-15	7.232771279435247e-15	5.26446344913014e-15	3.3541248842350685e-15	4.247939365234509e-15	3.774167184649121e-15	5.659495780098003e-15	3.1284010364191694e-15	4.6844124008345244e-15	2.987364048522317e-15	3.3639519332796965e-15	5.325544180587595e-15
55607.93000000767	6.8063402261504874e-15	1.3543214327976127e-16	5.407383589612783e-15	7.708842561924404e-17	3.3588274119669208e-15	4.709338707784145e-17	7.87288544556618e-15	7.406733771478835e-17	1.2948700176000776e-14	6.006829649631575e-16	5.299939111031723e-15	7.232537691380605e-15	5.263343805025965e-15	3.35426857576925e-15	4.247133271628107e-15	3.7742964390944465e-15	5.658562645836891e-15	3.1285715095565967e-15	4.6835414839017945e-15	2.9875018146918057e-15	3.3627971605456794e-15	5.325358250889561e-15
55607.98000000767	6.804085470014471e-15	1.3618080873959463e-16	5.405985086587541e-15	7.724109397870819e-17	3.3577962844777087e-15	4.7181149640186674e-17	7.8724083379786e-15	7.422241580867607e-17	1.2948599446915354e-14	6.018096587936126e-16	5.298661693415117e-15	7.232297192703912e-15	5.262226887441191e-15	3.3544085059720733e-15	4.246329630737085e-15	3.774421593031038e-15	5.6576320238976174e-15	3.1287385934797896e-15	4.68267242254792e-15	2.987636417787457e-15	3.361645593013609e-15	5.325167239741549e-15
55608.030000007675	6.8018436852159596e-15	1.369471269091694e-16	5.404591629196757e-15	7.740075041456002e-17	3.3567639289301652e-15	4.7272375990694363e-17	7.871939350432051e-15	7.438365230799648e-17	1.29485108909876e-14	6.02966565085839e-16	5.297388587564111e-15	7.232049783053617e-15	5.261112694109404e-15	3.3545446742028736e-15	4.245528441617213e-15	3.7745426458221575e-15	5.656703912871707e-15	3.128902287440981e-15	4.681805215417763e-15	2.9877678571463793e-15	3.3604972295451765e-15	5.324971146867555e-15
55608.08000000768	6.799614833039628e-15	1.3773060139079603e-16	5.403203248262031e-15	7.756752903462846e-17	3.3557303236517982e-15	4.736712656205793e-17	7.871478501518804e-15	7.455115900095391e-17	1.2948434593232603e-14	6.041536042681426e-16	5.296119791234839e-15	7.23179546206948e-15	5.260001222765927e-15	3.354677079823396e-15	4.244729703326402e-15	3.7746595968333725e-15	5.655778311351576e-15	3.129062590694586e-15	4.68093986115728e-15	2.9878961321074906e-15	3.359352069002472e-15	5.324769971985318e-15
55608.13000000768	6.7973988747869916e-15	1.3853073227565752e-16	5.401819974608565e-15	7.774156247279451e-17	3.3546954469678757e-15	4.746546125827172e-17	7.871025809836351e-15	7.4725046543643e-17	1.2948370638676235e-14	6.053706963271883e-16	5.294855302180599e-15	7.231534229382563e-15	5.2588924711465755e-15	3.3548057221982273e-15	4.2439334149233855e-15	3.774772445432416e-15	5.65485521793014e-15	3.1292195024970237e-15	4.680076358412718e-15	2.988021242011476e-15	3.358210110247674e-15	5.324563714806365e-15
55608.180000007684	6.7951957717762186e-15	1.3934701703680972e-16	5.400441839065858e-15	7.792298155947669e-17	3.353659277201612e-15	4.7567439317957617e-17	7.87058129398659e-15	7.49054241975416e-17	1.294831911235677e-14	6.066177606783872e-16	5.293595118152199e-15	7.231266084615253e-15	5.257786436987662e-15	3.3549306006945303e-15	4.243139575467811e-15	3.7748811909893745e-15	5.6539346312008166e-15	3.1293730221068456e-15	4.6792147058305125e-15	2.9881431862008986e-15	3.3570713521432685e-15	5.3243523750359486e-15
55608.23000000769	6.793005485341464e-15	1.4017895137535957e-16	5.399068872467247e-15	7.811191498918998e-17	3.352621792674269e-15	4.767311917567701e-17	7.870144972577363e-15	7.509239956915382e-17	1.2948280099323913e-14	6.078947160287302e-16	5.292339236897651e-15	7.230991027381245e-15	5.256683118026117e-15	3.3550517146822536e-15	4.2423481840205546e-15	3.774985832876491e-15	5.653016549758471e-15	3.1295231487848468e-15	4.678354902058534e-15	2.988261964020028e-15	3.3559357935519415e-15	5.324135952373118e-15
