MJD	kait3_B	kait3_B_err	kait3_I	kait3_I_err	kait3_R	kait3_R_err	kait3_V	kait3_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54158.440000000075	nan	nan	nan	nan	nan	nan	nan	nan	8.090585698060825e-16	7.706606240522323e-17	nan	nan	nan	nan	nan	nan	nan	nan	7.083091069881079e-16	7.822547882792725e-17
54158.49000000008	nan	nan	nan	nan	nan	nan	nan	nan	9.308067575207315e-16	9.629828757781086e-17	nan	nan	nan	nan	nan	nan	nan	nan	7.74651839667905e-16	8.822016008990697e-17
54158.54000000008	nan	nan	nan	nan	nan	nan	nan	nan	1.0532492032093448e-15	1.172488806177696e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.413242764911464e-16	9.803775651069772e-17
54158.590000000084	nan	nan	nan	nan	nan	nan	nan	nan	1.1764127544947182e-15	1.3867311777947098e-16	nan	nan	nan	nan	nan	nan	nan	nan	9.083347812475404e-16	1.0762077489953564e-16
54158.64000000009	nan	nan	nan	nan	nan	nan	nan	nan	1.3003242684820764e-15	1.5998968874390555e-16	nan	nan	nan	nan	nan	nan	nan	nan	9.756917207403002e-16	1.1693368943644342e-16
54158.69000000009	nan	nan	nan	nan	nan	nan	nan	nan	1.425010612106447e-15	1.8090489203873663e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.0434034648576853e-15	1.259539067059224e-16
54158.74000000009	nan	nan	nan	nan	nan	nan	nan	nan	1.550498662484583e-15	2.0125883637831876e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.1114783866490551e-15	1.3466683029331981e-16
54158.790000000095	nan	nan	nan	nan	nan	nan	nan	nan	1.6768153072623367e-15	2.209591679671832e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.179924862397087e-15	1.4306303101294165e-16
54158.8400000001	nan	nan	nan	nan	nan	nan	nan	nan	1.8039874449655718e-15	2.3995024577938007e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.2487512716920242e-15	1.511365539650267e-16
54158.8900000001	nan	nan	nan	nan	nan	nan	nan	nan	1.9320419853504694e-15	2.5819771588205033e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.3179659975047976e-15	1.5888386749496468e-16
54158.940000000104	nan	nan	nan	nan	nan	nan	nan	nan	2.061005849752418e-15	2.756802810437327e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.387577426261611e-15	1.6630318935003342e-16
54158.99000000011	nan	nan	nan	nan	nan	nan	nan	nan	2.190905971436419e-15	2.9238506218928623e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.4575939479171766e-15	1.7339404242825668e-16
54159.04000000011	nan	nan	nan	nan	nan	nan	nan	nan	2.321769295948154e-15	3.0830485961672326e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.5280239560281717e-15	1.8015695475906056e-16
54159.09000000011	nan	nan	nan	nan	nan	nan	nan	nan	2.4536227814628713e-15	3.234364706554212e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.5988758478282784e-15	1.8659325262973266e-16
54159.140000000116	nan	nan	nan	nan	nan	nan	nan	nan	2.5864933991375653e-15	3.3777962096801837e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.6701580243007396e-15	1.9270491541677712e-16
54159.19000000012	nan	nan	nan	nan	nan	nan	nan	nan	2.7204081334600164e-15	3.513362660865848e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.741878890253511e-15	1.9849447220797864e-16
54159.24000000012	nan	nan	nan	nan	nan	nan	nan	nan	2.855393982600666e-15	3.641101239453234e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.8140468543905743e-15	2.0396492732544144e-16
54159.290000000125	nan	nan	nan	nan	nan	nan	nan	nan	2.9914779587616057e-15	3.761063558658016e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.886670329389686e-15	2.091197061912007e-16
54159.34000000013	nan	nan	nan	nan	nan	nan	nan	nan	3.128687088530728e-15	3.8733134553724556e-16	nan	nan	nan	nan	nan	nan	nan	nan	1.959757731972901e-15	2.139626157598617e-16
54159.39000000013	nan	nan	nan	nan	nan	nan	nan	nan	3.26704841323102e-15	3.977925442434127e-16	nan	nan	nan	nan	nan	nan	nan	nan	2.0333174829822888e-15	2.1849781553786644e-16
54159.44000000013	nan	nan	nan	nan	nan	nan	nan	nan	3.406588989270161e-15	4.0749836188271433e-16	nan	nan	nan	nan	nan	nan	nan	nan	2.107358007454295e-15	2.227297963886271e-16
54159.490000000136	nan	nan	nan	nan	nan	nan	nan	nan	3.5473358884944705e-15	4.164580902601478e-16	nan	nan	nan	nan	nan	nan	nan	nan	2.181887734691395e-15	2.266633651325264e-16
54159.54000000014	nan	nan	nan	nan	nan	nan	nan	nan	3.689316198541386e-15	4.2468184957527033e-16	nan	nan	nan	nan	nan	nan	nan	nan	2.2569150983393887e-15	2.3030363348962487e-16
54159.59000000014	nan	nan	nan	nan	nan	nan	nan	nan	3.832557023187245e-15	4.3218055183974004e-16	nan	nan	nan	nan	nan	nan	nan	nan	2.3324485364596184e-15	2.336560102841178e-16
54159.640000000145	nan	nan	nan	nan	nan	nan	nan	nan	3.977085482702591e-15	4.3896587684162356e-16	4.890128243739092e-16	4.6683184926226395e-17	nan	nan	nan	nan	nan	nan	2.4084964916022028e-15	2.367261961060447e-16
54159.69000000015	nan	nan	nan	nan	nan	nan	nan	nan	4.122928714203699e-15	4.450502575321564e-16	6.18987813362078e-16	5.993911624788625e-17	nan	nan	nan	nan	nan	nan	2.485067410882315e-15	2.395201797837946e-16
54159.74000000015	nan	nan	nan	nan	nan	nan	nan	nan	4.270113872002168e-15	4.504468725321185e-16	7.498425079731945e-16	8.36483397191197e-17	nan	nan	nan	nan	nan	nan	2.562169746053192e-15	2.4204423617543155e-16
54159.790000000154	nan	nan	nan	nan	nan	nan	nan	nan	4.418668127961857e-15	4.551696440543325e-16	8.815995311886465e-16	1.105784436317788e-16	nan	nan	nan	nan	nan	nan	2.6398119535803827e-15	2.4430492485087817e-16
54159.84000000016	nan	nan	nan	nan	nan	nan	nan	nan	4.568618671847771e-15	4.592332399017875e-16	1.0142815257281428e-15	1.3829587258463622e-16	nan	nan	nan	nan	nan	nan	2.7180024947161086e-15	2.463090893131335e-16
54159.89000000016	nan	nan	nan	nan	nan	nan	nan	nan	4.7199927116800575e-15	4.626530784754762e-16	1.1479111545311416e-15	1.6594932765870855e-16	nan	nan	nan	nan	nan	nan	2.7967498355737393e-15	2.480638564303771e-16
54159.94000000016	nan	nan	nan	nan	nan	nan	nan	nan	4.8728174740873524e-15	4.654453358942575e-16	1.2825111012395955e-15	1.9318871025052171e-16	nan	nan	nan	nan	nan	nan	2.87606123714581e-15	2.4957606633093074e-16
54159.990000000165	nan	nan	nan	nan	nan	nan	nan	nan	5.0271202046587485e-15	4.676269544179413e-16	1.4181040706789262e-15	2.198504489628539e-16	nan	nan	nan	nan	nan	nan	2.9559391251986307e-15	2.508505696921277e-16
54160.04000000017	nan	nan	nan	nan	nan	nan	nan	nan	5.182928168299261e-15	4.692156514103576e-16	1.5547127893427884e-15	2.458516036496491e-16	nan	nan	nan	nan	nan	nan	3.036384720463437e-15	2.518919612643997e-16
54160.09000000017	nan	nan	nan	nan	nan	nan	nan	nan	5.340268614278041e-15	4.702299147002445e-16	1.6923600058737563e-15	2.711485181315993e-16	nan	nan	nan	nan	nan	nan	3.11739924869826e-15	2.5270518101929363e-16
54160.140000000174	nan	nan	nan	nan	nan	nan	nan	nan	5.4991613278919725e-15	4.706861879542054e-16	1.8310684915485816e-15	2.9571860899217937e-16	nan	nan	nan	nan	nan	nan	3.1989839406985346e-15	2.5329554612139616e-16
