MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56629.840000009994	4.535604210409442e-18	3.002570416065507e-15	8.113702055259443e-17	2.9355285318121744e-18	1.0411254449799571e-16	5.198230202124132e-18	nan	nan	9.881250259126088e-17	8.249788670489814e-18	1.0723288632310871e-16	6.211124991446495e-18	1.782427162168729e-17	1.1272212703141047e-15	9.383908915970953e-17	3.528047501914827e-18	nan	nan
56629.89000001	4.587059498565781e-18	3.002434117646186e-15	8.106676073353193e-17	2.930964368343668e-18	1.0402281733057362e-16	5.189323541078732e-18	nan	nan	9.872165348734091e-17	8.22946944289064e-18	1.071412894296482e-16	6.220178041343273e-18	1.7790962487928904e-17	1.1272299325922821e-15	9.375519447228793e-17	3.5067519933156896e-18	nan	nan
56629.94000001	4.638541725018511e-18	3.002296980944059e-15	8.099656175544928e-17	2.9267596835054703e-18	1.0393316750124882e-16	5.182975974349749e-18	nan	nan	9.863088791184655e-17	8.216114405248726e-18	1.0704977074514963e-16	6.2172701124909296e-18	1.7757735044914682e-17	1.1272385138382828e-15	9.367137478448908e-17	3.48356298205168e-18	nan	nan
56629.99000001	4.690051343446276e-18	3.0021590010653e-15	8.092642356373894e-17	2.9233132973753465e-18	1.0384359492348215e-16	5.1802682804365115e-18	nan	nan	9.854020578677288e-17	8.21233378635219e-18	1.0695833026388993e-16	6.202484296434295e-18	1.77245891567938e-17	1.1272470141861613e-15	9.358763003654427e-17	3.4603945693740247e-18	nan	nan
56630.040000010005	4.7415888072096966e-18	3.0020201730890726e-15	8.085634611023533e-17	2.9210506843654977e-18	1.0375409954398373e-16	5.181669591372672e-18	nan	nan	9.844960703379918e-17	8.218516801770312e-18	1.0686696787426875e-16	6.176687273448354e-18	1.7691524688000425e-17	1.1272554337687066e-15	9.350396016159354e-17	3.439443549584086e-18	nan	nan
56630.09000001001	4.7931545693496966e-18	3.0018804920673923e-15	8.078632933690122e-17	2.9203789533835276e-18	1.0366468129636892e-16	5.186271632631809e-18	nan	nan	9.835909157965765e-17	8.232174918973751e-18	1.0677568352763975e-16	6.141524891339497e-18	1.7658541503242615e-17	1.1272637727174446e-15	9.342036507049034e-17	3.4231099504081668e-18	nan	nan
56630.14000001001	4.844749082592183e-18	3.001739953024995e-15	8.071637319175355e-17	2.9212309626967713e-18	1.035753401096984e-16	5.19299578292722e-18	nan	nan	9.826865934539597e-17	8.250647730406405e-18	1.0668447715532581e-16	6.099408746539884e-18	1.7625639467496756e-17	1.127272031162638e-15	9.333684472879166e-17	3.4138838046984652e-18	nan	nan
56630.190000010014	4.896372799347698e-18	3.0015985509591984e-15	8.064647762570226e-17	2.923176585621964e-18	1.0348607592339477e-16	5.2008163756727454e-18	nan	nan	9.817831025521987e-17	8.27140247980947e-18	1.0659334869151132e-16	6.053486148354549e-18	1.7592818445995345e-17	1.1272802092332891e-15	9.325339905342909e-17	3.4140342206331547e-18	nan	nan
56630.24000001002	4.948026171710979e-18	3.00145628083977e-15	8.057664258336438e-17	2.92579254143866e-18	1.0339688865376556e-16	5.208793714383116e-18	nan	nan	9.808804423396671e-17	8.292125928629594e-18	1.0650229805607293e-16	6.0075811824673095e-18	1.7560078304263094e-17	1.1272883070571413e-15	9.317002797956878e-17	3.4231950858615216e-18	nan	nan
56630.29000001002	4.999709651466571e-18	3.0013131376087875e-15	8.050686801496386e-17	2.9286847220384834e-18	1.0330777826482872e-16	5.216100479869417e-18	nan	nan	9.799786120299996e-17	8.310795452956444e-18	1.0641132521181054e-16	5.966092092866333e-18	1.7527418908084164e-17	1.1272963247606798e-15	9.308673145250714e-17	3.43894643342469e-18	nan	nan
56630.34000001002	5.05142369008277e-18	3.0011691161805027e-15	8.043715386750367e-17	2.9314989027597373e-18	1.0321874466549038e-16	5.222042273540812e-18	nan	nan	9.790776108715699e-17	8.325731941024505e-18	1.0632043007860081e-16	5.933828240363359e-18	1.7494840123507708e-17	1.127304262469134e-15	9.300350936891517e-17	3.4587942894051693e-18	nan	nan
56630.390000010026	5.103168738722011e-18	3.0010242114412047e-15	8.036750008730083e-17	2.9339293795523945e-18	1.0312978780166362e-16	5.226073048908924e-18	nan	nan	9.781774381001192e-17	8.335637478318155e-18	1.062296125591511e-16	5.915772856907938e-18	1.7462341816860093e-17	1.127312120306478e-15	9.292036170144111e-17	3.480360844861181e-18	nan	nan
56630.44000001003	5.154945248235358e-18	3.0008784182490805e-15	8.029790662431088e-17	2.9357257182195897e-18	1.0304090760206749e-16	5.227806044930831e-18	nan	nan	9.772780929703373e-17	8.339620827257837e-18	1.0613887264773832e-16	5.9164469256885675e-18	1.7429923854736587e-17	1.1273198983954332e-15	9.283728837208167e-17	3.501490990387636e-18	nan	nan
56630.49000001003	5.2067536691639776e-18	3.000731731434078e-15	8.022837342601396e-17	2.936697855193138e-18	1.0295210400851579e-16	5.227020993098403e-18	nan	nan	9.763795746990171e-17	8.337213204898066e-18	1.0604821022703902e-16	5.935123920120563e-18	1.7397586103995217e-17	1.1273275968574688e-15	9.275428932106814e-17	3.520326444344508e-18	nan	nan
56630.540000010034	5.2585944517437655e-18	3.000584145797763e-15	8.015890044027793e-17	2.936719679834201e-18	1.0286337694278172e-16	5.2236681104692905e-18	nan	nan	9.75481882534532e-17	8.32837617567501e-18	1.0595762524554534e-16	5.966980048830621e-18	1.7365328431770687e-17	1.1273352158128038e-15	9.267136445317577e-17	3.535353185487795e-18	nan	nan
56630.59000001004	5.3104680459038274e-18	3.0004356561131856e-15	8.008948761237599e-17	2.935731309453209e-18	1.0277472634257984e-16	5.217868992034385e-18	nan	nan	9.74585015731572e-17	8.313502642731082e-18	1.0586711765174941e-16	6.007024077818164e-18	1.7333150705457134e-17	1.1273427553804077e-15	9.258851372687035e-17	3.545430119446e-18	nan	nan
56630.64000001004	5.362374901267949e-18	3.0002862571247313e-15	8.002013489408292e-17	2.9337401662668723e-18	1.0268615214630796e-16	5.2099147159751785e-18	nan	nan	9.736889734974555e-17	8.293411002512379e-18	1.0577668734835861e-16	6.0504937133936044e-18	1.7301052792719248e-17	1.127350215678003e-15	9.250573708846134e-17	3.549804599601404e-18	nan	nan
56630.69000001004	5.4143154671555365e-18	3.000135943547988e-15	7.995084222938947e-17	2.930820905299555e-18	1.0259765429008653e-16	5.20026078349821e-18	nan	nan	9.72793755108979e-17	8.269331601704708e-18	1.0568633431248056e-16	6.093077955319723e-18	1.7269034561490613e-17	1.1273575968220652e-15	9.242303444981518e-17	3.5481201541820226e-18	nan	nan
56630.740000010046	5.466290192581761e-18	2.9999847100695995e-15	7.988160957045813e-17	2.9271141540396245e-18	1.0250923270047113e-16	5.189518616023045e-18	nan	nan	9.718993597892514e-17	8.242883831496195e-18	1.0559605844968419e-16	6.1310675020445196e-18	1.7237095879984804e-17	1.127364898927826e-15	9.234040574103285e-17	3.5404195240952585e-18	nan	nan
56630.79000001005	5.518299526263272e-18	2.999832551347123e-15	7.981243686127969e-17	2.9228240613923717e-18	1.0242088731790918e-16	5.178442935230985e-18	nan	nan	9.7100578678033e-17	8.216041299689993e-18	1.0550585969701544e-16	6.1614480893771785e-18	1.7205236616661505e-17	1.1273721221092723e-15	9.225785090943684e-17	3.52714480155974e-18	nan	nan
56630.84000001005	5.5703439166119955e-18	2.99967946200889e-15	7.974332405270438e-17	2.9182144612314596e-18	1.0233261807385256e-16	5.167914463626798e-18	nan	nan	9.701130353305888e-17	8.191082139348993e-18	1.0541573797721253e-16	6.1819530613008115e-18	1.7173456640257616e-17	1.1273792664791498e-15	9.217536989728448e-17	3.509133947009575e-18	nan	nan
56630.890000010055	5.6224238117416784e-18	2.9995254366538576e-15	7.967427109158605e-17	2.9136034718024823e-18	1.0224442490294144e-16	5.158916947231854e-18	nan	nan	9.692211046915594e-17	8.170521209416683e-18	1.0532569325307532e-16	6.19108992928449e-18	1.7141755819770322e-17	1.127386332148963e-15	9.209296260529888e-17	3.4876126170800646e-18	nan	nan
56630.94000001006	5.674539659465774e-18	2.9993704698514697e-15	7.960527792722409e-17	2.909356381802827e-18	1.0215630773264237e-16	5.152507871365712e-18	nan	nan	9.683299940895086e-17	8.157021412691856e-18	1.0523572545020359e-16	6.188152210762851e-18	1.7110134024477354e-17	1.127393319228977e-15	9.201062899397194e-17	3.4641767082845348e-18	nan	nan
56630.99000001006	5.726691907299905e-18	2.9992145561415086e-15	7.95363445047426e-17	2.905876553049853e-18	1.0206826651182892e-16	5.1497795097879166e-18	nan	nan	9.674397027822845e-17	8.153226712266058e-18	1.0514583448561244e-16	6.1732237237675884e-18	1.7078591123910882e-17	1.127400227828218e-15	9.192836899441761e-17	3.4407609779167445e-18	nan	nan
56631.04000001006	5.7788810024632884e-18	2.99905769003395e-15	7.946747077534968e-17	2.903594155194586e-18	1.0198030115612542e-16	5.1512058015044195e-18	nan	nan	9.665502300151026e-17	8.159531152328904e-18	1.0505602030493247e-16	6.147178821087993e-18	1.7047126987857246e-17	1.1274070580544762e-15	9.184618252761966e-17	3.4195864597719075e-18	nan	nan
56631.09000001007	5.83110739187677e-18	2.9988998660088197e-15	7.939865668488519e-17	2.902920584717396e-18	1.0189241162317325e-16	5.155868999912969e-18	nan	nan	9.656615750331786e-17	8.173414203408938e-18	1.0496628285379427e-16	6.111677937384455e-18	1.7015741486403056e-17	1.1274138100143052e-15	9.176406955609598e-17	3.4030797923900323e-18	nan	nan
56631.14000001007	5.8833715221674e-18	2.998741078516044e-15	7.932990218193275e-17	2.9037880035924995e-18	1.018045978280274e-16	5.162678729695414e-18	nan	nan	9.64773737088044e-17	8.192179557273767e-18	1.0487662205779759e-16	6.0691547642730285e-18	1.698443448986687e-17	1.1274204838130247e-15	9.168202999069999e-17	3.3937582038724713e-18	nan	nan
56631.19000001007	5.9356738396653826e-18	2.998581321975304e-15	7.92612072173128e-17	2.9057616724572415e-18	1.0171685971773958e-16	5.170597800857275e-18	nan	nan	9.638867154280728e-17	8.213259324847253e-18	1.0478703781964983e-16	6.022786258969272e-18	1.6953205868855015e-17	1.1274270795547208e-15	9.160006376153269e-17	3.393914381823971e-18	nan	nan
56631.240000010075	5.98801479040959e-18	2.9984205907758883e-15	7.919257173686517e-17	2.9084135685626305e-18	1.0162919721840991e-16	5.178675693467314e-18	nan	nan	9.630005093111125e-17	8.234307769849836e-18	1.0469753010787394e-16	5.976433764527637e-18	1.6922055494211875e-17	1.1274335973422475e-15	9.151817080882533e-17	3.4031784400026525e-18	nan	nan
56631.29000001008	6.040394820144953e-18	2.9982588792765437e-15	7.912399569194711e-17	2.911345073791451e-18	1.0154161026786685e-16	5.186075538035909e-18	nan	nan	9.621151179729047e-17	8.253273800234182e-18	1.0460809887954671e-16	5.934539455693507e-18	1.6890983237085715e-17	1.1274400372772287e-15	9.143635108091343e-17	3.4191048367449815e-18	nan	nan
56631.34000001008	6.092814374321181e-18	2.998096181805327e-15	7.905547902947213e-17	2.914197803262949e-18	1.0145409880598848e-16	5.192094811284375e-18	nan	nan	9.612305406807715e-17	8.268454726000511e-18	1.0451874402592933e-16	5.901961339020215e-18	1.6859988968849524e-17	1.127446399460058e-15	9.135460450080677e-17	3.4391720164831026e-18	nan	nan
56631.390000010084	6.1452738981012294e-18	2.997932492659455e-15	7.898702169829227e-17	2.9166624422470627e-18	1.0136666276274641e-16	5.196181101161477e-18	nan	nan	9.603467766672961e-17	8.278534506770153e-18	1.0442946551268322e-16	5.883732518918871e-18	1.6829072561155457e-17	1.1274526839899002e-15	9.127293099354115e-17	3.4609757323614197e-18	nan	nan
56631.44000001009	6.1977738363555444e-18	2.9977678061051545e-15	7.89186236469315e-17	2.9184856021272787e-18	1.0127930206765677e-16	5.197943179340992e-18	nan	nan	9.594638252029587e-17	8.282609523237148e-18	1.0434026323106957e-16	5.88441693241045e-18	1.6798233885924827e-17	1.1274588909646938e-15	9.119133050036092e-17	3.4823371128948694e-18	nan	nan
56631.49000001009	6.2503146336619575e-18	2.9976021163775113e-15	7.885028482442085e-17	2.9194749302287693e-18	1.0119201667380625e-16	5.197158193361214e-18	nan	nan	9.585816855203427e-17	8.280204509335391e-18	1.0425113717822684e-16	5.903281179831168e-18	1.6767472815340055e-17	1.1274650204811504e-15	9.11098029918882e-17	3.501377783691266e-18	nan	nan
56631.54000001009	6.302896734312434e-18	2.9974354176803183e-15	7.878200518143159e-17	2.9195028221547966e-18	1.0110480650524535e-16	5.193775795827568e-18	nan	nan	9.577003568962444e-17	8.271280523922667e-18	1.0416208723397e-16	5.9354548243467136e-18	1.6736789221843845e-17	1.127471072634757e-15	9.102834833744222e-17	3.516567793482602e-18	nan	nan
56631.590000010096	6.355520582308693e-18	2.9972677041859254e-15	7.871378466216325e-17	2.918508685526026e-18	1.0101767150082735e-16	5.187919031159602e-18	nan	nan	9.568198385853539e-17	8.256235943746685e-18	1.040731133696836e-16	5.9758962139819174e-18	1.670618297814445e-17	1.127477047519776e-15	9.094696651777543e-17	3.52675437133233e-18	nan	nan
56631.6400000101	6.408186621364913e-18	2.9970989700350845e-15	7.864562321940465e-17	2.916500038759414e-18	1.0093061158209767e-16	5.1798823859066765e-18	nan	nan	9.559401298297283e-17	8.235900578951943e-18	1.0398421547376726e-16	6.019794697954327e-18	1.667565395720067e-17	1.127482945229248e-15	9.086565745893667e-17	3.531177271190358e-18	nan	nan
56631.6900000101	6.4608952949077825e-18	2.9969292093367984e-15	7.857752080147101e-17	2.9135524331421656e-18	1.0084362670134591e-16	5.1701267087546675e-18	nan	nan	9.550612298777415e-17	8.211522031137441e-18	1.0389539355194408e-16	6.06279617989378e-18	1.6645202032239368e-17	1.1274887658549907e-15	9.078442109406604e-17	3.529476505530171e-18	nan	nan
56631.740000010104	6.513647046077928e-18	2.996758416168164e-15	7.850947735620035e-17	2.909808192112329e-18	1.0075671678421674e-16	5.159270603847535e-18	nan	nan	9.541831379967156e-17	8.184742506728477e-18	1.0380664746685977e-16	6.1011553257189174e-18	1.661482707677573e-17	1.1274945094876018e-15	9.070325735630358e-17	3.521695267482305e-18	nan	nan
56631.79000001011	6.56644231772863e-18	2.9965865845742213e-15	7.844149283152016e-17	2.90547392399126e-18	1.0066988176979115e-16	5.14807762403897e-18	nan	nan	9.533058534571311e-17	8.157563534769011e-18	1.0371797722137588e-16	6.13182952005662e-18	1.658452896454244e-17	1.1275001762164597e-15	9.062216617473727e-17	3.50828004152165e-18	nan	nan
56631.84000001011	6.619281552430437e-18	2.9964137085677953e-15	7.837356717950352e-17	2.9008165941353115e-18	1.0058312158462474e-16	5.1374387361551884e-18	nan	nan	9.524293754852547e-17	8.132295440650735e-18	1.0362938269244584e-16	6.152531360016904e-18	1.6554307569568848e-17	1.1275057661297234e-15	9.054114750378075e-17	3.490077363983032e-18	nan	nan
56631.89000001011	6.6721651924643084e-18	2.9962397821293423e-15	7.830570034560252e-17	2.8961581144094282e-18	1.0049643617986844e-16	5.128348985647456e-18	nan	nan	9.51553703354725e-17	8.11148828919893e-18	1.0354086384573109e-16	6.161755104450528e-18	1.6524162766122637e-17	1.1275112793143351e-15	9.046020125631355e-17	3.468325564935928e-18	nan	nan
56631.940000010116	6.725093679833293e-18	2.9960647992067912e-15	7.823789228206914e-17	2.891868055894519e-18	1.0040982548389971e-16	5.121877710669643e-18	nan	nan	9.506788363202319e-17	8.097841371380615e-18	1.0345242060683139e-16	6.1587880838137514e-18	1.6494094428745094e-17	1.1275167158560196e-15	9.037932737965811e-17	3.4446375821027594e-18	nan	nan
56631.99000001012	6.77806745625034e-18	2.9958887537153894e-15	7.81701429338485e-17	2.8883544212689975e-18	1.0032328942304643e-16	5.11912893311531e-18	nan	nan	9.498047736617297e-17	8.094033145986096e-18	1.0336405292137733e-16	6.143714897491682e-18	1.646410243222862e-17	1.1275220758392873e-15	9.029852581404571e-17	3.4209692720788702e-18	nan	nan
56632.04000001012	6.83108696314928e-18	2.9957116395375437e-15	7.810245225325221e-17	2.8860521772647795e-18	1.0023682794766245e-16	5.120581474528504e-18	nan	nan	9.489315145960114e-17	8.10046256242053e-18	1.0327576072069176e-16	6.11741757590537e-18	1.6434186651637268e-17	1.1275273593474328e-15	9.021779647843403e-17	3.399566499835938e-18	nan	nan
56632.090000010125	6.88415264168108e-18	2.9955334505226596e-15	7.803482018692538e-17	2.8853771270167497e-18	1.0015044098737777e-16	5.125307929594192e-18	nan	nan	9.480590584125058e-17	8.11457641755962e-18	1.0318754393609754e-16	6.0815715972103095e-18	1.6404346962285662e-17	1.127532566462538e-15	9.01371393191325e-17	3.3828831622698266e-18	nan	nan
56632.14000001013	6.9372649327116325e-18	2.9953541804869868e-15	7.79672466860463e-17	2.886260702503037e-18	1.0006412847330269e-16	5.132205905885634e-18	nan	nan	9.471874043911674e-17	8.133641690405043e-18	1.0309940250750215e-16	6.038633109940639e-18	1.6374583239751182e-17	1.1275376972654718e-15	9.005655427130724e-17	3.3734644465224885e-18	nan	nan
56632.19000001013	6.990424276827733e-18	2.9951738232134567e-15	7.78997316982144e-17	2.8882634474299275e-18	9.997789034281019e-17	5.140226384962437e-18	nan	nan	9.463165517708957e-17	8.155054558237481e-18	1.0301133635192073e-16	5.991809418469032e-18	1.6344895359875388e-17	1.127542751835891e-15	8.997604126303317e-17	3.373627140063138e-18	nan	nan
56632.24000001013	7.043631114334303e-18	2.9949923724515227e-15	7.783227517600975e-17	2.8909525083049924e-18	9.989172653407034e-17	5.1484078448872326e-18	nan	nan	9.454464998000641e-17	8.176436072765789e-18	1.0292334544646089e-16	5.94499990631004e-18	1.6315283198750382e-17	1.1275477302522424e-15	8.989560023656765e-17	3.3829974574585026e-18	nan	nan
56632.290000010136	7.096885885253153e-18	2.994809821917e-15	7.776487706595812e-17	2.8939246207853995e-18	9.98056369901495e-17	5.155903566510069e-18	nan	nan	9.445772477838923e-17	8.195706029188714e-18	1.0283542967952224e-16	5.902691794364212e-18	1.628574663272855e-17	1.1275526325917625e-15	8.981523112302466e-17	3.3991037210299407e-18	nan	nan
56632.34000001014	7.150189029328528e-18	2.994626165291903e-15	7.769753731935711e-17	2.896817177282614e-18	9.971962163919737e-17	5.1620028016290486e-18	nan	nan	9.437087949644375e-17	8.211137650813798e-18	1.0274758903679708e-16	5.869792931395268e-18	1.6256285538429487e-17	1.1275574589304785e-15	8.973493386567456e-17	3.4193961564409402e-18	nan	nan
56632.39000001014	7.203540986022773e-18	2.994441396224284e-15	7.763025588479037e-17	2.8993171734587447e-18	9.963368041551256e-17	5.16614660808273e-18	nan	nan	9.428411406027059e-17	8.221396378121455e-18	1.0265982340954659e-16	5.8513874790921225e-18	1.6226899792719184e-17	1.12756220934321e-15	8.96547083925923e-17	3.4414433428596303e-18	nan	nan
56632.440000010145	7.256942194518226e-18	2.9942555083280703e-15	7.756303271179588e-17	2.9011681451255388e-18	9.954781326705769e-17	5.167939126478237e-18	nan	nan	9.419742839723357e-17	8.225565954771638e-18	1.0257213274340134e-16	5.852083457951325e-18	1.619758927273557e-17	1.1275668839035686e-15	8.957455464400912e-17	3.4630420464626504e-18	nan	nan
56632.49000001015	7.310393093718624e-18	2.994068495182901e-15	7.749586775071689e-17	2.902175460099842e-18	9.946202011526435e-17	5.1671549305860044e-18	nan	nan	9.411082243438074e-17	8.223164499140068e-18	1.0248451698113038e-16	5.871140445242281e-18	1.6168353855855458e-17	1.1275714826839604e-15	8.94944725530651e-17	3.482293341953983e-18	nan	nan
