MJD	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57059.340000003605	2.1046434974217243e-14	2.266188413402558e-16	1.1257162907076958e-14	1.0945498885544779e-16	2.281719090192226e-14	2.1980680140923734e-16	nan	nan	nan	nan	6.754534578040453e-15	1.449234216821075e-15	nan	nan	3.5426121186062987e-15	7.705666961806354e-16	2.126926822256097e-15	4.148235597496242e-16	nan	nan
57059.39000000361	2.109265472972308e-14	2.7227654377810153e-16	1.1233922676635502e-14	1.1821080636369924e-16	2.277010533636942e-14	2.361333837083113e-16	nan	nan	nan	nan	6.745796850430782e-15	1.2974954155808423e-15	nan	nan	3.5374903127484783e-15	7.091104518007373e-16	2.1199431794432497e-15	4.0421009488545207e-16	nan	nan
57059.44000000361	2.1136829245272745e-14	3.2855551183983424e-16	1.1210909355746056e-14	1.2882891090979983e-16	2.2723807030977125e-14	2.5580397419821243e-16	nan	nan	nan	nan	6.737017468730104e-15	1.144633442927364e-15	nan	nan	3.5321971527516555e-15	6.497081221234768e-16	2.1130453973734753e-15	3.9519983179981763e-16	nan	nan
57059.490000003614	2.117898343006153e-14	3.9142250495335367e-16	1.1188119235983496e-14	1.4094344285315964e-16	2.267828149709275e-14	2.7819880252132955e-16	nan	nan	nan	nan	6.728197857891716e-15	9.935635874849245e-16	nan	nan	3.52672592952616e-15	5.942868896474612e-16	2.1062371903657086e-15	3.8815337829338457e-16	nan	nan
57059.54000000362	2.1219142160667345e-14	4.5848845403938915e-16	1.1165548612662617e-14	1.5423178924926523e-16	2.26335142535082e-14	3.027600063080859e-16	nan	nan	nan	nan	6.719339438553675e-15	8.492965981021116e-16	nan	nan	3.5210699222173344e-15	5.455009347819783e-16	2.0995222752903133e-15	3.834319031710016e-16	nan	nan
57059.59000000362	2.1257330281440662e-14	5.283186594532488e-16	1.1143193784755212e-14	1.6842613386430547e-16	2.2589490826278473e-14	3.29014512637383e-16	nan	nan	nan	nan	6.710443627098163e-15	7.207441720534137e-16	nan	nan	3.515222397856661e-15	5.06824986364314e-16	2.092904371705594e-15	3.8137572725684854e-16	nan	nan
57059.64000000362	2.129357260489125e-14	6.000001803191305e-16	1.112105105480046e-14	1.8331019014409366e-16	2.2546196748600685e-14	3.5657277422808687e-16	nan	nan	nan	nan	6.701511835712607e-15	6.233245745527912e-16	nan	nan	3.509176611012898e-15	4.823290273970268e-16	2.0863872019947433e-15	3.822797198172587e-16	nan	nan
57059.690000003626	2.1327893912059013e-14	6.729111875772279e-16	1.109911672882624e-14	1.9871066355109563e-16	2.250361756064551e-14	3.851174831335321e-16	nan	nan	nan	nan	6.69254547244907e-15	5.790531330170926e-16	nan	nan	3.502925803442142e-15	4.7584866117581e-16	2.079974004293955e-15	3.863326397221563e-16	nan	nan
57059.74000000363	2.136031895289757e-14	7.465998341131312e-16	1.107738711625379e-14	2.1448819674740305e-16	2.2461738809423312e-14	4.143900521900187e-16	nan	nan	nan	nan	6.683546020280353e-15	6.048250316513605e-16	nan	nan	3.4964653631772022e-15	4.893495899146766e-16	2.0736653846091325e-15	3.9344075075236485e-16	nan	nan
57059.79000000363	2.1390872446678473e-14	8.20718803126665e-16	1.1055858529822907e-14	2.305295776245311e-16	2.2420546048628498e-14	4.441782358508184e-16	nan	nan	nan	nan	6.674515541993054e-15	6.933874227552741e-16	nan	nan	3.4897993026292684e-15	5.212121777929698e-16	2.0674610651837246e-15	4.0337103799412866e-16	nan	nan
57059.840000003634	2.1419579082352543e-14	8.949884540866606e-16	1.1034527285499066e-14	2.4674158546747005e-16	2.238002483847822e-14	4.74305929962161e-16	nan	nan	nan	nan	6.6654563581200316e-15	8.236050032098719e-16	nan	nan	3.4829337804625704e-15	5.679545132884055e-16	2.0613607706900512e-15	4.1584146313928045e-16	nan	nan
57059.89000000364	2.1446463518912693e-14	9.691751512295e-16	1.1013389702390768e-14	2.630463177249484e-16	2.234016074558415e-14	5.04625173294003e-16	nan	nan	nan	nan	6.65637078659896e-15	9.778563827864416e-16	nan	nan	3.475874942483268e-15	6.258314897514074e-16	2.0553642288903172e-15	4.305448016358669e-16	nan	nan
57059.94000000364	2.1471550385822094e-14	1.0430779754050457e-15	1.0992442102665602e-14	2.7937770022000427e-16	2.2300939342786328e-14	5.350100210956807e-16	nan	nan	nan	nan	6.6472611416355395e-15	1.1453797231826924e-15	nan	nan	3.4686289219668175e-15	6.916252387793172e-16	2.049471170628036e-15	4.471691558913218e-16	nan	nan
57059.99000000364	2.1494864283369077e-14	1.1165202511208777e-15	1.0971680811462135e-14	2.9567889340196404e-16	2.226234620901771e-14	5.653518972357192e-16	nan	nan	nan	nan	6.638129733799338e-15	1.3200757403620648e-15	nan	nan	3.461201839983845e-15	7.628614789923287e-16	2.0436813298208634e-15	4.654132447413967e-16	nan	nan
57060.040000003646	2.1516429783017275e-14	1.1893439446546418e-15	1.0951102156808495e-14	3.1190036050059376e-16	2.2224366929134777e-14	5.95556073568977e-16	nan	nan	nan	nan	6.6289788701195796e-15	1.498421179064638e-15	nan	nan	3.4535998057264553e-15	8.377287982175373e-16	2.037994443452383e-15	4.849962212493749e-16	nan	nan
57060.09000000365	2.1536271427841714e-14	1.2614058349399082e-15	1.0930702469532556e-14	3.279984198716185e-16	2.21869870938119e-14	6.255389947905809e-16	nan	nan	nan	nan	6.619810854181703e-15	1.6782755853535838e-15	nan	nan	3.4458289168335455e-15	9.149196791446152e-16	2.0324102515649113e-15	5.056628267664854e-16	nan	nan
57060.14000000365	2.155441373287736e-14	1.3325748145367282e-15	1.091047808318394e-14	3.4393415102053707e-16	2.215019229931876e-14	6.552262334328782e-16	nan	nan	nan	nan	6.6106279862235e-15	1.8582611851249908e-15	nan	nan	3.4378952597160323e-15	9.934855546619722e-16	2.026928497251684e-15	5.271850957152665e-16	nan	nan
57060.190000003655	2.1570881185505873e-14	1.4027299328320955e-15	1.08904253339388e-14	3.5967255984015323e-16	2.2113968147453393e-14	6.845509144583565e-16	nan	nan	nan	nan	6.601432563230464e-15	2.0374394461385475e-15	nan	nan	3.42980490988102e-15	1.0727277773367695e-15	2.021548926649452e-15	5.493617982940177e-16	nan	nan
57060.24000000366	2.158569824580097e-14	1.471758940208518e-15	1.0870540560525717e-14	3.7518193500242216e-16	2.207830024533575e-14	7.134524910582726e-16	nan	nan	nan	nan	6.5922268790322436e-15	2.2151366490567718e-15	nan	nan	3.4215639322559517e-15	1.1521213524359954e-15	2.0162712889309788e-15	5.720165780434827e-16	nan	nan
57060.29000000366	2.1598889346993165e-14	1.5395571789671661e-15	1.0850820104134784e-14	3.9043334642622665e-16	2.2043174205277848e-14	7.418757845391921e-16	nan	nan	nan	nan	6.5830132243970545e-15	2.3908458794377273e-15	nan	nan	3.4131783815120747e-15	1.2312629827667788e-15	2.0110953362980978e-15	5.949954659722893e-16	nan	nan
57060.34000000366	2.1610478895729184e-14	1.6060267200644712e-15	1.0831260308330808e-14	4.0540025028186064e-16	2.2008575644641834e-14	7.697702242172813e-16	nan	nan	nan	nan	6.573793887128415e-15	2.5641696596152083e-15	nan	nan	3.404654302388086e-15	1.3098358537292046e-15	2.0060208239740573e-15	6.181642118185097e-16	nan	nan
57060.39000000367	2.1620491272554213e-14	1.6710756779543288e-15	1.0811857518975431e-14	4.200581746257939e-16	2.1974490185677876e-14	7.970892400138816e-16	nan	nan	nan	nan	6.564571152159938e-15	2.7347850613497936e-15	nan	nan	3.395997730012059e-15	1.3875856313980932e-15	2.001047510196154e-15	6.41405691499566e-16	nan	nan
57060.44000000367	2.1628950832234988e-14	1.7346176570817237e-15	1.0792608084136641e-14	4.343844666516044e-16	2.1940903455395943e-14	8.237897725239727e-16	nan	nan	nan	nan	6.555347301650714e-15	2.9024217381974907e-15	nan	nan	3.38721469022456e-15	1.4643039240338673e-15	1.9961751562096173e-15	6.646175259138755e-16	nan	nan
57060.49000000367	2.1635881904149717e-14	1.7965712976998667e-15	1.077350835400346e-14	4.483580874705947e-16	2.1907801085380315e-14	8.498318743007286e-16	nan	nan	nan	nan	6.546124615079829e-15	3.0668476507187913e-15	nan	nan	3.378311199900133e-15	1.5398167320902546e-15	1.9914035262594402e-15	6.877099679119973e-16	nan	nan
57060.540000003675	2.1641308792658924e-14	1.856859897826289e-15	1.0754554680806986e-14	4.6195944391465e-16	2.1875168711675867e-14	8.751783825321338e-16	nan	nan	nan	nan	6.536905369342394e-15	3.227859522836308e-15	nan	nan	3.3692932672687215e-15	1.6139762644064797e-15	1.9867323875843294e-15	7.106040681685814e-16	nan	nan
57060.59000000368	2.164525577751924e-14	1.9154110947007763e-15	1.0735743418729077e-14	4.7517024944649e-16	2.184299197463887e-14	8.997946480773933e-16	nan	nan	nan	nan	6.527691838844216e-15	3.3852762944297458e-15	nan	nan	3.360166892237179e-15	1.6866550536626354e-15	1.9821615104089664e-15	7.332301057844715e-16	nan	nan
57060.64000000368	2.164774711416671e-14	1.9721565933498212e-15	1.071707092382346e-14	4.879734081568235e-16	2.1811256518759578e-14	9.23648309403482e-16	nan	nan	nan	nan	6.518486295595959e-15	3.5389345225456104e-15	nan	nan	3.3509380667101604e-15	1.7577416634455418e-15	1.97769066793831e-15	7.555262577075913e-16	nan	nan
57060.690000003684	2.1648807034205408e-14	2.027031933082417e-15	1.0698533553925509e-14	5.003529172513091e-16	2.1779947992528338e-14	9.467091025364899e-16	nan	nan	nan	nan	6.509291009308579e-15	3.688685080841201e-15	nan	nan	3.341612774909943e-15	1.8271375122672687e-15	1.973319636349943e-15	7.774374770084562e-16	nan	nan
57060.74000000369	2.1648459745720953e-14	2.079976284872958e-15	1.0680127668570891e-14	5.122937844637678e-16	2.17490520483106e-14	9.689487001789094e-16	nan	nan	nan	nan	6.500108247487819e-15	3.834390743139886e-15	nan	nan	3.3321969936972902e-15	1.894754492159671e-15	1.969048194787755e-15	7.989145502295152e-16	nan	nan
57060.79000000369	2.1646729433630664e-14	2.1309322743336836e-15	1.0661849628910604e-14	5.237819576268932e-16	2.1718554342150135e-14	9.903405746153437e-16	nan	nan	nan	nan	6.490940275528423e-15	3.975924381354563e-15	nan	nan	3.3226966928909626e-15	1.960513160051133e-15	1.9648761253555376e-15	8.199133063330064e-16	nan	nan
57060.84000000369	2.1643640260189687e-14	2.1798458259707857e-15	1.0643695797626216e-14	5.348042642262538e-16	2.1688440533666605e-14	1.0108598801899153e-15	nan	nan	nan	nan	6.481789356809093e-15	4.1131675982692315e-15	nan	nan	3.31311783558733e-15	2.0243413473406925e-15	1.960803213110306e-15	8.403939529429777e-16	nan	nan
57060.890000003696	2.1639216365154902e-14	2.226666025545456e-15	1.0625662538845579e-14	5.453483592215184e-16	2.1658696285887825e-14	1.0304833519722303e-15	nan	nan	nan	nan	6.472657752786544e-15	4.246009673465099e-15	nan	nan	3.3034663784791577e-15	2.086173078553856e-15	1.9568292460559594e-15	8.603205189495186e-16	nan	nan
57060.9400000037	2.1633481866354713e-14	2.271344997775847e-15	1.0607746218055195e-14	5.554026797598989e-16	2.1629307265088465e-14	1.0491892179497808e-15	nan	nan	nan	nan	6.463547723089523e-15	4.374346738350572e-15	nan	nan	3.2937482721752128e-15	2.1459477211178436e-15	1.952954015136736e-15	8.796603857461526e-16	nan	nan
57060.9900000037	2.1626460859961205e-14	2.3138377973841622e-15	1.0589943202021262e-14	5.6495640568851905e-16	2.160025914066747e-14	1.0669571226084274e-15	nan	nan	nan	nan	6.454461525614248e-15	4.498081121332543e-15	nan	nan	3.2839694615183353e-15	2.2036093098911873e-15	1.9491773142314664e-15	8.983838922515854e-16	nan	nan
57061.040000003704	2.161817742086893e-14	2.3541023116793643e-15	1.0572249858700954e-14	5.739994249803425e-16	2.1571537584985958e-14	1.0837680601293136e-15	nan	nan	nan	nan	6.445401416616433e-15	4.617120821129804e-15	nan	nan	3.2741358859044128e-15	2.2591060052367573e-15	1.9454989401465885e-15	9.1646400136457e-16	nan	nan
57061.09000000371	2.1608655603127822e-14	2.3920991733061773e-15	1.0554662557157382e-14	5.825223033480188e-16	2.1543128273205112e-14	1.0996043158046385e-15	nan	nan	nan	nan	6.4363696508073054e-15	4.7313790778841616e-15	nan	nan	3.2642534796000135e-15	2.3123896541855695e-15	1.941918692610915e-15	9.338760176294622e-16	nan	nan
57061.14000000371	2.159791944023125e-14	2.4277916819905107e-15	1.0537177667479818e-14	5.905162574638145e-16	2.1515016883173288e-14	1.1144494145062923e-15	nan	nan	nan	nan	6.427368481446721e-15	4.8407740198754255e-15	nan	nan	3.254328172060518e-15	2.363415431966575e-15	1.9384363742688303e-15	9.505973476680938e-16	nan	nan
57061.19000000371	2.158599294558236e-14	2.4611457343043128e-15	1.0519791560691623e-14	5.979731312983654e-16	2.1487189095242926e-14	1.1282880752692796e-15	nan	nan	nan	nan	6.418400160437042e-15	4.9452283693710455e-15	nan	nan	3.24436588824808e-15	2.412141546764825e-15	1.9350517906746865e-15	9.666072964147724e-16	nan	nan
57061.240000003716	2.157290011279805e-14	2.4921297606449153e-15	1.0502500608674165e-14	6.048853751805695e-16	2.1459630592135894e-14	1.1411061711868667e-15	nan	nan	nan	nan	6.409466938416999e-15	5.0446691953068725e-15	nan	nan	3.234372548948794e-15	2.4585289946871546e-15	1.93176475028701e-15	9.818868934133394e-16	nan	nan
57061.29000000372	2.155866491609096e-14	2.5207146687670454e-15	1.0485301184075834e-14	6.112460272486826e-16	2.1432327058805558e-14	1.1528906939611248e-15	nan	nan	nan	nan	6.400571064855579e-15	5.139027703451826e-15	nan	nan	3.224354071089925e-15	2.502541354938712e-15	1.9285750644622023e-15	9.964187444398348e-16	nan	nan
57061.34000000372	2.1543311310664165e-14	2.5468737932773416e-15	1.0468189660231178e-14	6.170486970133274e-16	2.140526418227147e-14	1.1636297226008586e-15	nan	nan	nan	nan	6.39171478814632e-15	5.228239056916586e-15	nan	nan	3.2143163680576986e-15	2.544144617483538e-15	1.925482547449461e-15	1.010186904544026e-15	nan	nan
57061.390000003725	2.152686323307564e-14	2.570582850615668e-15	1.0451162411074297e-14	6.222875508081987e-16	2.1378427651479036e-14	1.1733123957672247e-15	nan	nan	nan	nan	6.382900355699415e-15	5.312242221495348e-15	nan	nan	3.2042653500133242e-15	2.5833070371702493e-15	1.9224870163844603e-15	1.023176769277835e-15	nan	nan
57061.44000000373	2.150934460162025e-14	2.5918198991123986e-15	1.0434215811056876e-14	6.269572989312544e-16	2.1351803157147093e-14	1.181928887417857e-15	nan	nan	nan	nan	6.374130014037078e-15	5.390979831545006e-15	nan	nan	3.1942069242105814e-15	2.619999009594976e-15	1.9195882912841216e-15	1.035374981441431e-15	nan	nan
57061.49000000373	2.14907793166751e-14	2.610565303798528e-15	1.041734623505742e-14	6.310531843142122e-16	2.132537639162678e-14	1.1894703854270243e-15	nan	nan	nan	nan	6.365406008885882e-15	5.464398073024936e-15	nan	nan	3.1841469953123045e-15	2.6541929649711893e-15	1.9167861950409995e-15	1.0467693511350071e-15	nan	nan
57061.54000000373	2.147119126108788e-14	2.6268017056566578e-15	1.0400550058308096e-14	6.345709725914174e-16	2.1299133048749108e-14	1.1959290729135245e-15	nan	nan	nan	nan	6.356730585270793e-15	5.532446581027833e-15	nan	nan	3.1740914657064735e-15	2.6858632770391727e-15	1.9140805534175723e-15	1.057348787283922e-15	nan	nan
57061.590000003736	2.145060430055567e-14	2.6405139950911727e-15	1.0383823656298021e-14	6.375069434462436e-16	2.1273058823672544e-14	1.201298112056693e-15	nan	nan	nan	nan	6.3481059876086065e-15	5.595078349675366e-15	nan	nan	3.1640462358231974e-15	2.714986184645083e-15	1.9114711950413565e-15	1.0671032391208129e-15	nan	nan
57061.64000000374	2.1429042283992556e-14	2.651689289409783e-15	1.0367163404695813e-14	6.398578831485576e-16	2.1247139412753977e-14	1.2055716302147057e-15	nan	nan	nan	nan	6.339534459801102e-15	5.652249652671285e-15	nan	nan	3.154017204450643e-15	2.7415397240883135e-15	1.9089579513991092e-15	1.0760236463679477e-15	nan	nan
57061.69000000374	2.140652904387982e-14	2.6603169141872007e-15	1.0350565679265091e-14	6.4162107819741e-16	2.1221360513364018e-14	1.208744708190068e-15	nan	nan	nan	nan	6.331018245328848e-15	5.703919973128191e-15	nan	nan	3.144010269051649e-15	2.765503670699754e-15	1.9065406568318193e-15	1.0841018970828664e-15	nan	nan
57061.740000003745	2.1383088396654238e-14	2.6663883883417846e-15	1.0334026855775556e-14	6.427943100153678e-16	2.1195707823766858e-14	1.210813370546652e-15	nan	nan	nan	nan	6.3225595873439495e-15	5.7500519415709274e-15	nan	nan	3.134031326079401e-15	2.7868594884175188e-15	1.9042191485294913e-15	1.0913307923129796e-15	nan	nan
57061.79000000375	2.1358744143104394e-14	2.6698974128877495e-15	1.0317543309923964e-14	6.4337585063290495e-16	2.117016704298236e-14	1.211774577832469e-15	nan	nan	nan	nan	6.314160728763644e-15	5.790611281190111e-15	nan	nan	3.1240862712938002e-15	2.8055902863530947e-15	1.9019932665259636e-15	1.0977040168611545e-15	nan	nan
57061.84000000375	2.1333520068682635e-14	2.670839863280238e-15	1.0301111417243828e-14	6.433644593313036e-16	2.1144723870595702e-14	1.211626220694797e-15	nan	nan	nan	nan	6.305823912363901e-15	5.825566759627632e-15	nan	nan	3.114181000077334e-15	2.8216807815401314e-15	1.899862853694115e-15	1.103216115597922e-15	nan	nan
57061.890000003754	2.1307439943950685e-14	2.6692137853247357e-15	1.0284727553027422e-14	6.427593802114665e-16	2.1119364006654197e-14	1.2103671157740464e-15	nan	nan	nan	nan	6.297551380872125e-15	5.854890146683739e-15	nan	nan	3.104321407751236e-15	2.835117267214661e-15	1.8978277557405833e-15	1.1078624748692703e-15	nan	nan
57061.94000000376	2.1280527524840686e-14	2.6650193946795416e-15	1.0268388092234595e-14	6.415603406735943e-16	2.1094073151494657e-14	1.2079970034057376e-15	nan	nan	nan	nan	6.289345377060437e-15	5.878556177469021e-15	nan	nan	3.094513389891205e-15	2.8458875861035788e-15	1.895887821201004e-15	1.1116393086516024e-15	nan	nan
57061.99000000376	2.1252806553169244e-14	2.6582590799729863e-15	1.0252089409413889e-14	6.39767550794289e-16	2.106883700558456e-14	1.2045165470616662e-15	nan	nan	nan	nan	6.2812081438395506e-15	5.896542520612032e-15	nan	nan	3.0847628426433636e-15	2.85398110831095e-15	1.8940429014353e-15	1.1145436491948537e-15	nan	nan
57062.04000000376	2.122430075685072e-14	2.6489374096073438e-15	1.0235827878611412e-14	6.37381703605908e-16	2.104364126942283e-14	1.199927334602944e-15	nan	nan	nan	nan	6.273141924350593e-15	5.908829751211112e-15	nan	nan	3.0750756630404153e-15	2.8593887134911216e-15	1.8922928506226973e-15	1.1165733419758184e-15	nan	nan
57062.090000003765	2.1195033850401748e-14	2.6370611423677693e-15	1.021959987329422e-14	6.344039762878526e-16	2.1018471643325316e-14	1.1942318813002113e-15	nan	nan	nan	nan	6.265148962059557e-15	5.915401328308795e-15	nan	nan	3.0654577493171513e-15	2.8621027770728685e-15	1.8906375257575064e-15	1.1177270448599187e-15	nan	nan
57062.14000000377	2.1165029535265902e-14	2.622639241977993e-15	1.0203401766259191e-14	6.308360322915071e-16	2.0993313827320772e-14	1.1874336347519947e-15	nan	nan	nan	nan	6.257231500849924e-15	5.9162435767034814e-15	nan	nan	3.0559150012268324e-15	2.862117160383342e-15	1.889076786643878e-15	1.1180042314419837e-15	nan	nan
57062.19000000377	2.1134311500128834e-14	2.6056828957856365e-15	1.0187229929552298e-14	6.266800244302498e-16	2.0968153520993585e-14	1.179536981705757e-15	nan	nan	nan	nan	6.249391785115654e-15	5.911345673000685e-15	nan	nan	3.0464533203568576e-15	2.8594272045858533e-15	1.887610495891756e-15	1.1174051986054963e-15	nan	nan
57062.240000003774	2.1102903421346406e-14	2.5862055378447885e-15	1.0171080734381386e-14	6.219385989808418e-16	2.0942976423336996e-14	1.170547256932862e-15	nan	nan	nan	nan	6.2416320598541436e-15	5.9006996358425286e-15	nan	nan	3.037078610444737e-15	2.854029728415627e-15	1.8862385189122317e-15	1.1159310784128424e-15	nan	nan
57062.29000000378	2.1070828963310737e-14	2.564222876640719e-15	1.0154950551033938e-14	6.166149008547923e-16	2.091776823259261e-14	1.1604707542720326e-15	nan	nan	nan	nan	6.233954570759912e-15	5.884300320320453e-15	nan	nan	3.027796777694716e-15	2.845923029765822e-15	1.8849607239131477e-15	1.1135838545076608e-15	nan	nan
57062.34000000378	2.1038111778779664e-14	2.5397529278906386e-15	1.0138835748787666e-14	6.107125799128819e-16	2.0892514646115725e-14	1.1493147399980078e-15	nan	nan	nan	nan	6.226361564317287e-15	5.862145416627522e-15	nan	nan	3.0186137310931558e-15	2.835106891245931e-15	1.8837769818948614e-15	1.1103663832901775e-15	nan	nan
57062.39000000378	2.1004775509312832e-14	2.5128160527961297e-15	1.0122732695831764e-14	6.042357985209995e-16	2.0867201360219675e-14	1.1370874687321902e-15	nan	nan	nan	nan	6.218855287893458e-15	5.834235453070309e-15	nan	nan	3.009535382725216e-15	2.821582589913013e-15	1.88268716664594e-15	1.1062824202053435e-15	nan	nan
57062.440000003786	2.097084378558203e-14	2.483435002314031e-15	1.0106637759178862e-14	5.971892404534855e-16	2.0841814070029055e-14	1.1237982021492935e-15	nan	nan	nan	nan	6.211437989832e-15	5.800573803623482e-15	nan	nan	3.0005676480910814e-15	2.8053529114528984e-15	1.8816911547389302e-15	1.1013366515757645e-15	nan	nan
57062.49000000379	2.093634022773409e-14	2.4516349680859606e-15	1.0090547304580202e-14	5.895781212987575e-16	2.0816338469341006e-14	1.1094572307847484e-15	nan	nan	nan	nan	6.2041119195453094e-15	5.761166700289907e-15	nan	nan	2.991716446422544e-15	2.786422169195775e-15	1.8807888255261716e-15	1.0955347325086566e-15	nan	nan
57062.54000000379	2.090128844580786e-14	2.4174436408119002e-15	1.007445769644094e-14	5.81408200527256e-16	2.079076025045989e-14	1.0940758993228347e-15	nan	nan	nan	nan	6.196879327608388e-15	5.716023250601292e-15	nan	nan	2.982987700999104e-15	2.764796228447765e-15	1.8799800611360846e-15	1.0888833315218628e-15	nan	nan
57062.590000003795	2.0865712040109806e-14	2.3808912769883406e-15	1.0058365297737016e-14	5.726857954470572e-16	2.0765065104058577e-14	1.0776666358319146e-15	nan	nan	nan	nan	6.189742465851213e-15	5.665155460718141e-15	nan	nan	2.9743873394652185e-15	2.740482536759424e-15	1.8792647464689348e-15	1.0813901826587425e-15	nan	nan
57062.6400000038	2.0829634601473457e-14	2.3420107752001445e-15	1.0042266469928156e-14	5.634177972985519e-16	2.0739238719028436e-14	1.060242985515757e-15	nan	nan	nan	nan	6.18270358745272e-15	5.6085782646800195e-15	nan	nan	2.9659212941467417e-15	2.713490160910764e-15	1.8786427691927862e-15	1.0730641460130344e-15	nan	nan
57062.6900000038	2.079307971178301e-14	2.3008377633428625e-15	1.0026157572873301e-14	5.536116898163583e-16	2.0713266782340635e-14	1.0418196496808412e-15	nan	nan	nan	nan	6.175764947033358e-15	5.546309560534615e-15	nan	nan	2.9575955023680076e-15	2.683829831577181e-15	1.8781140197399935e-15	1.0639152777514603e-15	nan	nan
57062.7400000038	2.0756070944208884e-14	2.257410698509991e-15	1.0010034964746185e-14	5.43275570654053e-16	2.0687134978871118e-14	1.0224125307734356e-15	nan	nan	nan	nan	6.168928800748467e-15	5.478370254227764e-15	nan	nan	2.9494159067691484e-15	2.6515139968884463e-15	1.8776783913034085e-15	1.0539549109232903e-15	nan	nan
57062.790000003806	2.0718631863659727e-14	2.211770981694991e-15	9.993895001950172e-15	5.324181761661153e-16	2.0660828991289325e-14	1.0020387845695865e-15	nan	nan	nan	nan	6.1621974063811064e-15	5.404784312391501e-15	nan	nan	2.9413884556230535e-15	2.6165568863774543e-15	1.8773357798324446e-15	1.043195748573871e-15	nan	nan
57062.84000000381	2.068078602709276e-14	2.163963089909738e-15	9.977734039031031e-15	5.2104891016526385e-16	2.0634334499875125e-14	9.807168808421704e-16	nan	nan	nan	nan	6.155573023435885e-15	5.325578825429683e-15	nan	nan	2.9335191031532854e-15	2.5789745871986833e-15	1.8770860840294575e-15	1.0316519709503791e-15	nan	nan
57062.89000000381	2.0642556983948285e-14	2.114034729102459e-15	9.961548428598181e-15	5.091778774295454e-16	2.0607637182401866e-14	9.584666742031568e-16	nan	nan	nan	nan	6.1490579132319025e-15	5.24078408268022e-15	nan	nan	2.9258138098516052e-15	2.5387851349582725e-15	1.8769292053466543e-15	1.0193393589015294e-15	nan	nan
57062.940000003815	2.060396827643775e-14	2.0620370119854714e-15	9.945334521232627e-15	4.968159229503094e-16	2.058072271395089e-14	9.35309487192086e-16	nan	nan	nan	nan	6.142654338995712e-15	5.150433661905154e-15	nan	nan	2.9182785427959586e-15	2.4960086221046284e-15	1.8768650479819417e-15	1.006275435941409e-15	nan	nan
57062.99000000382	2.056504343997983e-14	2.008024666132143e-15	9.92908866540308e-15	4.839746781663525e-16	2.0553576766803475e-14	9.112682083708668e-16	nan	nan	nan	nan	6.1363645659554e-15	5.054564535959085e-15	nan	nan	2.9109192759688475e-15	2.4506673276013384e-15	1.8768935188759893e-15	9.924796318739087e-16	nan	nan
57063.04000000382	2.0525806003515574e-14	1.952056279096305e-15	9.91280720738407e-15	4.706666158140917e-16	2.0526185010266628e-14	8.863674088199227e-16	nan	nan	nan	nan	6.1301908614326465e-15	4.95321720028504e-15	nan	nan	2.903741990575424e-15	2.4027858726131283e-15	1.8770145277087993e-15	9.77973471375008e-16	nan	nan
57063.090000003824	2.0486279489928547e-14	1.894194589370883e-15	9.896486491167826e-15	4.569051154781144e-16	2.049853311052792e-14	8.606334815629928e-16	nan	nan	nan	nan	6.124135494937777e-15	4.8464358259542e-15	nan	nan	2.8967526753623908e-15	2.3523914082441665e-15	1.877227986896162e-15	9.627807915031172e-16	nan	nan
57063.14000000383	2.04464874163584e-14	1.8345068346628504e-15	9.880122858380893e-15	4.4270454260730026e-16	2.0470606730511128e-14	8.340948097085488e-16	nan	nan	nan	nan	6.118200738261411e-15	4.7342684443519545e-15	nan	nan	2.889957326937026e-15	2.299513843115023e-15	1.8775338115867196e-15	9.46927992770412e-16	nan	nan
57063.19000000383	2.0406453294606684e-14	1.7730651725273233e-15	9.863712648195811e-15	4.280803446199578e-16	2.0442391529731083e-14	8.067819710413317e-16	nan	nan	nan	nan	6.11238886556935e-15	4.616767171518423e-15	nan	nan	2.8833619500864083e-15	2.2441861208638826e-15	1.8779319196587654e-15	9.304443291563198e-16	nan	nan
57063.24000000383	2.036620063150135e-14	1.7099471935508606e-15	9.847252197249633e-15	4.13049168973474e-16	2.041387316413235e-14	7.787279892308457e-16	nan	nan	nan	nan	6.106702153495256e-15	4.493988482724538e-15	nan	nan	2.876972558096689e-15	2.1864445607636454e-15	1.8784222317171556e-15	9.13362243283487e-16	nan	nan
57063.290000003835	2.0325752929195936e-14	1.6452365540835958e-15	9.830737839551713e-15	3.976290097674894e-16	2.0385037285962636e-14	7.49968645411907e-16	nan	nan	nan	nan	6.1011428812345774e-15	4.3659935514101345e-15	nan	nan	2.8707951730732073e-15	2.1263292788460942e-15	1.8790046710902128e-15	8.957177538940692e-16	nan	nan
57063.34000000384	2.028513368566614e-14	1.5790237654289682e-15	9.81416590640886e-15	3.8183939187038e-16	2.035586954358971e-14	7.205428687551594e-16	nan	nan	nan	nan	6.095713330637615e-15	4.232848671545673e-15	nan	nan	2.8648358262607762e-15	2.0638847126733832e-15	1.879679163826933e-15	8.775509037269515e-16	nan	nan
