MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err
56719.31000000244	3.683674637693589e-15	7.849155093928078e-16	3.670829472994762e-15	1.2068596565161156e-16	4.720851474501218e-15	2.333663554264279e-16	1.7741611127143838e-15	6.53171598846755e-16	4.891237135816399e-15	4.815085464519403e-16
56719.360000002445	3.68050764454539e-15	7.628836291613973e-16	3.6641285599948165e-15	1.1739365439092092e-16	4.713421023658241e-15	2.275014591764761e-16	1.7705470452094308e-15	6.342389809751193e-16	4.883310192207946e-15	4.677984656270458e-16
56719.41000000245	3.677350813293586e-15	7.404689101144024e-16	3.6574312519683615e-15	1.1404853717038632e-16	4.706033340296487e-15	2.21550262455347e-16	1.7669259292764953e-15	6.149633083427417e-16	4.875463296383429e-15	4.538434796570843e-16
56719.46000000245	3.674203012647012e-15	7.176855655887009e-16	3.650737515259581e-15	1.1065315471067016e-16	4.698687330949742e-15	2.1551852710495102e-16	1.7632979547495957e-15	5.953545021036416e-16	4.867696866703725e-15	4.39651591909726e-16
56719.510000002454	3.67106310792717e-15	6.945488545926337e-16	3.644047315825674e-15	1.072102520159062e-16	4.691381902520686e-15	2.0941251417254028e-16	1.7596633087237322e-15	5.754230608059475e-16	4.860011322643921e-15	4.252313393369613e-16
56719.56000000246	3.6679299609967285e-15	6.710752331790276e-16	3.6373606192374976e-15	1.0372280873297589e-16	4.684115962262173e-15	2.0323905477933768e-16	1.7560221755729726e-15	5.551801308234189e-16	4.852407084816404e-15	4.1059186623285326e-16
56719.61000000246	3.664802430188137e-15	6.472825407241627e-16	3.630677390679478e-15	1.001940761645953e-16	4.676888417758943e-15	1.9700563444781045e-16	1.7523747369681895e-15	5.346375932658239e-16	4.844884574995331e-15	3.9574301539677874e-16
56719.66000000246	3.661679370231896e-15	6.231902310872528e-16	3.62399759494949e-15	9.662762268360939e-17	4.669698176907981e-15	1.9072049377368795e-16	1.748721171894659e-15	5.138081723916206e-16	4.837444216139418e-15	3.806954418638653e-16
56719.710000002466	3.658559632184621e-15	5.98819661975702e-16	3.617321196459429e-15	9.302738982281098e-17	4.662544147900325e-15	1.843927489817912e-16	1.745061656669482e-15	4.927055723930279e-16	4.830086432415763e-15	3.6546075618211757e-16
56719.76000000247	3.655442063356631e-15	5.74194460480845e-16	3.610648159234622e-15	8.939776201431299e-17	4.655425239202173e-15	1.780325366777546e-16	1.7413963649587733e-15	4.713446520646875e-16	4.822811649223561e-15	3.50051706775929e-16
56719.81000000247	3.652325507239569e-15	5.493409892270652e-16	3.6039784469144685e-15	8.574365388508808e-17	4.648340359536045e-15	1.7165118802937006e-16	1.7377254677948062e-15	4.497416507017734e-16	4.815620293217639e-15	3.3448241458260134e-16
56719.860000002474	3.649208803433795e-15	5.242889467128414e-16	3.597312022751884e-15	8.20706202651172e-17	4.64128841786193e-15	1.6526143865348206e-16	1.7340491335928177e-15	4.279144842137583e-16	4.808512792332004e-15	3.1876867840423393e-16
56719.91000000248	3.646090787575159e-15	4.990721484079688e-16	3.590648849613816e-15	7.838499573399025e-17	4.634268323358987e-15	1.588776816282194e-16	1.7303675281677134e-15	4.058831388783592e-16	4.801489575803735e-15	3.0292837708941163e-16
56719.96000000248	3.642970291261937e-15	4.737295537994368e-16	3.583988889981003e-15	7.469407275230007e-17	4.627278985405798e-15	1.525162721740626e-16	1.7266808147505726e-15	3.836702029946968e-16	4.7945510741961385e-15	2.869820060006305e-16
56720.01000000248	3.6398461419812124e-15	4.483066314684876e-16	3.577332105947906e-15	7.100633035398461e-17	4.6203193135627225e-15	1.461958934466015e-16	1.722989154005002e-15	3.6130159656686904e-16	4.787697719423141e-15	2.7095340220217865e-16
56720.060000002486	3.6367171630350494e-15	4.22857193312189e-16	3.570678459223149e-15	6.733172916200561e-17	4.613388217552459e-15	1.3993799313884683e-16	1.7192927040432907e-15	3.388075905078766e-16	4.780929944772251e-15	2.5487073854889954e-16
56720.11000000249	3.6335821734666025e-15	3.9744588574527795e-16	3.564027911128871e-15	6.36820932194642e-17	4.606484607241225e-15	1.3376729947057252e-16	1.7155916204424242e-15	3.162242573424941e-16	4.774248184928795e-15	2.38767906334479e-16
56720.16000000249	3.630439987985593e-15	3.721516077678922e-16	3.557380422601135e-15	6.007160463828961e-17	4.599607392620375e-15	1.2771242137139245e-16	1.7118860562597758e-15	2.935955783592279e-16	4.767652875999394e-15	2.2268646727751013e-16
56720.210000002495	3.627289416893831e-15	3.4707224261923487e-16	3.5507359541898053e-15	5.651744259446783e-17	4.592755483787529e-15	1.218065292073519e-16	1.708176162048878e-15	2.709765713892269e-16	4.761144455535786e-15	2.0667845074454136e-16
56720.2600000025	3.6241292660103235e-15	3.223312500452803e-16	3.544094466058296e-15	5.30406015677804e-17	4.585927790927575e-15	1.1608809613315814e-16	1.7044620858748532e-15	2.4843804167241994e-16	4.754723362558541e-15	1.9081041975922127e-16
56720.3100000025	3.620958336595947e-15	2.9808686844171124e-16	3.537455917984078e-15	4.966691981836235e-17	4.579123224293879e-15	1.1060165170130825e-16	1.7007439733296176e-15	2.260739728793024e-16	4.748390037580881e-15	1.7516945443932546e-16
56720.3600000025	3.617775425278148e-15	2.745448805354549e-16	3.530820269357772e-15	4.6428327094118396e-17	4.5723406941899585e-15	1.0539845351152632e-16	1.697021967547081e-15	2.0401330292289375e-16	4.742144922632555e-15	1.5987202744867306e-16
56720.41000000251	3.614579323975122e-15	2.5197595184170306e-16	3.524187479183837e-15	4.3364259777716605e-17	4.56557911095043e-15	1.005369150572553e-16	1.6932962092180967e-15	1.8243909329631964e-16	4.735988461283559e-15	1.4507715730657981e-16
56720.46000000251	3.611368819819697e-15	2.3073802656575453e-16	3.517557506080252e-15	4.052305764186507e-17	4.558837384922015e-15	9.608253956971535e-17	1.6895668366052179e-15	1.6162017793916796e-16	4.729921098668013e-15	1.3100553647785268e-16
56720.51000000251	3.608142695083066e-15	2.1130212927736287e-16	3.5109303082781714e-15	3.7962905113267316e-17	4.552114426445112e-15	9.210701563762077e-17	1.6858339855572668e-15	1.4196317932939202e-16	4.723943281508194e-15	1.1796580247256299e-16
56720.560000002515	3.6048997270980615e-15	1.9427420500077844e-16	3.5043058436221486e-15	3.575149210608883e-17	4.545409145834834e-15	8.868607205095408e-17	1.6820977895238452e-15	1.240937480586177e-16	4.718055458138235e-15	1.0638555837508949e-16
56720.61000000252	3.60163868818218e-15	1.8039414655535467e-16	3.4976840695698067e-15	3.3963150675985523e-17	4.5387204533624885e-15	8.589574228922404e-17	1.6783583795696123e-15	1.0896239581780724e-16	4.712258078528215e-15	9.683337962084774e-17
56720.66000000252	3.59835834556042e-15	1.704784902518295e-16	3.4910649431919145e-15	3.2672168526897447e-17	4.532047259236286e-15	8.380694785031616e-17	1.6746158843882791e-15	9.790459195463334e-17	4.706551594307971e-15	8.99943866697528e-17
56720.710000002524	3.595057461287412e-15	1.6527430076885037e-16	3.4844484211720993e-15	3.1941992601399805e-17	4.525388473583072e-15	8.247882363625744e-17	1.670870430316732e-15	9.243519628674255e-17	4.70093645879131e-15	8.654183403534115e-17
56720.76000000253	3.591735021975533e-15	1.6520616789759162e-16	3.477834548757814e-15	3.180830398453193e-17	4.518743166809213e-15	8.194640137594834e-17	1.6671221776400082e-15	9.351224993062253e-17	4.695412987024229e-15	8.687009142438078e-17
56720.81000000253	3.588391707340644e-15	1.699823027294761e-16	3.471224028213528e-15	3.2243582213483454e-17	4.512111594512769e-15	8.218103694127758e-17	1.6633715525331065e-15	1.0056362542080742e-16	4.689980461268067e-15	9.073402170807463e-17
56720.86000000253	3.5850289530686405e-15	1.7881852552547751e-16	3.4646178560849128e-15	3.3178057588920625e-17	4.505494543439406e-15	8.311454376865469e-17	1.6596190990946414e-15	1.1201453301956733e-16	4.6846377018095814e-15	9.744642995223737e-17
56720.910000002536	3.581648193271432e-15	1.9078191179976924e-16	3.4580170299621334e-15	3.4525905600901095e-17	4.498892802743486e-15	8.466348374965888e-17	1.6558653597421224e-15	1.2627407834071045e-16	4.679383528391908e-15	1.06224309540986e-16
56720.96000000254	3.578250856994049e-15	2.049846748689238e-16	3.451422547113601e-15	3.6198143290991763e-17	4.492307161497325e-15	8.673650137747347e-17	1.6521108746883895e-15	1.4214643327296775e-16	4.674216762350058e-15	1.1637972903438222e-16
56721.01000000254	3.574838368312488e-15	2.206817804827405e-16	3.444835404509175e-15	3.81118883018532e-17	4.485738408705264e-15	8.924097441351741e-17	1.6483561819849708e-15	1.5883578479244937e-16	4.669136226558975e-15	1.273832474691652e-16
56721.060000002544	3.5714121464311394e-15	2.3728994950291016e-16	3.4382565988438472e-15	4.0195100064781276e-17	4.47918733331863e-15	9.208811500826021e-17	1.644601817565245e-15	1.7583070657205723e-16	4.664140745382156e-15	1.3885195518178205e-16
56721.11000000255	3.5679736057797105e-15	2.5436795589132516e-16	3.431687126560834e-15	4.238781924256964e-17	4.47265472424967e-15	9.519624113125848e-17	1.6408483152874326e-15	1.9280049542870972e-16	4.659229144619761e-15	1.5051496727409444e-16
56721.16000000255	3.564524156110204e-15	2.71586256874383e-16	3.4251279838747996e-15	4.4641396497523725e-17	4.466141370386384e-15	9.849241886157985e-17	1.6370962069775114e-15	2.0952617369006831e-16	4.654400251457108e-15	1.6218068826676982e-16
56721.21000000255	3.5610652025933055e-15	2.8869870090482087e-16	3.418580166795802e-15	4.6916876027317356e-17	4.4596480606070255e-15	1.01912892698923e-16	1.6333460224719713e-15	2.258583272259226e-16	4.6496528944128725e-15	1.7371210110684438e-16
56721.260000002556	3.5575981459146215e-15	3.055200617552644e-16	3.4120446711520798e-15	4.9183217794280165e-17	4.453175583794499e-15	1.0540273917674249e-16	1.6295982896603307e-15	2.4169178732335147e-16	4.644985903287688e-15	1.8500961618350503e-16
56721.31000000256	3.554124382370678e-15	3.219093801902937e-16	3.4055224926136608e-15	5.141567825194379e-17	4.4467247288507525e-15	1.0891509767913812e-16	1.6258535345276361e-15	2.569502859476984e-16	4.640398109112448e-15	1.959995266839105e-16
56721.36000000256	3.5506453039644803e-15	3.37757976918209e-16	3.399014626715684e-15	5.3594457899272454e-17	4.440296284711534e-15	1.1241022560744158e-16	1.6221122811967444e-15	2.7157696838071717e-16	4.635888344096682e-15	2.0662628775472833e-16
56721.410000002565	3.547162298500827e-15	3.529809194354788e-16	3.3925220688816557e-15	5.570362161508645e-17	4.4338910403606054e-15	1.1585453099651478e-16	1.6183750519704949e-15	2.8552838673266245e-16	4.631455441577183e-15	2.1684732568252512e-16
56721.46000000257	3.5436767496815844e-15	3.675109505772459e-16	3.3860458144470265e-15	5.773025726312692e-17	4.427509784844322e-15	1.1921966649426048e-16	1.6146423673737806e-15	2.9877060363552274e-16	4.627098235966209e-15	2.2662950963345774e-16
56721.51000000257	3.5401900372004534e-15	3.8129414630366184e-16	3.3795868586820926e-15	5.966382787682136e-17	4.4211533072860896e-15	1.224817232843064e-16	1.610914746195391e-15	3.112766046707107e-16	4.6228155627001396e-15	2.359467209694613e-16
56721.56000000257	3.5367035368373515e-15	3.942867846385482e-16	3.373146196815673e-15	6.149567533903174e-17	4.414822396901062e-15	1.2562053644466093e-16	1.607192705529811e-15	3.23024541590562e-16	4.618606258187775e-15	2.4477815473886667e-16
56721.610000002576	3.5332186205531154e-15	4.064530658370115e-16	3.3667248240584696e-15	6.321864032919981e-17	4.40851784301017e-15	1.286190985390114e-16	1.60347676081889e-15	3.3399651501207656e-16	4.6144691597589205e-15	2.53107116129688e-16
56721.66000000258	3.5297366565831336e-15	4.1776343505903335e-16	3.3603237356260395e-15	6.482677067188544e-17	4.402240435055011e-15	1.3146307123567097e-16	1.5997674258933268e-15	3.4417771504336084e-16	4.610403105612918e-15	2.6092015648475024e-16
56721.71000000258	3.5262590095316213e-15	4.281933353918992e-16	3.353943926762518e-15	6.63150966857693e-17	4.395990962612122e-15	1.3414038223624239e-16	1.5960652130141363e-15	3.535558042589999e-16	4.606406934766798e-15	2.6820644587218367e-16
56721.760000002585	3.5227870404647593e-15	4.3772227140156545e-16	3.3475863927636116e-15	6.767945735772796e-17	4.389770215407685e-15	1.3664089467113713e-16	1.5923706329138131e-15	3.6212046792805946e-16	4.6024794870041736e-15	2.7495731305891843e-16
56721.81000000259	3.5193221070042867e-15	4.463330991871849e-16	3.3412521290001788e-15	6.891636520377434e-17	4.383578983331644e-15	1.389561371804994e-16	1.5886841948375817e-15	3.6986308176504196e-16	4.598619602823508e-15	2.811659058634104e-16
56721.86000000259	3.515865563420544e-15	4.540114834937933e-16	3.3349421309412413e-15	7.002290073973617e-17	4.377418056452528e-15	1.4107908440496886e-16	1.5850064065844478e-15	3.7677646369328877e-16	4.5948261233863965e-15	2.8682693952629975e-16
56721.910000002594	3.5124187607254615e-15	4.60745479454215e-16	3.328657394177763e-15	7.099662977056439e-17	4.3712882250317875e-15	1.4300397922312256e-16	1.581337774548008e-15	3.828546866759621e-16	4.5910978904664625e-15	2.9193651058221155e-16
56721.9600000026	3.5089830467648813e-15	4.665252084023885e-16	3.322398914445379e-15	7.183553841298654e-17	4.365190279538125e-15	1.4472618957273142e-16	1.5776788037574986e-15	3.880929366794618e-16	4.5874337463973225e-15	2.964919604319388e-16
56722.0100000026	3.5055597663114443e-15	4.713426055744766e-16	3.3161676876481414e-15	7.253798203609115e-17	4.359125010662368e-15	1.46242094034005e-16	1.57402999791822e-15	3.924874045690372e-16	4.58383253402148e-15	3.004917774620514e-16
56722.0600000026	3.502150261156532e-15	4.751912234798228e-16	3.309964709881812e-15	7.310264525531349e-17	4.353093209331615e-15	1.4754899149584402e-16	1.5703918594523756e-15	3.9603520398826104e-16	4.580293096638439e-15	3.039355298350349e-16
56722.110000002605	3.498755870202233e-15	4.780660790293651e-16	3.3037909774568795e-15	7.352851083098018e-17	4.347095666723789e-15	1.4864503119343613e-16	1.56676488953945e-15	3.9873430955216893e-16	4.5768142779532376e-15	3.0682382342190543e-16
56722.16000000261	3.495377929553366e-15	4.799635356589506e-16	3.297647486922063e-15	7.381483586698209e-17	4.341133174282262e-15	1.4952916020786077e-16	1.563149588156647e-15	4.005835113061538e-16	4.573394922024965e-15	3.0915828107990127e-16
56722.21000000261	3.4920177726088323e-15	4.808812140275963e-16	3.2915352350878463e-15	7.396113412909262e-17	4.335206523730296e-15	1.502010861906131e-16	1.559546454119151e-15	4.015823825953201e-16	4.570033873214875e-15	3.1094154077975967e-16
56722.260000002614	3.4886767301534618e-15	4.808179266553129e-16	3.2854552190494053e-15	7.396716363224241e-17	4.329316507085439e-15	1.5066125363987621e-16	1.5559559851203909e-15	4.017312593812866e-16	4.5667299761350596e-15	3.121772711106935e-16
56722.31000000262	3.4853561304485978e-15	4.797736332597019e-16	3.2794084362101296e-15	7.383291892147226e-17	4.323463916674017e-15	1.5091083252514092e-16	1.552378677772083e-15	4.0103122975097363e-16	4.56348207559663e-15	3.128702035277052e-16
56722.36000000262	3.482057299323531e-15	4.77749414690994e-16	3.273395884305007e-15	7.355862770015608e-17	4.317649545145769e-15	1.509517184657367e-16	1.5488150276442498e-15	3.994841329441817e-16	4.560289016558134e-15	3.1302618142528556e-16
56722.41000000262	3.4787815602665425e-15	4.747474643477619e-16	3.2674185614238545e-15	7.314475166751803e-17	4.311874185488522e-15	1.5078654402432242e-16	1.5452655293051462e-15	3.970925677505148e-16	4.557149644073688e-15	3.126522267825133e-16
56722.460000002626	3.475530234515044e-15	4.707710968623865e-16	3.2614774660344625e-15	7.259199162809106e-17	4.306138631041976e-15	1.504187009887094e-16	1.541730676361129e-15	3.9385991063141597e-16	4.554062803241553e-15	3.117566257610085e-16
56722.51000000263	3.472304641146482e-15	4.658247747563639e-16	3.255573597006517e-15	7.190129713956059e-17	4.300443675513015e-15	1.4985237380151849e-16	1.5382109614963463e-15	3.8979034446064663e-16	4.551027339152195e-15	3.103490352866906e-16
56722.56000000263	3.4691060971684295e-15	4.599141547537434e-16	3.2497079536343296e-15	7.107388119509988e-17	4.294790112989858e-15	1.4909258455823669e-16	1.534706876512417e-15	3.8488889939070783e-16	4.548042096836456e-15	3.084406133400358e-16
56722.610000002634	3.465935917608994e-15	4.530461565998619e-16	3.243881535660352e-15	7.011124069992315e-17	4.289178737956559e-15	1.4814525023636525e-16	1.5312189123679897e-15	3.7916150811018633e-16	4.5451059212140334e-15	3.0604417643280666e-16
56722.66000000264	3.4627954156066212e-15	4.452290586732296e-16	3.23809534329878e-15	6.901518383017963e-17	4.283610345307555e-15	1.470172530310167e-16	1.5277475592182835e-15	3.7261507872678316e-16	4.542217657041238e-15	3.031743885901878e-16
56722.71000000264	3.459685902500078e-15	4.3647262655558656e-16	3.232350377258709e-15	6.778786577664887e-17	4.278085730362456e-15	1.4571652486339995e-16	1.5242933064544652e-15	3.6525758981228195e-16	4.539376148859585e-15	2.9984798709428e-16
56722.76000000264	3.4566086879179494e-15	4.267882832526937e-16	3.2266476387672724e-15	6.643183491590195e-17	4.272605688879963e-15	1.4425214726784014e-16	1.520856642743009e-15	3.5709821392957536e-16	4.5365802409435e-15	2.9608405127994914e-16
56722.810000002646	3.4535650798685e-15	4.161893332579077e-16	3.220988129593567e-15	6.495009217218987e-17	4.267171017072947e-15	1.4263446792657158e-16	1.517438056064959e-15	3.481474784679673e-16	4.533828777248556e-15	2.91904321789458e-16
56722.86000000265	3.4505563848289155e-15	4.046912575899206e-16	3.2153728520715297e-15	6.33461672983288e-17	4.261782511622878e-15	1.4087523507960544e-16	1.5140380337551296e-15	3.3841747619678516e-16	4.531120601359594e-15	2.873335788394932e-16
56722.91000000265	3.447583907834488e-15	3.9231210403986972e-16	3.2098028091235445e-15	6.162421711949829e-17	4.256440969694103e-15	1.3898775081197747e-16	1.5106570625412662e-15	3.279221431616157e-16	4.52845455643845e-15	2.824000891232402e-16
56722.960000002655	3.444648952567884e-15	3.7907300725182437e-16	3.204279004283781e-15	5.978915258319777e-17	4.2511471889487365e-15	1.3698704373300636e-16	1.5072956285830254e-15	3.1667762926668815e-16	4.525829485172128e-15	2.77136131774573e-16
56723.01000000266	3.441752821448244e-15	3.6499888868578916e-16	3.1988024417216e-15	5.78468039313524e-17	4.245901967561093e-15	1.3489006069509354e-16	1.5039542175110864e-15	3.047027984983157e-16	4.523244229720505e-15	2.715786140174424e-16
56723.06000000266	3.4388968157198377e-15	3.501194097937033e-16	3.193374126265057e-15	5.580413671260848e-17	4.240706104231969e-15	1.3271587577324498e-16	1.5006333144659829e-15	2.9201991353407573e-16	4.520697631664435e-15	2.6576978617393336e-16
56723.11000000266	3.436082235541118e-15	3.3447028740912977e-16	3.18799506342421e-15	5.36695360098298e-17	4.235560398203669e-15	1.3048591255971406e-16	1.4973334041370418e-15	2.786555872175825e-16	4.51818853195311e-15	2.597580627359588e-16
56723.16000000267	3.4333103800730155e-15	3.1809513587188666e-16	3.1826662594143315e-15	5.145318256071315e-17	4.230465649274279e-15	1.2822417265766658e-16	1.4940549708011801e-15	2.646421274550718e-16	4.515715770852357e-15	2.535989499232687e-16
56723.21000000267	3.430582547567882e-15	3.010480880718532e-16	3.1773887211798673e-15	4.9167552764704615e-17	4.225422657812211e-15	1.2595745883895476e-16	1.4907984983616445e-15	2.500194734697715e-16	4.5132781878919035e-15	2.473560686617563e-16
56723.26000000267	3.4279000354576876e-15	2.833975878208755e-16	3.1721634564175066e-15	4.682808500695435e-17	4.2204322247710365e-15	1.237155754599867e-16	1.487564470386736e-15	2.3483803918887324e-16	4.51087462181327e-15	2.411022427056923e-16
56723.310000002675	3.4252641404423964e-15	2.6523197229220695e-16	3.166991473599743e-15	4.4454066506074784e-17	4.21549515170378e-15	1.2153148134071607e-16	1.4843533701484626e-15	2.1916297754946328e-16	4.5085039105170446e-15	2.349205915893449e-16
56723.36000000268	3.4226761585783446e-15	2.4666782913216334e-16	3.161873781998141e-15	4.206980487608325e-17	4.2106122407777754e-15	1.1944136168729683e-16	1.4811656806611847e-15	2.030807170760365e-16	4.506164891010969e-15	2.2890552412271e-16
56723.41000000268	3.4201373853660737e-15	2.2786269609568424e-16	3.1568113917072586e-15	3.970614815002897e-17	4.20578429478892e-15	1.1748457664197126e-16	1.478001884720078e-15	1.8670920138695806e-16	4.5038563993567885e-15	2.2316346846902888e-16
56723.460000002684	3.4176491158387907e-15	2.090345572855917e-16	3.151805313667728e-15	3.740238585679543e-17	4.201012117176779e-15	1.1570343639984177e-16	1.4748624649397452e-15	1.702142459091181e-16	4.501577270618141e-15	2.1781310169311662e-16
56723.51000000269	3.41521264465003e-15	1.9049176305056074e-16	3.1468565596899353e-15	3.5208460037025374e-17	4.1962965120385955e-15	1.1414274939340382e-16	1.4717479037925796e-15	1.53836012002715e-16	4.49932633880753e-15	2.129847656903243e-16
56723.56000000269	3.412829266161712e-15	1.7267790522860847e-16	3.1419661424774e-15	3.3187165712555187e-17	4.1916382841445055e-15	1.128490947208183e-16	1.4686586836472981e-15	1.3793175248699894e-16	4.497102436834e-15	2.0881870186552265e-16
56723.61000000269	3.4105002745319835e-15	1.5623432942847706e-16	3.1371350756506316e-15	3.1415533819846556e-17	4.187038238951808e-15	1.118697871187441e-16	1.4655952868072717e-15	1.2304216777267387e-16	4.494904396450006e-15	2.054617451850273e-16
56723.660000002696	3.4082269638028006e-15	1.4207063996518157e-16	3.132364373770289e-15	2.9983855025938756e-17	4.1824971826194246e-15	1.112515356405224e-16	1.4625581955488693e-15	1.0998144598905644e-16	4.492731048198778e-15	2.0306224266076249e-16
56723.7100000027	3.406010627987731e-15	1.3139508045797593e-16	3.1276550523608624e-15	2.8990164014543813e-17	4.178015922023315e-15	1.110388456402417e-16	1.4595478921598061e-15	9.991231486080928e-17	4.490581221361313e-15	2.0176324602836044e-16
56723.7600000027	3.403852561159698e-15	1.2558916021376732e-16	3.1230081279342827e-15	2.852849641462644e-17	4.173595264770158e-15	1.1127227163455608e-16	1.4565648589774024e-15	9.426680842558504e-17	4.488453743903356e-15	2.016944677432234e-16
