MJD	lascumbres_B	lascumbres_B_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	lascumbres_u'	lascumbres_u'_err
57304.80000000195	7.673853181940756e-16	3.182021357608092e-16	1.124130227844421e-15	7.880563817764882e-17	9.099877820156542e-16	1.1213937774506987e-16	8.710586829163811e-16	3.14630451812132e-17	1.0238920895684219e-15	4.3092374633256185e-17	nan	nan
57304.850000001956	7.654760284379034e-16	3.216507101320957e-16	1.121257985871759e-15	7.943332661744513e-17	9.079763934004513e-16	1.126834490743882e-16	8.690772747288052e-16	3.170045396566063e-17	1.0210886145521195e-15	4.343965975821231e-17	nan	nan
57304.90000000196	7.635780081498866e-16	3.250685314192955e-16	1.1183982415309003e-15	8.00255155033281e-17	9.059743656873239e-16	1.131817187832082e-16	8.67105018957632e-16	3.192757158647188e-17	1.0182904275811035e-15	4.377027236740816e-17	nan	nan
57304.95000000196	7.616912183027191e-16	3.284551968162601e-16	1.1155510214854533e-15	8.058174763463331e-17	9.039816445134847e-16	1.1363360993592702e-16	8.651418043774914e-16	3.21442513761427e-17	1.0154976229746508e-15	4.408398858277747e-17	nan	nan
57305.000000001965	7.598156198470583e-16	3.3181031265165284e-16	1.112716352536454e-15	8.110159476891711e-17	9.019981755134964e-16	1.1403857204449324e-16	8.631875198452453e-16	3.2350358637388135e-17	1.0127102950771048e-15	4.4380600880547665e-17	nan	nan
57305.05000000197	7.579511737109062e-16	3.351334941284108e-16	1.1098942616238639e-15	8.158465658632577e-17	9.00023904317844e-16	1.143960802718253e-16	8.612420542985333e-16	3.254577028642442e-17	1.0099285382593692e-15	4.4659917557230605e-17	nan	nan
57305.10000000197	7.560978407989643e-16	3.384243650741445e-16	1.107084775827359e-15	8.203055976232152e-17	8.98058776551561e-16	1.14705634685812e-16	8.593052967544396e-16	3.2730374537775344e-17	1.007152446920312e-15	4.4921762258888327e-17	nan	nan
57305.15000000197	7.54255581991964e-16	3.4168255770174e-16	1.104287922367754e-15	8.243895714021859e-17	8.961027378328102e-16	1.1496675956075533e-16	8.573771363080241e-16	3.290407062800148e-17	1.0043821154883396e-15	4.5165973569628526e-17	nan	nan
57305.200000001976	7.524243581460186e-16	3.449077123796694e-16	1.1015037286079547e-15	8.280952699614412e-17	8.941557337714745e-16	1.1517900272333879e-16	8.554574621309765e-16	3.3066768576370953e-17	1.0016176384228246e-15	4.539240465519836e-17	nan	nan
57305.25000000198	7.506041300919414e-16	3.4809947741137347e-16	1.0987322220542283e-15	8.314197239012632e-17	8.922177099677598e-16	1.1534193494032956e-16	8.535461634702047e-16	3.3218388980433494e-17	9.98859110215618e-16	4.560092295895505e-17	nan	nan
57305.30000000198	7.487948586345424e-16	3.51257508823289e-16	1.0959734303573482e-15	8.343602059768501e-17	8.902886120107516e-16	1.1545514934561593e-16	8.516431296464092e-16	3.3358862844997997e-17	9.961066253925227e-16	4.579140994704544e-17	nan	nan
57305.350000001985	7.469965045519384e-16	3.543814701609801e-16	1.0932273813136497e-15	8.369142261736136e-17	8.883683854770208e-16	1.1551826090411284e-16	8.497482500527264e-16	3.3488131442978544e-17	9.933602785147577e-16	4.596376090072596e-17	nan	nan
57305.40000000199	7.452090285948356e-16	3.574710322930034e-16	1.0904941028663288e-15	8.390795275022525e-17	8.864569759291716e-16	1.1553090591056874e-16	8.478614141533086e-16	3.360614620698595e-17	9.90620164180488e-16	4.611788475392664e-17	nan	nan
57305.45000000199	7.434323914858087e-16	3.605258732220574e-16	1.0877736231065006e-15	8.408540824818683e-17	8.845543289144267e-16	1.1549274152116697e-16	8.459825114819477e-16	3.371286865060048e-17	9.878863770262802e-16	4.625370397442738e-17	nan	nan
57305.50000000199	7.416665539185529e-16	3.6354567790304674e-16	1.0850659702744014e-15	8.42236090285194e-17	8.826603899631948e-16	1.1540344531624303e-16	8.44111431640647e-16	3.380827031858609e-17	9.851590117285702e-16	4.637115448762731e-17	nan	nan
57305.550000002	7.3991147655714e-16	3.6653013806774924e-16	1.0823711727604715e-15	8.43223974528827e-17	8.807751045876187e-16	1.1526271489237103e-16	8.422480642982427e-16	3.389233276530143e-17	9.824381630051841e-16	4.647018564216908e-17	nan	nan
57305.600000002	7.381671200352651e-16	3.694789520556994e-16	1.0796892591067092e-15	8.438163816925055e-17	8.788984182801405e-16	1.150702674823529e-16	8.403922991890721e-16	3.396504756099096e-17	9.797239256168241e-16	4.6550760216714e-17	nan	nan
57305.650000002	7.364334449554703e-16	3.7239182465103406e-16	1.077020258007581e-15	8.440121801636184e-17	8.770302765120501e-16	1.1482583960180234e-16	8.385440261114462e-16	3.4026416325514326e-17	9.770163943685006e-16	4.661285446800678e-17	nan	nan
57305.700000002005	7.347104118883477e-16	3.7526846692498347e-16	1.0743641983113993e-15	8.438104599036608e-17	8.751706247320309e-16	1.1452918672092978e-16	8.367031349263763e-16	3.407645078950613e-17	9.743156641111165e-16	4.6656458220273967e-17	nan	nan
57305.75000000201	7.329979813717637e-16	3.781085960837676e-16	1.071721109021413e-15	8.432105327429189e-17	8.733194083647117e-16	1.1418008296056197e-16	8.3486951555612e-16	3.4115172882904486e-17	9.716218297428188e-16	4.668157499655472e-17	nan	nan
57305.80000000201	7.312961139100427e-16	3.8091193532161155e-16	1.0690910192968985e-15	8.42211933313626e-17	8.7147657280918845e-16	1.137783208113129e-16	8.330430579828353e-16	3.414261485095905e-17	9.689349862106104e-16	4.668822219263393e-17	nan	nan
57305.850000002014	7.29604769973134e-16	3.8367821367870993e-16	1.0664739584545034e-15	8.408144206390315e-17	8.696420634375703e-16	1.1332371087500418e-16	8.312236522471284e-16	3.415881939818758e-17	9.662552285117941e-16	4.667643129491112e-17	nan	nan
57305.90000000202	7.279239099958022e-16	3.8640716590383533e-16	1.0638699559692403e-15	8.390179804027723e-17	8.678158255934993e-16	1.1281608162762354e-16	8.294111884467217e-16	3.41638398605643e-17	9.635826516954099e-16	4.6646248143597015e-17	nan	nan
57305.95000000202	7.262534943767728e-16	3.890985323214599e-16	1.0612790414758248e-15	8.368228279284221e-17	8.659978045906885e-16	1.1225527920307327e-16	8.276055567350247e-16	3.4157740406552056e-17	9.60917350863797e-16	4.659773324298176e-17	nan	nan
57306.00000000202	7.245934834778851e-16	3.917520587031531e-16	1.0587012447696984e-15	8.342294119091364e-17	8.641879457114201e-16	1.116411671972275e-16	8.258066473197562e-16	3.4140596267774135e-17	9.58259421174028e-16	4.653096212109576e-17	nan	nan
57306.050000002026	7.229438376231994e-16	3.9436749614311146e-16	1.056136595808407e-15	8.312384189325628e-17	8.623861942050787e-16	1.109736264917754e-16	8.240143504615789e-16	3.411249399997952e-17	9.556089578394655e-16	4.6446025741220476e-17	nan	nan
57306.10000000203	7.213045170981538e-16	3.9694460093760335e-16	1.0535851247124842e-15	8.278507788588132e-17	8.605924952866479e-16	1.1025255509759299e-16	8.222285564726443e-16	3.407353177549439e-17	9.529660561311529e-16	4.634303096807025e-17	nan	nan
57306.15000000203	7.196754821486573e-16	3.99483134468179e-16	1.0510468617669995e-15	8.240676711153042e-17	8.588067941352191e-16	1.0947786801738046e-16	8.204491557152985e-16	3.402381970795488e-17	9.50330811379381e-16	4.622210109217487e-17	nan	nan
57306.200000002034	7.180566929801748e-16	4.019828630885616e-16	1.0485218374224526e-15	8.198905319877526e-17	8.570290358924912e-16	1.0864949712749152e-16	8.186760386005787e-16	3.3963480210755916e-17	9.477033189751458e-16	4.608337641609461e-17	nan	nan
57306.25000000204	7.164481097568334e-16	4.044435580149403e-16	1.046010082296096e-15	8.153210629954931e-17	8.552591656612691e-16	1.0776739107903549e-16	8.169090955869694e-16	3.389264839030156e-17	9.45083674371665e-16	4.5927014906609275e-17	nan	nan
57306.30000000204	7.148496926004823e-16	4.068649952196885e-16	1.0435116271730858e-15	8.10361240456648e-17	8.534971285039458e-16	1.0683151521840553e-16	8.15148217178851e-16	3.3811472475564665e-17	9.424719730858256e-16	4.575319291776263e-17	nan	nan
57306.35000000204	7.13261401589764e-16	4.092469553282421e-16	1.0410265030076996e-15	8.050133263621118e-17	8.517428694409887e-16	1.0584185152767484e-16	8.133932939252555e-16	3.3720114285329004e-17	9.398683106997091e-16	4.55621059897654e-17	nan	nan
57306.400000002046	7.116831967591489e-16	4.115892235190826e-16	1.0385547409245343e-15	7.992798806985172e-17	8.499963334494226e-16	1.0479839858531867e-16	8.116442164183867e-16	3.361874973467034e-17	9.372727828620876e-16	4.535396972966728e-17	nan	nan
57306.45000000205	7.101150380979894e-16	4.138915894267449e-16	1.0360963722196565e-15	7.931637753791917e-17	8.482574654612978e-16	1.037011715481451e-16	8.099008752922884e-16	3.3507569382227113e-17	9.346854852898851e-16	4.5129020779938547e-17	nan	nan
57306.50000000205	7.085568855495334e-16	4.161538470476459e-16	1.0336514283618498e-15	7.866682099673283e-17	8.465262103621755e-16	1.025502021553521e-16	8.081631612214121e-16	3.33867790198377e-17	9.32106513769681e-16	4.4887517881966775e-17	nan	nan
57306.550000002055	7.070086990099453e-16	4.18375794648708e-16	1.0312199409937607e-15	7.797967294038052e-17	8.44802512989557e-16	1.0134553875614333e-16	8.064309649192611e-16	3.3256600306146556e-17	9.295359641592376e-16	4.462974304202049e-17	nan	nan
57306.60000000206	7.054704383272981e-16	4.205572346786461e-16	1.0288019419332219e-15	7.725532439827246e-17	8.430863181313849e-16	1.0008724636235891e-16	8.047041771370044e-16	3.31172714456451e-17	9.26973932388953e-16	4.4356002807681366e-17	nan	nan
57306.65000000206	7.039420633005798e-16	4.226979736818589e-16	1.0263974631742924e-15	7.649420518571379e-17	8.413775705244689e-16	9.877540672839961e-17	8.029826886620952e-16	3.296904791465932e-17	9.244205144633642e-16	4.406662966374087e-17	nan	nan
57306.70000000206	7.024235336786387e-16	4.2479782221477513e-16	1.024006536888582e-15	7.569678643960218e-17	8.396762148529366e-16	9.741011846086409e-17	8.012663903168607e-16	3.2812203235428436e-17	9.218758064626606e-16	4.376198355689107e-17	nan	nan
57306.75000000207	7.009148091591877e-16	4.2685659476462823e-16	1.0216291954264367e-15	7.486358347681941e-17	8.379821957466849e-16	9.599149716100551e-17	7.995551729571095e-16	3.2647029799556647e-17	9.19339904544167e-16	4.344245355934714e-17	nan	nan
57306.80000000207	6.994158493877277e-16	4.288741096705705e-16	1.0192654713181299e-15	7.399515901820361e-17	8.362954577798146e-16	9.451967560395533e-17	7.978489274708108e-16	3.2473839741270145e-17	9.168129049438395e-16	4.310845968217368e-17	nan	nan
57306.85000000207	6.979266139564988e-16	4.308501890470116e-16	1.0169153972751027e-15	7.309212682778154e-17	8.346159454690523e-16	9.299480395941746e-17	7.961475447766419e-16	3.229296586116122e-17	9.142949039777444e-16	4.2760454849295626e-17	nan	nan
57306.900000002075	6.964470624034024e-16	4.3278465870916817e-16	1.0145790061911443e-15	7.215515582459524e-17	8.329436032721912e-16	9.141705005963071e-17	7.944509158226464e-16	3.2104762599957594e-17	9.117859980436233e-16	4.239892704415097e-17	nan	nan
57306.95000000208	6.9497715421093155e-16	4.3467734810069266e-16	1.0122563311436683e-15	7.118497473344355e-17	8.312783755865045e-16	8.978659972184821e-17	7.927589315847966e-16	3.1909607061701726e-17	9.0928628362229e-16	4.202440164075693e-17	nan	nan
57307.00000000208	6.935168488050582e-16	4.3652809022339157e-16	1.0099474053948865e-15	7.018237735103375e-17	8.296202067471609e-16	8.810365713426566e-17	7.910714830656821e-16	3.170790008449745e-17	9.067958572792324e-16	4.16374439310584e-17	nan	nan
57307.050000002084	6.920661055541301e-16	4.383367215688914e-16	1.0076522623930625e-15	6.914822851598215e-17	8.279690410256355e-16	8.636844531638855e-17	7.893884612930649e-16	3.150006735623866e-17	9.04314815666038e-16	4.123866186043666e-17	nan	nan
57307.10000000209	6.906248837677556e-16	4.4010308205223903e-16	1.0053709357737119e-15	6.808347088505503e-17	8.263248226281058e-16	8.458120666777658e-17	7.877097573185367e-16	3.128656057132033e-17	9.018432555219183e-16	4.0828708982391416e-17	nan	nan
57307.15000000209	6.891931426956615e-16	4.4182701494738876e-16	1.0031034593608616e-15	6.69891326334809e-17	8.246874956938715e-16	8.274220362240236e-17	7.860352622161113e-16	3.1067858622902166e-17	8.993812736752397e-16	4.0408287642258116e-17	nan	nan
57307.20000000209	6.87770841526549e-16	4.4350836682448335e-16	1.0008498671682592e-15	6.586633621554707e-17	8.230570042937152e-16	8.085171943066885e-17	7.843648670808385e-16	3.0844468823460843e-17	8.969289670449698e-16	3.99781523978635e-17	nan	nan
57307.250000002095	6.863579393869408e-16	4.451469874889015e-16	9.986101934006271e-16	6.471630834214334e-17	8.214332924283198e-16	7.891005909672165e-17	7.826984630274379e-16	3.0616928144321524e-17	8.944864326422564e-16	3.953911368246998e-17	nan	nan
57307.3000000021	6.8495439534001e-16	4.4674272992202735e-16	9.963844724548937e-16	6.35403913550587e-17	8.198163040266269e-16	7.691755050687218e-17	7.810359411889248e-16	3.0385804462203954e-17	8.920537675718385e-16	3.909204171114213e-17	nan	nan
57307.3500000021	6.835601683843789e-16	4.482954502236804e-16	9.941727389214213e-16	6.234005620361718e-17	8.182059829442267e-16	7.487454579471682e-17	7.793771927151491e-16	3.015169779806338e-17	8.89631069033624e-16	3.8637870626603155e-17	nan	nan
57307.400000002104	6.821752174529514e-16	4.498050075561644e-16	9.919750275852635e-16	6.111691725766912e-17	8.166022729617161e-16	7.278142300286672e-17	7.777221087715391e-16	2.991524153022119e-17	8.872184343241684e-16	3.817760287345036e-17	nan	nan
57307.45000000211	6.807995014116896e-16	4.512712640899015e-16	9.897913734273942e-16	5.987274922078618e-17	8.150051177830744e-16	7.063858811903443e-17	7.760705805376324e-16	2.967710355984144e-17	8.848159608381878e-16	3.7712313780279085e-17	nan	nan
57307.50000000211	6.794329790583876e-16	4.52694084950591e-16	9.876218116259815e-16	5.86095064390991e-17	8.134144610340045e-16	6.844647758993008e-17	7.744224992056727e-16	2.9437987402704776e-17	8.824237460700527e-16	3.724315631772357e-17	nan	nan
57307.55000000211	6.780756091214458e-16	4.540733381678803e-16	9.854663775576542e-16	5.732934493073904e-17	8.118302462602976e-16	6.620556145097136e-17	7.727777559793097e-16	2.9198633176574344e-17	8.800418876153189e-16	3.6771365985429085e-17	nan	nan
57307.600000002116	6.767273502586248e-16	4.554088946254804e-16	9.833251067986794e-16	5.603464748791752e-17	8.1025241692616755e-16	6.391634725793251e-17	7.711362420721483e-16	2.8959818448351055e-17	8.776704831722271e-16	3.629826576243443e-17	nan	nan
57307.65000000212	6.753881610557839e-16	4.567006280127158e-16	9.811980351262627e-16	5.472805222053814e-17	8.086809164125973e-16	6.15793850752648e-17	7.694978487063961e-16	2.872235889963218e-17	8.75309630543183e-16	3.5825271033303196e-17	nan	nan
57307.70000000212	6.74058000025603e-16	4.579484147774584e-16	9.790851985198685e-16	5.341248491249299e-17	8.071156880156802e-16	5.919527387317785e-17	7.678624671114571e-16	2.8487108764073893e-17	8.729594276363252e-16	3.5353894375236516e-17	nan	nan
57307.750000002125	6.727368256063107e-16	4.591521340804119e-16	9.769866331623652e-16	5.2091195537137966e-17	8.055566749449141e-16	5.676466982724151e-17	7.662299885225971e-16	2.8254960983746456e-17	8.70619972467029e-16	3.488575005939869e-17	nan	nan
57307.80000000213	6.714245961603817e-16	4.603116677507253e-16	9.749023754413942e-16	5.076779921113194e-17	8.040038203215606e-16	5.428829722354979e-17	7.646003041794685e-16	2.802684702664097e-17	8.682913631593233e-16	3.442255808370398e-17	nan	nan
57307.85000000213	6.701212699732195e-16	4.614269002428992e-16	9.728324619505566e-16	4.944632173532044e-17	8.024570671769365e-16	5.176696298583491e-17	7.629733053248448e-16	2.780373630214968e-17	8.659736979475656e-16	3.3966147512626474e-17	nan	nan
57307.90000000213	6.68826805251835e-16	4.624977185949529e-16	9.707769294907794e-16	4.813124964609486e-17	8.009163584507181e-16	4.920157632078977e-17	7.613488832031374e-16	2.7586635107578475e-17	8.636670751778319e-16	3.35184588548109e-17	nan	nan
57307.950000002136	6.675411601235241e-16	4.635240123878234e-16	9.687358150714623e-16	4.682758434118003e-17	7.993816369892684e-16	4.6593175726893666e-17	7.597269290590602e-16	2.737658503552799e-17	8.613715933094655e-16	3.3081545162535045e-17	nan	nan
57308.00000000214	6.662642926345017e-16	4.645056737059857e-16	9.667091559118777e-16	4.5540899298583686e-17	7.978528455438922e-16	4.394296680811627e-17	7.581073341362276e-16	2.7174660771727988e-17	8.590873509166356e-16	3.2657571490078683e-17	nan	nan
57308.05000000214	6.649961607485415e-16	4.654425970992342e-16	9.646969894423901e-16	4.427739861596202e-17	7.963299267691669e-16	4.1252376293124267e-17	7.564899896758111e-16	2.698196721403665e-17	8.5681444668979745e-16	3.224881230647458e-17	nan	nan
57308.100000002145	6.637367223456082e-16	4.663346795456514e-16	9.626993533057186e-16	4.304397399316421e-17	7.948128232211805e-16	3.8523130959263747e-17	7.548747869150796e-16	2.6799635848612004e-17	8.545529794372371e-16	3.185764642496825e-17	nan	nan
57308.15000000215	6.624859352204666e-16	4.671818204156756e-16	9.607162853583009e-16	4.184825580575391e-17	7.933014773558509e-16	3.575737588943082e-17	7.532616170860862e-16	2.6628820327848125e-17	8.523030480866252e-16	3.148654899533748e-17	nan	nan
57308.20000000215	6.612437570812686e-16	4.679839214373111e-16	9.587478236714711e-16	4.069865204445028e-17	7.917958315271596e-16	3.295785678874989e-17	7.516503714142511e-16	2.6470691207624602e-17	8.500647516864446e-16	3.11380801130905e-17	nan	nan
57308.250000002154	6.600101455481622e-16	4.687408866624109e-16	9.567940065328676e-16	3.960436667395139e-17	7.902958279854307e-16	3.0128210331472805e-17	7.500409411169959e-16	2.63264298198171e-17	8.478381894076431e-16	3.081486964099793e-17	nan	nan
57308.30000000216	6.587850581518326e-16	4.694526224340351e-16	9.54854872447644e-16	3.857538657524157e-17	7.888014088755805e-16	2.7273444064298985e-17	7.484332174023024e-16	2.619722127875849e-17	8.456234605450362e-16	3.051959792146513e-17	nan	nan
57308.35000000216	6.575684523320838e-16	4.701190373548514e-16	9.529304601398489e-16	3.762242407573991e-17	7.873125162353662e-16	2.4400764348045317e-17	7.468270914674085e-16	2.6084246648698495e-17	8.434206645189249e-16	3.025497219219617e-17	nan	nan
57308.40000000216	6.563602854363785e-16	4.70740042256571e-16	9.510208085535991e-16	3.6756800819644533e-17	7.858290919936373e-16	2.152107729144444e-17	7.452224544973903e-16	2.5988674331822625e-17	8.412299008765611e-16	3.002369870495276e-17	nan	nan
