MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err
53543.525000000605	9.072004261888729e-16	2.7701575881375353e-17	1.9310339067563294e-16	7.514643233652125e-18	3.553754418918453e-16	1.6867015862269936e-17	nan	nan
53543.57500000061	9.093356731610963e-16	2.7737737587268135e-17	1.9345409517366154e-16	7.525317534620037e-18	3.5598828004570074e-16	1.6787772327723238e-17	nan	nan
53543.62500000061	9.114677404495145e-16	2.777399167695453e-17	1.9380466012953366e-16	7.53608679219391e-18	3.5660158239719883e-16	1.6709036669249205e-17	nan	nan
53543.675000000614	9.135966153426146e-16	2.781035212219842e-17	1.9415508365554796e-16	7.546947954838996e-18	3.5721534202397166e-16	1.6630808974033238e-17	nan	nan
53543.72500000062	9.15722285121055e-16	2.7846833279498004e-17	1.9450536386382223e-16	7.557898046936088e-18	3.5782955177043103e-16	1.6553088831649613e-17	nan	nan
53543.77500000062	9.17844737057631e-16	2.7883449882041664e-17	1.9485549886630164e-16	7.568934168452569e-18	3.5844420378730676e-16	1.6475874384795078e-17	nan	nan
53543.82500000062	9.19963958417259e-16	2.7920217031384313e-17	1.952054867747624e-16	7.58005349456915e-18	3.59059290097452e-16	1.6399163495408472e-17	nan	nan
53543.875000000626	9.220799364569407e-16	2.7957150188522014e-17	1.9555532570078973e-16	7.591253275256114e-18	3.5967480272391847e-16	1.632295400945396e-17	nan	nan
53543.92500000063	9.241926584257299e-16	2.799426516473846e-17	1.9590501375579628e-16	7.602530834846174e-18	3.602907336900881e-16	1.6247243757292682e-17	nan	nan
53543.97500000063	9.263021115647114e-16	2.803157811188891e-17	1.962545490510107e-16	7.613883571550489e-18	3.609070750195762e-16	1.6172030554064454e-17	nan	nan
53544.025000000634	9.284082831069657e-16	2.8069105512373675e-17	1.9660392969747365e-16	7.62530895695851e-18	3.6152381873632624e-16	1.60973122000594e-17	nan	nan
53544.07500000064	9.305111602775364e-16	2.8106864168631707e-17	1.9695315380604696e-16	7.63680453550193e-18	3.621409568645004e-16	1.6023086481092154e-17	nan	nan
53544.12500000064	9.326107302934036e-16	2.814487119225021e-17	1.9730221948739482e-16	7.648367923902125e-18	3.627584814285178e-16	1.5949351168881158e-17	nan	nan
53544.17500000064	9.347069803634622e-16	2.818314399260202e-17	1.9765112485200517e-16	7.659996810565388e-18	3.6337638445307515e-16	1.587610402143437e-17	nan	nan
53544.225000000646	9.367998976884847e-16	2.822170026514011e-17	1.9799986801015781e-16	7.671688954996735e-18	3.6399465796309214e-16	1.5803342783422822e-17	nan	nan
53544.27500000065	9.388894694610874e-16	2.8260557979210006e-17	1.9834844707195238e-16	7.683442187143632e-18	3.646132939837547e-16	1.573106518658615e-17	nan	nan
53544.32500000065	9.40975682865712e-16	2.8299735365453025e-17	1.9869686014729034e-16	7.695254406745202e-18	3.65232284540429e-16	1.5659268950093648e-17	nan	nan
53544.375000000655	9.430585250785767e-16	2.833925090280272e-17	1.9904510534587216e-16	7.707123582647602e-18	3.658516216587644e-16	1.558795178094018e-17	nan	nan
53544.42500000066	9.451379832676794e-16	2.837912330506835e-17	1.9939318077719978e-16	7.719047752108083e-18	3.6647129736458712e-16	1.551711137433595e-17	nan	nan
53544.47500000066	9.472140445927312e-16	2.841937150705961e-17	1.997410845505824e-16	7.731025020067942e-18	3.6709130368395566e-16	1.544674541409037e-17	nan	nan
53544.52500000066	9.49286696205144e-16	2.8460014650359573e-17	2.000888147751135e-16	7.743053558415355e-18	3.6771163264311797e-16	1.5376851573008376e-17	nan	nan
53544.57500000067	9.513559252480172e-16	2.8501072068622155e-17	2.0043636955969556e-16	7.75513160522514e-18	3.6833227626853054e-16	1.5307427513245992e-17	nan	nan
53544.62500000067	9.534217188560735e-16	2.8542563272496785e-17	2.00783747013016e-16	7.767257463981852e-18	3.6895322658685615e-16	1.523847088674389e-17	nan	nan
53544.67500000067	9.554840643293144e-16	2.858450696148687e-17	2.0113094524355893e-16	7.779429502787022e-18	3.6957447562492456e-16	1.51699793355686e-17	nan	nan
53544.725000000675	9.575429498985999e-16	2.8626916721150125e-17	2.0147796235959183e-16	7.791646153554697e-18	3.7019601540974575e-16	1.5101950492324694e-17	nan	nan
53544.77500000068	9.595983641024474e-16	2.866980450390591e-17	2.0182479646918093e-16	7.80390591118852e-18	3.7081783796851255e-16	1.503438198052029e-17	nan	nan
53544.82500000068	9.616502954711518e-16	2.8713182390429916e-17	2.0217144568016988e-16	7.816207332742425e-18	3.7143993532858333e-16	1.4967271414945177e-17	nan	nan
53544.875000000684	9.636987325264863e-16	2.8757062582789544e-17	2.0251790810019249e-16	7.828549036558875e-18	3.7206229951745754e-16	1.4900616402066285e-17	nan	nan
53544.92500000069	9.657436637817251e-16	2.8801457395904716e-17	2.0286418183666015e-16	7.840929701430822e-18	3.726849226166513e-16	1.4834414446877526e-17	3.0184810197208177e-16	1.9077397173314023e-17
53544.97500000069	9.677850777415849e-16	2.884637924846318e-17	2.0321026499677e-16	7.853348065700223e-18	3.733077972634565e-16	1.4768662081564955e-17	3.03275298943247e-16	1.8909921823032636e-17
53545.02500000069	9.69822962902188e-16	2.889184065359518e-17	2.0355615568749987e-16	7.865802926386246e-18	3.739309164231117e-16	1.470335526219032e-17	3.0470529272128257e-16	1.8745963826958637e-17
53545.075000000696	9.718573077510604e-16	2.8937854209074615e-17	2.039018520155952e-16	7.878293138276375e-18	3.745542730652513e-16	1.4638489931917557e-17	3.06138045246587e-16	1.8585536722205217e-17
53545.1250000007	9.738881007671024e-16	2.8984432587113535e-17	2.0424735208758648e-16	7.89081761302375e-18	3.751778601596282e-16	1.4574062029559598e-17	3.075735184661008e-16	1.842865347998394e-17
53545.1750000007	9.75915330420542e-16	2.9031588523848756e-17	2.0459265400977833e-16	7.90337531823147e-18	3.7580167067612027e-16	1.4510067490742693e-17	3.090116743332399e-16	1.8275326459795852e-17
53545.225000000704	9.779389851729217e-16	2.9079334808430447e-17	2.049377558882375e-16	7.91596527650291e-18	3.764256975847183e-16	1.4446502249063377e-17	3.104524748078166e-16	1.8125567362109805e-17
53545.27500000071	9.799590534770835e-16	2.912768427171183e-17	2.0528265582881118e-16	7.92858656452717e-18	3.770499338555461e-16	1.4383362237317947e-17	3.118958818558539e-16	1.797938717956547e-17
53545.32500000071	9.819755237771167e-16	2.917664977463963e-17	2.0562735193710703e-16	7.941238312121204e-18	3.7767437245879945e-16	1.4320643388646647e-17	3.13341857449526e-16	1.7836796147009455e-17
53545.37500000071	9.839883845083524e-16	2.922624419629592e-17	2.0597184231850424e-16	7.953919701259518e-18	3.7829900636480627e-16	1.4258341637766383e-17	3.147903635671252e-16	1.769780369030529e-17
53545.425000000716	9.859976240973198e-16	2.9276480421531156e-17	2.0631612507814286e-16	7.966629965151294e-18	3.7892382854397103e-16	1.4196452922172687e-17	3.162413621928632e-16	1.756241837426506e-17
53545.47500000072	9.880032309617318e-16	2.932737132837223e-17	2.0666019832092884e-16	7.979368387210628e-18	3.795488319668042e-16	1.4134973183336957e-17	3.1769481531685807e-16	1.7430647849793943e-17
53545.52500000072	9.900051935104468e-16	2.937892977503869e-17	2.070040601515276e-16	7.992134300135699e-18	3.801740096039098e-16	1.4073898367940163e-17	3.1915068493490216e-16	1.7302498800438807e-17
53545.575000000725	9.920035001434545e-16	2.943116858665397e-17	2.073477086743612e-16	8.00492708487654e-18	3.807993544259247e-16	1.401322442906292e-17	3.206089330485285e-16	1.7177976888679036e-17
53545.62500000073	9.939981392518559e-16	2.948410054175207e-17	2.0769114199360878e-16	8.017746169664731e-18	3.8142485940361737e-16	1.3952947327453243e-17	3.2206952166485195e-16	1.7057086702002182e-17
53545.67500000073	9.959890992177955e-16	2.953773835831956e-17	2.0803435821321327e-16	8.03059102901576e-18	3.8205051750776443e-16	1.3893063032712e-17	3.2353241279636396e-16	1.6939831699219367e-17
53545.72500000073	9.979763684144805e-16	2.9592094679768124e-17	2.0837735543686015e-16	8.04346118270849e-18	3.8267632170925185e-16	1.3833567524552838e-17	3.249975684610051e-16	1.6826214157128985e-17
53545.775000000736	9.999599352061325e-16	2.964718206045821e-17	2.0872013176799232e-16	8.056356194789739e-18	3.8330226497900045e-16	1.3774456794020583e-17	3.264649506818807e-16	1.6716235117841272e-17
53545.82500000074	1.0019397879479623e-15	2.9703012951094955e-17	2.0906268530979926e-16	8.069275672539193e-18	3.839283402879863e-16	1.3715726844723247e-17	3.279345214873865e-16	1.6609894337135617e-17
53545.87500000074	1.0039159149861441e-15	2.975959968381419e-17	2.0940501416521947e-16	8.082219265464424e-18	3.845545406072216e-16	1.3657373694067643e-17	3.2940624291087756e-16	1.6507190233947976e-17
53545.925000000745	1.0058883045898907e-15	2.9816949830169683e-17	2.0974711655774204e-16	8.095186515066921e-18	3.85180858907758e-16	1.3599393374495627e-17	3.3088007699076105e-16	1.6408119841509328e-17
53545.97500000075	1.0078569446520884e-15	2.987504579307761e-17	2.1008899195770853e-16	8.108175462989067e-18	3.8580728816069566e-16	1.354178193472788e-17	3.3235598560902234e-16	1.63126782777998e-17
53546.02500000075	1.0098218229329158e-15	2.993386142473106e-17	2.1043064057092993e-16	8.121183282441788e-18	3.864338213371673e-16	1.348453544097424e-17	3.3383392694493274e-16	1.6220848090770247e-17
53546.075000000754	1.0117829271833012e-15	2.999337046648786e-17	2.1077206261247208e-16	8.134207175451673e-18	3.8706045140826753e-16	1.3427649978195638e-17	3.353138554748375e-16	1.6132599248496817e-17
53546.12500000076	1.0137402451449989e-15	3.005354657852947e-17	2.1111325829714116e-16	8.147244385020189e-18	3.876871713451809e-16	1.337112165130495e-17	3.3679572551846152e-16	1.6047899775440792e-17
53546.17500000076	1.015693764550575e-15	3.011436336258575e-17	2.1145422783949375e-16	8.16029219547625e-18	3.8831397411907416e-16	1.3314946586416103e-17	3.382794913999131e-16	1.596671626546109e-17
53546.22500000076	1.0176434731233436e-15	3.017579438403353e-17	2.1179497145382741e-16	8.173347932835402e-18	3.889408527011004e-16	1.3259120932074099e-17	3.397651074476042e-16	1.5889013916676763e-17
53546.275000000765	1.019589358577361e-15	3.0237813193309326e-17	2.1213548935418505e-16	8.186408965141344e-18	3.8956780006242507e-16	1.3203640860438662e-17	3.4125252799409845e-16	1.5814756570330327e-17
53546.32500000077	1.0215314086174096e-15	3.030039334667542e-17	2.1247578175435092e-16	8.19947270276516e-18	3.9019480917422845e-16	1.3148502568544646e-17	3.4274170737610443e-16	1.5743906753715338e-17
53546.37500000077	1.0234696109389418e-15	3.03635084264046e-17	2.1281584886785928e-16	8.21253659870074e-18	3.9082187300764774e-16	1.3093702279492561e-17	3.4423259993421078e-16	1.567642572679808e-17
53546.425000000774	1.0254039532280742e-15	3.042713206022026e-17	2.1315569090798362e-16	8.22559814883947e-18	3.9144898453380344e-16	1.303923624367125e-17	3.457251600128266e-16	1.5612273532506124e-17
53546.47500000078	1.0273344231615333e-15	3.049123794016698e-17	2.1349530808774649e-16	8.238654892230673e-18	3.920761367238114e-16	1.2985100739934951e-17	3.4721934196006245e-16	1.5551409050323196e-17
53546.52500000078	1.0292610084066622e-15	3.055579984083289e-17	2.1383470061991582e-16	8.251704411314227e-18	3.9270332254874253e-16	1.2931292076816065e-17	3.487151001276505e-16	1.549379005302921e-17
53546.57500000078	1.0311836966213534e-15	3.0620791636939495e-17	2.1417386871700065e-16	8.264744332140315e-18	3.9333053497963036e-16	1.2877806593723064e-17	3.5021238887075295e-16	1.5439373266317757e-17
53546.625000000786	1.0331024754540568e-15	3.068618732028827e-17	2.1451281259125836e-16	8.277772324583287e-18	3.939577669877745e-16	1.2824640661891723e-17	3.5171116254790874e-16	1.5388114430901386e-17
53546.67500000079	1.0350173325437292e-15	3.075196101610548e-17	2.1485153245469325e-16	8.29078610252705e-18	3.9458501193083994e-16	1.2771790420038678e-17	3.5321137552082857e-16	1.533996836692639e-17
53546.72500000079	1.0369282555198106e-15	3.0818086998805026e-17	2.1519002851904687e-16	8.303783424043904e-18	3.9521226431472605e-16	1.2719251251787959e-17	3.547129821543946e-16	1.5294889040337636e-17
53546.775000000795	1.0388352320021952e-15	3.088453970707658e-17	2.1552830099582225e-16	8.316762091553853e-18	3.958395188575236e-16	1.2667018431082587e-17	3.562159368164422e-16	1.525282963071719e-17
53546.8250000008	1.0407382496011962e-15	3.0951293758476555e-17	2.1586635009625312e-16	8.32971995197145e-18	3.96466770277276e-16	1.2615087269975333e-17	3.57720193877667e-16	1.521374260057981e-17
53546.8750000008	1.0426372959175511e-15	3.101832396337306e-17	2.162041760313243e-16	8.342654896848978e-18	3.9709401329199616e-16	1.2563453120509087e-17	3.5922570771151925e-16	1.51775797653317e-17
53546.9250000008	1.0445323585423328e-15	3.1085605338355686e-17	2.1654177901176521e-16	8.355564862483997e-18	3.977212426195697e-16	1.2512111376514026e-17	3.607324326940977e-16	1.5144292364030177e-17
53546.975000000806	1.0464234250569878e-15	3.115311311906601e-17	2.1687915924805516e-16	8.368447830051118e-18	3.9834845297786525e-16	1.2461057475488342e-17	3.622403232040171e-16	1.5113831130227607e-17
53547.02500000081	1.0483104830332514e-15	3.1220822772512904e-17	2.1721631695042228e-16	8.381301825688967e-18	3.989756390846127e-16	1.2410286900405145e-17	3.637493336222295e-16	1.5086146362628968e-17
53547.07500000081	1.0501935200331532e-15	3.1288710008831394e-17	2.1755325232883085e-16	8.394124920576796e-18	3.9960279565751163e-16	1.2359795181548908e-17	3.6525941833202446e-16	1.5061187995456005e-17
53547.125000000815	1.0520725236089737e-15	3.135675079254649e-17	2.1788996559299977e-16	8.40691523103984e-18	4.00229917414142e-16	1.230957789834929e-17	3.667705318707891e-16	1.5038905328077766e-17
53547.17500000082	1.053947481303225e-15	3.142492135329822e-17	2.1822645695239132e-16	8.419670918597513e-18	4.008569990720072e-16	1.2259630681204752e-17	3.6828263227336407e-16	1.501923962097279e-17
53547.22500000082	1.0558183806486089e-15	3.149319819610652e-17	2.185627266162177e-16	8.43239019003496e-18	4.014840353485317e-16	1.2209949213326498e-17	3.697956810718385e-16	1.50021241863032e-17
53547.275000000824	1.0576852091680116e-15	3.1561558111149154e-17	2.1889877479343159e-16	8.445071297438787e-18	4.021110209609933e-16	1.2160529232528716e-17	3.713096399521673e-16	1.4987491972458144e-17
53547.32500000083	1.0595479543744483e-15	3.162997818307004e-17	2.192346016927412e-16	8.457712538246174e-18	4.027379506266067e-16	1.2111366533061212e-17	3.7282447060200726e-16	1.4975276013075123e-17
53547.37500000083	1.0614066037710486e-15	3.169843579984175e-17	2.1957020752259721e-16	8.470312255287426e-18	4.033648190624581e-16	1.2062456967427106e-17	3.7434013471067024e-16	1.496540953303248e-17
53547.42500000083	1.0632611448510183e-15	3.17669086611876e-17	2.1990559249119356e-16	8.482868836787267e-18	4.039916209855233e-16	1.2013796448166473e-17	3.75856593968925e-16	1.4957826050649818e-17
53547.475000000835	1.0651115650976434e-15	3.183537478659072e-17	2.2024075680648417e-16	8.495380716415766e-18	4.0461835111267865e-16	1.1965380949711345e-17	3.7737381006901015e-16	1.495245947607171e-17
53547.52500000084	1.0669578519842024e-15	3.1903812522895525e-17	2.2057570067615488e-16	8.507846373266132e-18	4.0524500416063276e-16	1.1917206510126408e-17	3.78891744704462e-16	1.494924420520495e-17
53547.57500000084	1.0687999929739949e-15	3.197220055148125e-17	2.2091042430764905e-16	8.520264331890303e-18	4.0587157484602524e-16	1.186926923293934e-17	3.804103595700751e-16	1.4948115209305945e-17
53547.625000000844	1.07063797552028e-15	3.2040517895130867e-17	2.2124492790815813e-16	8.532633162268585e-18	4.0649805788534036e-16	1.1821565288909177e-17	3.8192961636168993e-16	1.4949008119692844e-17
53547.67500000085	1.072471787066252e-15	3.210874392444246e-17	2.2157921168461388e-16	8.544951479817592e-18	4.0712444799491786e-16	1.1774090917838212e-17	3.8344947677625956e-16	1.4951859307687324e-17
53547.72500000085	1.0743014150450231e-15	3.217685836396622e-17	2.2191327584370418e-16	8.557217945390417e-18	4.077507398909657e-16	1.1726842430311453e-17	3.849699025115712e-16	1.4956605959458234e-17
53547.77500000085	1.0761268468795887e-15	3.224484129794861e-17	2.2224712059185974e-16	8.569431265227728e-18	4.0837692828955535e-16	1.1679816209515742e-17	3.8649085526631263e-16	1.4963186145815633e-17
53547.825000000856	1.077948069982787e-15	3.2312673175760544e-17	2.225807461352637e-16	8.581590190957249e-18	4.090030079066016e-16	1.1633008712964958e-17	3.8801229673982715e-16	1.4971538886767225e-17
53547.87500000086	1.079765071757301e-15	3.2380334817064176e-17	2.2291415267984515e-16	8.593693519558449e-18	4.0962897345787603e-16	1.1586416474280257e-17	3.89534188632087e-16	1.4981604210973298e-17
53547.92500000086	1.0815778395955819e-15	3.2447807416621324e-17	2.232473404312784e-16	8.605740093336863e-18	4.102548196589789e-16	1.1540036104957208e-17	3.910564926436141e-16	1.4993323209913297e-17
53547.975000000864	1.0833863608798668e-15	3.2515072548804996e-17	2.2358030959499336e-16	8.617728799876709e-18	4.1088054122537737e-16	1.1493864296094347e-17	3.925791704753209e-16	1.500663808703791e-17
53548.02500000087	1.0851906229821244e-15	3.2582112171901514e-17	2.239130603761628e-16	8.629658572007974e-18	4.115061328723526e-16	1.1447897820159252e-17	3.9410218382845107e-16	1.5021492201607287e-17
53548.07500000087	1.086990613264033e-15	3.264890863209799e-17	2.242455929797127e-16	8.641528387766488e-18	4.1213158931500877e-16	1.1402133532706135e-17	3.9562549440441367e-16	1.5037830107777837e-17
53548.12500000087	1.0887863190769499e-15	3.2715444667261594e-17	2.2457790761031325e-16	8.653337270334904e-18	4.1275690526830233e-16	1.1356568374124446e-17	3.9714906390478997e-16	1.505559758852368e-17
53548.175000000876	1.0905777277618912e-15	3.2781703410392774e-17	2.2491000447238906e-16	8.665084288005536e-18	4.133820754469924e-16	1.1311199371365153e-17	3.9867285403117454e-16	1.507474168494438e-17
53548.22500000088	1.092364826649471e-15	3.2847668392990016e-17	2.25241883770109e-16	8.676768554115913e-18	4.1400709456566e-16	1.1266023639660106e-17	4.001968264850559e-16	1.5095210720782324e-17
53548.27500000088	1.0941476030599284e-15	3.291332354805035e-17	2.2557354570739444e-16	8.68838922700769e-18	4.146319573387058e-16	1.1221038384236477e-17	4.0172094296772404e-16	1.51169543225121e-17
53548.325000000885	1.0959260443030327e-15	3.2978653212992896e-17	2.2590499048791404e-16	8.699945509947123e-18	4.1525665848034326e-16	1.117624090201127e-17	4.032451651802305e-16	1.513992343497453e-17
53548.37500000089	1.0977001376781225e-15	3.304364213228551e-17	2.262362183150888e-16	8.711436651084488e-18	4.1588119270457046e-16	1.113162858333991e-17	4.04769454881113e-16	1.5164070274486284e-17
53548.42500000089	1.0994698704740268e-15	3.310827545995103e-17	2.265672293920866e-16	8.722861943373004e-18	4.1650555472520637e-16	1.1087198913656157e-17	4.0629377830869997e-16	1.5189343876975428e-17
53548.47500000089	1.101235229969028e-15	3.317253876186459e-17	2.2689802392182703e-16	8.734220724523237e-18	4.1712973925584314e-16	1.1042949475218192e-17	4.0781810929524343e-16	1.5215686972167228e-17
53548.5250000009	1.1029962034308975e-15	3.3236418017906483e-17	2.2722860210697737e-16	8.745512376917988e-18	4.1775374100990506e-16	1.0998877948760722e-17	4.093424224079537e-16	1.524304292709338e-17
53548.5750000009	1.1047527781168034e-15	3.329989962393887e-17	2.2755896414995626e-16	8.756736327544577e-18	4.183775547005639e-16	1.0954982115188406e-17	4.1086669221329966e-16	1.5271356512757684e-17
53548.6250000009	1.1065049412732994e-15	3.336297039364778e-17	2.2788911025293257e-16	8.767892047939714e-18	4.19001175040794e-16	1.091125985726066e-17	4.1239089327704822e-16	1.5300573924768564e-17
53548.675000000905	1.1082526801363088e-15	3.3425617560238616e-17	2.2821904061782774e-16	8.77897905409711e-18	4.1962459674335673e-16	1.0867709161233852e-17	4.1391500016401285e-16	1.5330642799666456e-17
53548.72500000091	1.1099959819310868e-15	3.34878287780024e-17	2.2854875544630616e-16	8.78999690640615e-18	4.20247814520762e-16	1.0824328118554789e-17	4.1543898743816616e-16	1.5361512227523342e-17
53548.77500000091	1.1117348338721722e-15	3.3549592123762175e-17	2.288782549397913e-16	8.800945209575401e-18	4.208708230853044e-16	1.0781114927499255e-17	4.1696282966248755e-16	1.539313276071404e-17
53548.825000000914	1.1134692231634072e-15	3.3610896098189824e-17	2.292075392994515e-16	8.811823612544825e-18	4.214936171490518e-16	1.0738067894845764e-17	4.1848650139888365e-16	1.5425456419279314e-17
53548.87500000092	1.1151991369978538e-15	3.367172962701455e-17	2.2953660872621126e-16	8.822631808416372e-18	4.2211619142382983e-16	1.069518543748524e-17	4.2000997720814893e-16	1.545843669294932e-17
