MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err	atlas_c	atlas_c_err	atlas_o	atlas_o_err
58102.53750000249	1.2718939054038985e-16	1.4888352426122647e-17	1.9567627980591067e-16	1.1408431609873897e-17	1.8867770237010198e-16	1.002105234347027e-17	1.3896988481073545e-16	1.3542542328588907e-17	1.70482605931722e-16	6.79651107817795e-18	1.4369461579676347e-16	4.935507938378875e-16	1.7079610815448885e-16	2.935963662144116e-17
58102.58750000249	1.2719303852721027e-16	1.6245232611222122e-17	1.9534461900379844e-16	1.20873254224209e-17	1.8943842327445215e-16	1.0376875905229459e-17	1.3858715866739696e-16	1.33087260215407e-17	1.7044194422598857e-16	6.957845805945453e-18	1.4379858660856516e-16	4.92156344756975e-16	1.7044518027992531e-16	2.987462114702383e-17
58102.63750000249	1.2719847924995167e-16	1.757666703167383e-17	1.950144131714464e-16	1.2770552237289743e-17	1.9019946102560328e-16	1.0733136729003731e-17	1.3820432079688475e-16	1.3075599515173462e-17	1.704050516141248e-16	7.121893833686869e-18	1.4390601749129128e-16	4.907458397876995e-16	1.7009645137180574e-16	3.0385982498666586e-17
58102.687500002496	1.2720566953737444e-16	1.8880958031341322e-17	1.9468567449375012e-16	1.3453137523568348e-17	1.9095976301199604e-16	1.1085024589840015e-17	1.3782130381333106e-16	1.284310174503475e-17	1.7037155072679701e-16	7.285755798501689e-18	1.4401687565593059e-16	4.89319178692665e-16	1.6974991539961323e-16	3.0893535723675535e-17
58102.7375000025	1.2721456623670453e-16	2.0156839328222612e-17	1.9435841516233055e-16	1.4131152170816344e-17	1.9171827659259113e-16	1.1428583005942098e-17	1.3743804031651992e-16	1.2611173867653203e-17	1.7034106424806154e-16	7.446942992394186e-18	1.441311281114118e-16	4.878762604912354e-16	1.6940556636014836e-16	3.1397103498437403e-17
58102.7875000025	1.272251262118777e-16	2.1403333206622702e-17	1.940326473758788e-16	1.4801469102917793e-17	1.924739490775091e-16	1.1760565179983452e-17	1.370544628906989e-16	1.237975955493059e-17	1.7031321490723446e-16	7.603331202702797e-18	1.442487416595861e-16	4.86416983464562e-16	1.6906339827735126e-16	3.189651563722898e-17
58102.837500002504	1.2723730634177067e-16	2.2619661255026422e-17	1.9370838334051161e-16	1.546157876440171e-17	1.9322572770860203e-16	1.207831017090281e-17	1.366705041034185e-16	1.214880529654601e-17	1.702876254707396e-16	7.753114790017348e-18	1.4436968289016757e-16	4.849412451607737e-16	1.687234052022844e-16	3.2391608645434565e-17
58102.88750000251	1.272510635184442e-16	2.3805186694562076e-17	1.933856352701084e-16	1.610944987390885e-17	1.9397255964018438e-16	1.2379639479021082e-17	1.3628609650432642e-16	1.1918260711666287e-17	1.70263918733943e-16	7.89476378623835e-18	1.4449391817562623e-16	4.834489424003333e-16	1.6838558121302024e-16	3.288222531256352e-17
58102.93750000251	1.272663546453759e-16	2.4959376021998436e-17	1.9306441538666495e-16	1.6743424295370604e-17	1.9471339191957929e-16	1.2662772196877487e-17	1.3590117262401326e-16	1.1688078871404285e-17	1.7024171751302734e-16	8.026985354449904e-18	1.4462141366603874e-16	4.819399712815653e-16	1.680499204145438e-16	3.336821434096331e-17
58102.98750000251	1.272831366357047e-16	2.6081772838059498e-17	1.9274473592063515e-16	1.7362137392759448e-17	1.9544717146780528e-16	1.2926256139813311e-17	1.3551566497281131e-16	1.1458216633827345e-17	1.702206446368189e-16	8.14869004807453e-18	1.4475213528389097e-16	4.804142271863569e-16	1.6771641693869356e-16	3.384943000659778e-17
58103.037500002516	1.2730136641045482e-16	2.717197957979466e-17	1.9242660911128476e-16	1.7964457370748033e-17	1.9617284506012517e-16	1.3168912298994554e-17	1.351295060396316e-16	1.1228634993588717e-17	1.702003229386605e-16	8.25896278241443e-18	1.448860487188361e-16	4.788716047860403e-16	1.6738506494404646e-16	3.432573184862097e-17
58103.08750000252	1.2732100089678613e-16	2.8229644508286747e-17	1.9211004720703143e-16	1.854943877981806e-17	1.9688935930680342e-16	1.3389790194640741e-17	1.3474262829076898e-16	1.0999299448627941e-17	1.70180375248251e-16	8.357038158244101e-18	1.4502311942240504e-16	4.773119980474567e-16	1.6705585861584654e-16	3.4796984384977026e-17
58103.13750000252	1.2734199702621857e-16	2.925445226877528e-17	1.9179506246580062e-16	1.9116286629198177e-17	1.9759566063354513e-16	1.3588132051718604e-17	1.3435496416872816e-16	1.077018038681936e-17	1.7016042438349202e-16	8.442279659259779e-18	1.4516331260267012e-16	4.757353002392085e-16	1.6672879216591752e-16	3.5263056851335846e-17
58103.187500002525	1.2736431173287702e-16	3.024611692813988e-17	1.914816671553605e-16	1.9664328486316863e-17	1.9829069526227748e-16	1.376334407796354e-17	1.3396644609104027e-16	1.0541253495922207e-17	1.7014009314235008e-16	8.514162218583e-18	1.4530659321886016e-16	4.741414039381028e-16	1.6640385983259006e-16	3.5723822961255716e-17
58103.23750000253	1.2738790195172244e-16	3.1204376761608105e-17	1.9116987355368194e-16	2.0192992626704674e-17	1.9897340919168338e-16	1.391497345024712e-17	1.335770064490818e-16	1.0312500200769963e-17	1.7011900429470727e-16	8.572257672691643e-18	1.4545292597592805e-16	4.7253020103579495e-16	1.6608105588058362e-16	3.6179160685385867e-17
58103.28750000253	1.274127246167862e-16	3.2128990295006566e-17	1.9085969394927279e-16	2.0701790798458246e-17	1.9964274817782634e-16	1.404268989508e-17	1.3318657760689166e-16	1.0083908132296416e-17	1.7009678057419174e-16	8.616222667960843e-18	1.4560227531906759e-16	4.709015827456291e-16	1.6576037460096518e-16	3.662895204804202e-17
58103.33750000253	1.2743873665940618e-16	3.301973326187813e-17	1.905511406415361e-16	2.1190304530815716e-17	2.0029765771476883e-16	1.4146270980618255e-17	1.327950918999872e-16	9.855471633721925e-18	1.7007304467005014e-16	8.645788641011683e-18	1.4575460542818281e-16	4.692554396096903e-16	1.6544181031102158e-16	3.7073082939428136e-17
58103.38750000254	1.274658950064585e-16	3.387639623645657e-17	1.9024422594111512e-16	2.165817418382395e-17	2.0093708301518184e-16	1.422559042537549e-17	1.324024816341791e-16	9.62719231020777e-18	1.7004741921898056e-16	8.660753550575059e-18	1.4590988021230553e-16	4.675916615060637e-16	1.6512535735421674e-16	3.751144294214611e-17
58103.43750000254	1.2749415657859182e-16	3.469878277230946e-17	1.8993896217023073e-16	2.2105090133123427e-17	2.0155996899094689e-16	1.4280608880370003e-17	1.320086790843973e-16	9.399079629257159e-18	1.7001952679699611e-16	8.660975091901413e-18	1.4606806330396244e-16	4.659101376563137e-16	1.6481101010008377e-16	3.794392517064702e-17
58103.48750000254	1.2752347828845673e-16	3.548670792386152e-17	1.8963536166303947e-16	2.2530785629207935e-17	2.021652602336987e-16	1.431136676167846e-17	1.3161361649349173e-16	9.171151580414557e-18	1.6998898991124253e-16	8.646365172383727e-18	1.4622911805349156e-16	4.642107566331833e-16	1.6449876294413834e-16	3.837042612249045e-17
58103.537500002545	1.2755381703894534e-16	3.623999706101006e-17	1.8933343676597813e-16	2.2935030978877884e-17	2.0275190099554463e-16	1.4317978807641624e-17	1.3121722607106206e-16	8.94343540427105e-18	1.6995543099187644e-16	8.61688546950224e-18	1.4639300752330522e-16	4.624934063685215e-16	1.6418861030781029e-16	3.879084554033955e-17
58103.58750000255	1.2758512972141062e-16	3.695848491042821e-17	1.8903319983811049e-16	2.3317628777610872e-17	2.033188351694798e-16	1.4300630112731388e-17	1.308194399922635e-16	8.715968402430959e-18	1.6991847238388513e-16	8.572543929247903e-18	1.4655969448210115e-16	4.607579741614432e-16	1.6388054663836265e-16	3.9205086283805516e-17
58103.63750000255	1.2761737321390398e-16	3.76420147739192e-17	1.8873466325146953e-16	2.367840998260757e-17	2.0386500627016711e-16	1.4259573454080346e-17	1.3042019039662366e-16	8.48879884213222e-18	1.6987773633894017e-16	8.513392095810428e-18	1.4672914139902145e-16	4.590043466867278e-16	1.6357456640877387e-16	3.961305421025218e-17
58103.687500002554	1.2765050437940147e-16	3.8290437886367385e-17	1.8843783939141719e-16	2.4017230662509725e-17	2.0438935741433993e-16	1.419512777930592e-17	1.3001940938685751e-16	8.26198697149399e-18	1.6983284500722894e-16	8.439523192618893e-18	1.4690131043775513e-16	4.572324100034615e-16	1.6327066411772814e-16	4.001465806381481e-17
58103.73750000256	1.276844800640289e-16	3.8903612884687476e-17	1.8814274065697543e-16	2.433396929513061e-17	2.0489083130145812e-16	1.410767776921616e-17	1.2961702902767945e-16	8.035606164083081e-18	1.6978342042930892e-16	8.351070901428601e-18	1.4707616345058823e-16	4.554420495639319e-16	1.6296883428944592e-16	4.040980937197833e-17
58103.78750000256	1.277192570952957e-16	3.948140536584789e-17	1.8784937946118645e-16	2.4628524511566592e-17	2.0536837019429261e-16	1.3997674428495187e-17	1.2921298134461836e-16	7.809744214603497e-18	1.6972908452792324e-16	8.248208812107491e-18	1.4725366197239827e-16	4.536331502227759e-16	1.626690714736663e-16	4.07984223490423e-17
58103.83750000256	1.2775479228031134e-16	4.002368751692962e-17	1.8755776823145924e-16	2.4900813206124172e-17	2.0582091589942002e-16	1.386563669328534e-17	1.2880719832282305e-16	7.584504811121862e-18	1.696694590998528e-16	8.131150540916657e-18	1.4743376721459266e-16	4.518055962463934e-16	1.6237137024556265e-16	4.118041380595874e-17
58103.887500002566	1.2779104240401861e-16	4.05303378040009e-17	1.8726791940991132e-16	2.5150768947637507e-17	2.0624740974785624e-16	1.3712154078165529e-17	1.2839961190588087e-16	7.360009213347331e-18	1.6960416580774133e-16	8.000150542562433e-18	1.476164400589901e-16	4.499592713226279e-16	1.6207572520560416e-16	4.1555703066016514e-17
58103.93750000257	1.2782796422740954e-16	4.100124070930367e-17	1.8697984545371962e-16	2.53783406405978e-17	2.066467925755196e-16	1.3537890418673753e-17	1.2799015399462733e-16	7.136398171047035e-18	1.695328261719308e-16	7.855505670892988e-18	1.478016410516465e-16	4.480940585707245e-16	1.6178213097954646e-16	4.1924211885922234e-17
58103.98750000257	1.278655144857501e-16	4.1436286508595616e-17	1.866935588354639e-16	2.558349139445806e-17	2.0701800470387076e-16	1.3343588798880322e-17	1.2757875644595406e-16	6.913834121728965e-18	1.694550615622802e-16	7.697557578503419e-18	1.4798933039662192e-16	4.462098405515696e-16	1.61490582218315e-16	4.228586438184542e-17
58104.037500002574	1.279036498868034e-16	4.1835371082069725e-17	1.8640907204349413e-16	2.576619756745347e-17	2.0735998592032032e-16	1.3130077788923374e-17	1.2716535107162053e-16	6.692503712060443e-18	1.6937049318999717e-16	7.526696087888824e-18	1.481794679496883e-16	4.443064992782212e-16	1.6120107359792072e-16	4.264058696007288e-17
58104.08750000258	1.2794232710904405e-16	4.2198395753665537e-17	1.8612639758224416e-16	2.592644795757786e-17	2.076716754588738e-16	1.2898279154208275e-17	1.2674986963705946e-16	6.472620692762359e-18	1.692787420994638e-16	7.34336372013878e-18	1.4837201321198127e-16	4.4238391622673475e-16	1.6091359981940383e-16	4.29883082519037e-17
58104.13750000258	1.2798150279988152e-16	4.25252671546e-17	1.858455479726138e-16	2.6064243118342065e-17	2.0795201198057586e-16	1.2649217236989066e-17	1.263322438601936e-16	6.254429241559616e-18	1.6917942916004936e-16	7.148061635790037e-18	1.485669253235878e-16	4.404419723472955e-16	1.6062815560874584e-16	4.332895905250526e-17
58104.18750000258	1.2802113357386883e-16	4.281589710781405e-17	1.8556653575229585e-16	2.6179594781160962e-17	2.0819993355406174e-16	1.2384030249903895e-17	1.2591240541023057e-16	6.038207772157173e-18	1.6907217505793255e-16	6.941357331185805e-18	1.4876416305707702e-16	4.384805480756613e-16	1.6034473571677255e-16	4.3662472263400685e-17
58104.237500002586	1.2806117601092546e-16	4.3070202530686156e-17	1.8528937347613721e-16	2.627252536933394e-17	2.084143776360345e-16	1.2103983759489838e-17	1.254902859064826e-16	5.824273287618131e-18	1.689566002879124e-16	6.7238945514244046e-18	1.4896368481096825e-16	4.364995233449248e-16	1.600633349190901e-16	4.3988782838360134e-17
58104.28750000259	1.281015866545447e-16	4.328810535390202e-17	1.8501407371647825e-16	2.6343067591415112e-17	2.0859428105179623e-16	1.1810486667766201e-17	1.250658169171629e-16	5.612986332028791e-18	1.688323251452247e-16	6.496406035637113e-18	1.4916544860313722e-16	4.344987775976064e-16	1.5978394801602304e-16	4.430782773247284e-17
58104.33750000259	1.2814232201000595e-16	4.3469532454848583e-17	1.847406490635074e-16	2.6391264103918315e-17	2.0873857997564942e-16	1.1505110015192643e-17	1.2463892995820034e-16	5.404756581013883e-18	1.686989697173404e-16	6.259729915691852e-18	1.4936941206415978e-16	4.3247818979808095e-16	1.5950656983249924e-16	4.4619545854112996e-17
58104.387500002595	1.281833385425897e-16	4.3614415604253866e-17	1.8446911212560657e-16	2.64171672351225e-17	2.0884620991144723e-16	1.1189608911747374e-17	1.2420955649203402e-16	5.2000490847870074e-18	1.6855615387576822e-16	6.014830858374453e-18	1.495755324305935e-16	4.30437638445351e-16	1.5923119521800325e-16	4.49238780196879e-17
58104.4375000026	1.2822459267577732e-16	4.372269142514013e-17	1.8419947552970147e-16	2.6420838763361254e-17	2.0891610567307684e-16	1.0865947830443912e-17	1.2377762792642655e-16	4.999391129391265e-18	1.684034972678739e-16	5.7628273881883424e-18	1.497837665381928e-16	4.2837700158617393e-16	1.5895781904648905e-16	4.522076691092846e-17
58104.4875000026	1.2826604078946267e-16	4.379430136344188e-17	1.839317519216184e-16	2.6402349744357708e-17	2.0894720136483188e-16	1.0536329330346894e-17	1.2334307561325912e-16	4.8033796023679446e-18	1.682406193086497e-16	5.505027262135779e-18	1.4999407081506194e-16	4.2629615682855216e-16	1.5868643621629762e-16	4.5510157034579377e-17
58104.5375000026	1.2830763921815664e-16	4.382919166985065e-17	1.836659539664185e-16	2.636178038339122e-17	2.0893843036196502e-16	1.0203225954803312e-17	1.2290583084734241e-16	4.612688624988825e-18	1.6806713917253785e-16	5.242973275120974e-18	1.5020640127474106e-16	4.241949813555964e-16	1.5841704165008857e-16	4.579199468432505e-17
58104.587500002606	1.2834934424918465e-16	4.3827313392791294e-17	1.8340209434875975e-16	2.6299219949013592e-17	2.0888872529099867e-16	9.869414493919994e-18	1.2246582486521228e-16	4.428077027560433e-18	1.6788267578518567e-16	4.978502392551674e-18	1.504207135092267e-16	4.2207335193977136e-16	1.5814963029475273e-16	4.60662279048148e-17
58104.63750000261	1.283911121208931e-16	4.378862238252529e-17	1.8314018577324222e-16	2.6214766725872422e-17	2.0879701801030407e-16	9.538010894032038e-18	1.2202298884393187e-16	4.250394979775331e-18	1.6768684781525305e-16	4.713821447284014e-18	1.5063696268192426e-16	4.1993114495753433e-16	1.578841971213524e-16	4.633280645765866e-17
58104.68750000261	1.2843289902084365e-16	4.3713079306749695e-17	1.8288024096475882e-16	2.61085280050707e-17	2.086622395903438e-16	9.212502711822113e-18	1.2157725389989136e-16	4.080588730304805e-18	1.6747927366618734e-16	4.451602364357191e-18	1.5085510352053502e-16	4.1776823640437767e-16	1.5762073712501734e-16	4.6591681789285217e-17
58104.737500002615	1.2847466108401126e-16	4.3600649678183845e-17	1.8262227266884797e-16	2.5980620111156912e-17	2.0848332029421944e-16	8.896774019531716e-18	1.21128551087606e-16	3.919701958053882e-18	1.6725957146799536e-16	4.195098055804688e-18	1.5107509030987206e-16	4.1558450191028483e-16	1.5735924532490819e-16	4.684280700053003e-17
58104.78750000262	1.285163543909769e-16	4.345130389495546e-17	1.8236629365203895e-16	2.5831168465656176e-17	2.082591895580274e-16	8.595115026163276e-18	1.206768113985192e-16	3.768871721578324e-18	1.6702735906902103e-16	3.948274969857146e-18	1.512968768846086e-16	4.1337981675561276e-16	1.5709971676411094e-16	4.708613681786947e-17
58104.83750000262	1.2855793496612204e-16	4.32650172948785e-17	1.8211231670220583e-16	2.566030768767671e-17	2.079887759711961e-16	8.312205554723223e-18	1.2022196575979227e-16	3.6293164985791144e-18	1.667822540277087e-16	3.715946769372491e-18	1.5152041662195634e-16	4.1115405588741053e-16	1.568421465095708e-16	4.732162756620322e-17
58104.887500002624	1.2859935877581153e-16	4.304177022499788e-17	1.8186035462892057e-16	2.546818173297921e-17	2.0767100725692498e-16	8.053058509770865e-18	1.1976394503310729e-16	3.502313503012154e-18	1.6652387360435546e-16	3.503871776883097e-18	1.5174566243427168e-16	4.0890709393618917e-16	1.5658652965201334e-16	4.754923714310609e-17
58104.93750000263	1.28640581726592e-16	4.278154812818769e-17	1.816104202637984e-16	2.5254944073658888e-17	2.0730481025243961e-16	7.822907862677703e-18	1.1930268001346218e-16	3.3891626230686863e-18	1.6625183475288962e-16	3.3187423898528952e-18	1.5197256676159226e-16	4.066388052331524e-16	1.5633286130588566e-16	4.776892499446076e-17
58104.98750000263	1.2868155966336775e-16	4.2484341649022674e-17	1.813625264608554e-16	2.502075792155271e-17	2.0688911088949647e-16	7.627027545723251e-18	1.1883810142795777e-16	3.291135281166713e-18	1.659657541126026e-16	3.1679552985744067e-18	1.5220108156409963e-16	4.0434906382790295e-16	1.560811366092536e-16	4.7980652091397315e-17
58105.03750000263	1.2872224836758517e-16	4.215014676164595e-17	1.8111668609685474e-16	2.4765796499345505e-17	2.064228341745482e-16	7.470475457727063e-18	1.1837013993460376e-16	3.2094085801102368e-18	1.656652479999064e-16	3.0590389518438322e-18	1.5243115831450895e-16	4.0203774350663777e-16	1.5583135072376106e-16	4.81843809084891e-17
58105.087500002635	1.287626035554153e-16	4.1778964923015495e-17	1.8087291207166294e-16	2.4490243364785865e-17	2.059049041692057e-16	7.357772148329381e-18	1.1789872612109822e-16	3.1449883140601013e-18	1.6534993240006905e-16	2.9986905344067124e-18	1.5266274799038584e-16	3.9970471781084774e-16	1.5558349883453452e-16	4.8380075403119745e-17
58105.13750000264	1.2880258087592864e-16	4.137080325568662e-17	1.8063121730860224e-16	2.4194292794600076e-17	2.0533471333853054e-16	7.291509099832451e-18	1.1742384590357246e-16	3.098390381052557e-18	1.6501957335655476e-16	2.9905657715078194e-18	1.5289580106638665e-16	3.9734986005653274e-16	1.5533757615010668e-16	4.856770099598537e-17
58105.18750000264	1.2884213590927004e-16	4.09256747652636e-17	1.8039161475479495e-16	2.387815023646139e-17	2.0471383495868992e-16	7.268335305818e-18	1.169457426447249e-16	3.06871878885514e-18	1.6467463566907612e-16	3.0307994807143557e-18	1.5313026750642482e-16	3.949730433539533e-16	1.5509357790236464e-16	4.8747224552655165e-17
