MJD	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err	lascumbres_u'	lascumbres_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
59132.60000000271	2.3495175756358173e-16	3.12334672276679e-17	1.6717101520378725e-16	1.6671051354091304e-16	2.542247038128989e-16	1.3298304909372536e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59132.650000002715	2.3464511351863865e-16	3.102609160836589e-17	1.6684061342968464e-16	1.6701919054685036e-16	2.5391085924996906e-16	1.3225393746214653e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59132.70000000272	2.3433719295484624e-16	3.080129408281726e-17	1.665114869770136e-16	1.673248986107698e-16	2.5359489030843135e-16	1.314741037787151e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59132.75000000272	2.3402807633285872e-16	3.055946233445884e-17	1.661836323597546e-16	1.6762763570631517e-16	2.5327676383649326e-16	1.306447273776961e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59132.800000002724	2.33717844033248e-16	3.030103563504503e-17	1.6585704609639435e-16	1.6792739982966277e-16	2.529564466588064e-16	1.2976714574026972e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59132.85000000273	2.334065763588135e-16	3.0026506885941777e-17	1.655317247098908e-16	1.68224188999001e-16	2.526339055761961e-16	1.2884285909695865e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59132.90000000273	2.3309435353692257e-16	2.973642491330404e-17	1.6520766472763887e-16	1.685180012540134e-16	2.5230910736534225e-16	1.2787353545760766e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59132.95000000273	2.3278125572182373e-16	2.9431397026882933e-17	1.648848626814348e-16	1.6880883465537129e-16	2.5198201877856055e-16	1.2686101605698911e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.000000002736	2.3246736299693715e-16	2.9112091850549286e-17	1.6456331510744148e-16	1.690966872842287e-16	2.5165260654348725e-16	1.2580732120315452e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.05000000274	2.321527553772122e-16	2.8779242430229367e-17	1.6424301854615371e-16	1.6938155724172597e-16	2.513208373628016e-16	1.2471465649919156e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.10000000274	2.318375128114179e-16	2.843364962105995e-17	1.6392396954236176e-16	1.696634426484988e-16	2.509866779139008e-16	1.2358541940041632e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.150000002744	2.315217151844718e-16	2.807618574976107e-17	1.636061646451177e-16	1.6994234164419077e-16	2.506500948486946e-16	1.2242220605292355e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.20000000275	2.312054423197272e-16	2.7707798540483696e-17	1.6328960040769743e-16	1.7021825238697655e-16	2.5031105479326783e-16	1.2122781834059057e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.25000000275	2.3088877398130513e-16	2.7329515281370538e-17	1.629742733875692e-16	1.7049117305308458e-16	2.4996952434759747e-16	1.2000527104091116e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.30000000275	2.3057178987638633e-16	2.694244719455454e-17	1.626601801463531e-16	1.707611018363323e-16	2.496254700853002e-16	1.1875779896885092e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.350000002756	2.302545696575364e-16	2.6547793953349705e-17	1.6234731724978849e-16	1.710280369476596e-16	2.4927885855331636e-16	1.1748886394643893e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.40000000276	2.2993719292499665e-16	2.6146848265878726e-17	1.6203568126769697e-16	1.7129197661467445e-16	2.4892965627163786e-16	1.162021614032265e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.45000000276	2.2961973922897955e-16	2.5741000413196642e-17	1.6172526877394723e-16	1.715529190812e-16	2.48577829733044e-16	1.1490162636105951e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.500000002765	2.293022880719926e-16	2.533174259152171e-17	1.6141607634641742e-16	1.7181086260682776e-16	2.482233454027547e-16	1.135914385085713e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.55000000277	2.289849189111309e-16	2.4920672860720974e-17	1.611081005669603e-16	1.720658054664782e-16	2.478661697182369e-16	1.1227602600956751e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.60000000277	2.28667711160365e-16	2.4509498444988173e-17	1.6080133802136648e-16	1.723177459499623e-16	2.475062690888397e-16	1.1096006762324974e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.65000000277	2.283507441928439e-16	2.410003806561137e-17	1.604957852993279e-16	1.7256668236155404e-16	2.471436098955354e-16	1.0964849264703698e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.70000000278	2.2803409734321817e-16	2.3694222911499508e-17	1.6019143899440097e-16	1.7281261301956373e-16	2.4677815849066866e-16	1.0834647811740409e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.75000000278	2.277178499099008e-16	2.329409577249628e-17	1.5988829570397088e-16	1.7305553625591733e-16	2.4640988119761255e-16	1.0705944263451677e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.80000000278	2.274020811573665e-16	2.2901807777924677e-17	1.5958635202921438e-16	1.7329545041574252e-16	2.4603874431051755e-16	1.0579303610833824e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.850000002785	2.270868703184749e-16	2.2519612105323792e-17	1.592856045750618e-16	1.7353235385695756e-16	2.4566471409402034e-16	1.0455312466960305e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.90000000279	2.2677229659672825e-16	2.2149853962541523e-17	1.5898604995016173e-16	1.7376624494986754e-16	2.452877567829665e-16	1.0334576995526212e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59133.95000000279	2.2645843916857913e-16	2.1794956113973303e-17	1.5868768476684335e-16	1.7399712207676298e-16	2.4490783858208525e-16	1.0217720197069828e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.000000002794	2.261453771857334e-16	2.1457399237404103e-17	1.5839050564107899e-16	1.7422498363152519e-16	2.445249256657473e-16	1.0105378476694034e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.0500000028	2.2583318977741376e-16	2.113969648146647e-17	1.5809450919244664e-16	1.7444982801923602e-16	2.441389841776951e-16	9.9981974260523e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.1000000028	2.2552195605267695e-16	2.0844361766041768e-17	1.5779969204409273e-16	1.746716536557912e-16	2.437499802306489e-16	9.896826767562187e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.1500000028	2.252117551026787e-16	2.0573871647484096e-17	1.575060508226956e-16	1.7489045896752118e-16	2.4335787990615623e-16	9.801914431180768e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.200000002806	2.2490266600296424e-16	2.0330620963279513e-17	1.572135821584263e-16	1.751062423908126e-16	2.4296264925421275e-16	9.714099765238219e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.25000000281	2.245947678157904e-16	2.0116872971503858e-17	1.5692228268491107e-16	1.7531900237173855e-16	2.4256425429301005e-16	9.634005920963631e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.30000000281	2.242881654130129e-16	1.9934053334447447e-17	1.5663214903919407e-16	1.7552873736569122e-16	2.4216266100863133e-16	9.562231496083271e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.350000002814	2.2398306694127796e-16	1.9780757869149082e-17	1.5634317786170016e-16	1.7573544583701796e-16	2.4175788021144785e-16	9.499179435711284e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.40000000282	2.2367970636576787e-16	1.9654732348069588e-17	1.5605536579619432e-16	1.7593912625866573e-16	2.4135010210619363e-16	9.44456452122366e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.45000000282	2.233783176562326e-16	1.9553570693083435e-17	1.5576870948974544e-16	1.7613977711182532e-16	2.4093956172366606e-16	9.397903428910996e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.50000000282	2.230791347936003e-16	1.9474762388635888e-17	1.5548320559268762e-16	1.7633739688558372e-16	2.405264940660605e-16	9.358683984364716e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.550000002826	2.2278239177664823e-16	1.9415739246170315e-17	1.551988507585814e-16	1.7653198407657847e-16	2.4011113410905055e-16	9.326372398088297e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.60000000283	2.2248832262865996e-16	1.9373919939099138e-17	1.5491564164417511e-16	1.76723537188658e-16	2.396937168038352e-16	9.300420452208898e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.65000000283	2.221971614040256e-16	1.934675106287954e-17	1.5463357490936645e-16	1.769120547325454e-16	2.3927447707921003e-16	9.28027248428888e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.700000002835	2.2190914219494374e-16	1.9331743851079988e-17	1.543526472171641e-16	1.7709753522550532e-16	2.3885364984357673e-16	9.265372035931009e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.75000000284	2.2162449913801794e-16	1.9326506052523974e-17	1.5407285523364767e-16	1.77279977191019e-16	2.384314699870236e-16	9.255168059257684e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.80000000284	2.2134346642094629e-16	1.9328768810332474e-17	1.5379419562792915e-16	1.7745937915845777e-16	2.380081723833524e-16	9.249120600946135e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.85000000284	2.2106627828914952e-16	1.9336408661063082e-17	1.535166650721147e-16	1.776357396627659e-16	2.3758399189220356e-16	9.246705910853376e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.900000002846	2.207931690524236e-16	1.9347464979680293e-17	1.5324026024126384e-16	1.7780905724414462e-16	2.371591633609505e-16	9.247420946540734e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59134.95000000285	2.205243730915786e-16	1.9360153334568996e-17	1.5296497781335093e-16	1.7797933044774005e-16	2.3673392162690757e-16	9.250787267157064e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.00000000285	2.2026012486511773e-16	1.9372875293232073e-17	1.52690814469226e-16	1.7814655782333853e-16	2.3630850151931486e-16	9.256354328106435e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.050000002855	2.2000065891586205e-16	1.9384225243646212e-17	1.524177668925736e-16	1.783107379250607e-16	2.3588313786135847e-16	9.263702202021238e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.10000000286	2.197462098776347e-16	1.9392994780767178e-17	1.521458317698748e-16	1.7847186931106371e-16	2.3545806547227134e-16	9.272443762115427e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.15000000286	2.1949701248188146e-16	1.939817516459964e-17	1.518750057903662e-16	1.786299505432461e-16	2.350335191693631e-16	9.282226369393002e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.200000002864	2.1925330156434947e-16	1.9398958293626455e-17	1.5160528564600044e-16	1.787849801869558e-16	2.346097337700556e-16	9.292733109734551e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.25000000287	2.1901531207176157e-16	1.9394736565230963e-17	1.5133666803140562e-16	1.789369568107029e-16	2.3418694409395644e-16	9.303683626284954e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.30000000287	2.1878327906844013e-16	1.9385101916706078e-17	1.5106914964384608e-16	1.790858789858754e-16	2.3376538496488493e-16	9.314834591364628e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.35000000287	2.1855743774300223e-16	1.9369844262024445e-17	1.5080272718318003e-16	1.792317452864609e-16	2.3334529121294035e-16	9.325979858624536e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.400000002875	2.1833802341501973e-16	1.934894946128303e-17	1.5053739735182123e-16	1.7937455428876837e-16	2.329268976765434e-16	9.336950331739016e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.45000000288	2.1812527154168272e-16	1.932259688425758e-17	1.5027315685469748e-16	1.795143045711564e-16	2.325104392045071e-16	9.347613580545063e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.50000000288	2.1791941772445729e-16	1.9291156556070278e-17	1.5001000239920919e-16	1.7965099471376578e-16	2.320961506580169e-16	9.357873230034753e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.550000002884	2.177206977158017e-16	1.9255185802079825e-17	1.4974793069518954e-16	1.797846232982517e-16	2.3168426691277635e-16	9.367668141571422e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.60000000289	2.1752934742578912e-16	1.9215425240519452e-17	1.4948693845486297e-16	1.7991518890752566e-16	2.312750228609847e-16	9.376971400344491e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.65000000289	2.173456029288391e-16	1.9172793906193943e-17	1.4922702239280453e-16	1.8004269012549416e-16	2.3086865341343086e-16	9.385789117426246e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.70000000289	2.1716970047035902e-16	1.912838322675866e-17	1.4896817922589769e-16	1.8016712553680703e-16	2.3046539350150814e-16	9.394159050014478e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.750000002896	2.1700187647345903e-16	1.9083449518049718e-17	1.4871040567329387e-16	1.8028849372660566e-16	2.3006547807926844e-16	9.402149038840375e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.8000000029	2.168423675456266e-16	1.903940461888071e-17	1.4845369845637096e-16	1.8040679328027538e-16	2.2966914212553645e-16	9.409855258210816e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.8500000029	2.166914104854205e-16	1.8997804254276587e-17	1.4819805429869038e-16	1.8052202278320282e-16	2.2927662064583447e-16	9.417400270853174e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.900000002905	2.1654924228918817e-16	1.8960333704429452e-17	1.4794346992595745e-16	1.8063418082053434e-16	2.288881486745717e-16	9.424930877599344e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59135.95000000291	2.1641610015773783e-16	1.892879037230936e-17	1.4768994206597728e-16	1.8074326597694076e-16	2.28503961276995e-16	9.432615750739011e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.00000000291	2.1629222150305805e-16	1.8905062893391394e-17	1.4743746744861466e-16	1.8084927683638198e-16	2.2812429355128087e-16	9.440642839077103e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.05000000291	2.1617784395502605e-16	1.889110652245872e-17	1.4718604280575031e-16	1.809522119818789e-16	2.2774938063058806e-16	9.449216534031715e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.100000002916	2.1607320536812625e-16	1.8888914671130475e-17	1.4693566487124024e-16	1.8105206999528582e-16	2.273794576850956e-16	9.458554586824809e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.15000000292	2.1597854382816295e-16	1.8900486655169177e-17	1.4668633038087099e-16	1.811488494570666e-16	2.270147599240442e-16	9.468884770566622e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.20000000292	2.1589409765897558e-16	1.8927791939416043e-17	1.4643803607232018e-16	1.8124254894607606e-16	2.2665552259782904e-16	9.480441284070181e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.250000002925	2.1582010430842722e-16	1.897272672254212e-17	1.4619077868511096e-16	1.8133316703934182e-16	2.2630192335339066e-16	9.493360446402053e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.30000000293	2.1575656387386875e-16	1.9036082002547256e-17	1.4594455496057108e-16	1.814207023118514e-16	2.2595390929576187e-16	9.507376883214414e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.35000000293	2.1570294658248774e-16	1.9116301108070075e-17	1.4569936164178873e-16	1.8150515333634254e-16	2.256113699276671e-16	9.522127095678057e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.400000002934	2.1565865116924052e-16	1.921143366694519e-17	1.4545519547357049e-16	1.8158651868309465e-16	2.2527419479517887e-16	9.537253427277013e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.45000000294	2.1562307658877533e-16	1.9319475612302825e-17	1.4521205320239743e-16	1.8166479691972755e-16	2.24942273486679e-16	9.552407218097658e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.50000000294	2.15595621998497e-16	1.9438404762260196e-17	1.4496993157638184e-16	1.8173998661099764e-16	2.246154956320186e-16	9.567251608762952e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.55000000294	2.1557568674166296e-16	1.9566212348448247e-17	1.447288273452244e-16	1.8181208631860303e-16	2.2429375090149965e-16	9.581464009719765e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.600000002945	2.1556267033048976e-16	1.970093023799132e-17	1.444887372601692e-16	1.818810946009882e-16	2.2397692900491824e-16	9.594738256317974e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.65000000295	2.155559724292587e-16	1.984065383611291e-17	1.4424965807396106e-16	1.819470100131521e-16	2.2366491969064166e-16	9.606786473083178e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.70000000295	2.1555499283738968e-16	1.9983560847450665e-17	1.4401158654080172e-16	1.8200983110646131e-16	2.2335761274466766e-16	9.6173406727515e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.750000002954	2.1555913147258966e-16	2.0127926209911202e-17	1.4377451941630524e-16	1.82069556428464e-16	2.230548979896013e-16	9.626154116200433e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.80000000296	2.155677883539329e-16	2.027213360042132e-17	1.4353845345745403e-16	1.8212618452270827e-16	2.227566652837889e-16	9.633002459275141e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.85000000296	2.1558036358496779e-16	2.0414683954032072e-17	1.4330338542255424e-16	1.82179713928563e-16	2.2246280452029936e-16	9.637684711919253e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.90000000296	2.1559625733684663e-16	2.055420144583193e-17	1.4306931207119232e-16	1.8223014318104184e-16	2.221732056260136e-16	9.640024032931737e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59136.950000002966	2.1561486983142358e-16	2.0689437368019983e-17	1.4283623016418886e-16	1.8227747081063037e-16	2.2188775856066905e-16	9.639868382308083e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.00000000297	2.156356013243888e-16	2.0819272300816504e-17	1.4260413646355513e-16	1.8232169534311595e-16	2.2160635331587923e-16	9.637091050390981e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.05000000297	2.156578520883555e-16	2.0942716931605302e-17	1.4237302773244815e-16	1.8236281529942106e-16	2.2132887991422582e-16	9.631591080758799e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.100000002974	2.1568102239599182e-16	2.10589118285275e-17	1.4214290073512436e-16	1.8240082919543792e-16	2.210552284082522e-16	9.623293600817548e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.15000000298	2.1570451250312883e-16	2.1167126425112093e-17	1.4191375223689614e-16	1.8243573554186914e-16	2.2078528887958655e-16	9.612150071603841e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.20000000298	2.1572772263187474e-16	2.1266757424751717e-17	1.4168557900408534e-16	1.8246753284406833e-16	2.2051895143790583e-16	9.598138464788077e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.25000000298	2.157500529537262e-16	2.1357326789130522e-17	1.4145837780397821e-16	1.8249621960188357e-16	2.2025610622006573e-16	9.581263372510313e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.300000002986	2.1577090357268486e-16	2.1438479434183894e-17	1.4123214540478034e-16	1.8252179430950803e-16	2.199966433891079e-16	9.561556052241717e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.35000000299	2.1578967450834534e-16	2.150998072037937e-17	1.4100687857556946e-16	1.8254425545532702e-16	2.1974045313331858e-16	9.539074405610879e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.40000000299	2.1580576567904385e-16	2.1571713791545133e-17	1.4078257408625156e-16	1.8256360152177328e-16	2.1948742566523239e-16	9.513902887611563e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.450000002995	2.158185768849098e-16	2.162367678728892e-17	1.405592287075126e-16	1.8257983098518155e-16	2.1923745122080313e-16	9.486152338352143e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.500000003	2.1582750779100677e-16	2.1665979928026438e-17	1.4033683921077455e-16	1.8259294231564857e-16	2.1899042005834473e-16	9.455959727352317e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
59137.550000003	2.1583195791042147e-16	2.1698842448179655e-17	1.4011540236814724e-16	1.8260293397689413e-16	2.1874622245758896e-16	9.423487795844689e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
